

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
,Buy to Cover,29/03/2017 10:35,chiudoShort,$3125.50,,$18.75,($176.25),,($22.50),68.75%,31.25%,$0.00,$0.00
76,Sell Short,06/04/2017 08:05,Sell2,$3120.25,$0.00,3,($97.50),-0.21%,$86.25,45.10%,,$0.00,$0.00
,Buy to Cover,06/04/2017 10:35,chiudoShort,$3126.75,,($97.50),($273.75),,($105.00),3.92%,-50.98%,$0.00,$0.00
77,Sell Short,06/04/2017 09:00,Sell3,$3123.25,$0.00,4,($70.00),-0.11%,$80.00,50.00%,,$0.00,$0.00
,Buy to Cover,06/04/2017 10:35,chiudoShort,$3126.75,,($70.00),($343.75),,($80.00),6.25%,-43.75%,$0.00,$0.00
78,Sell Short,10/04/2017 09:35,Sell2,$3131.50,$0.00,3,$48.75,0.10%,$63.75,77.27%,,$0.00,$0.00
,Buy to Cover,10/04/2017 10:35,chiudoShort,$3128.25,,$48.75,($295.00),,($18.75),81.82%,59.09%,$0.00,$0.00
79,Sell Short,12/04/2017 02:25,Sell2,$3124.75,$0.00,3,$142.50,0.30%,$142.50,88.37%,,$0.00,$0.00
,Buy to Cover,12/04/2017 08:35,Cover,$3115.25,,$142.50,($152.50),,($18.75),100.00%,88.37%,$0.00,$0.00
80,Sell Short,17/04/2017 06:55,Sell2,$3099.50,$0.00,3,($123.75),-0.27%,$18.75,13.16%,,$0.00,$0.00
,Buy to Cover,17/04/2017 10:35,chiudoShort,$3107.75,,($123.75),($276.25),,($123.75),0.00%,-86.84%,$0.00,$0.00
81,Sell Short,17/04/2017 09:05,Sell3,$3102.50,$0.00,4,($105.00),-0.17%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,17/04/2017 10:35,chiudoShort,$3107.75,,($105.00),($381.25),,($105.00),0.00%,-100.00%,$0.00,$0.00
82,Sell Short,20/04/2017 02:25,Sell2,$3109.25,$0.00,3,($71.25),-0.15%,$37.50,32.26%,,$0.00,$0.00
,Buy to Cover,20/04/2017 10:35,chiudoShort,$3114.00,,($71.25),($452.50),,($78.75),6.45%,-61.29%,$0.00,$0.00
83,Sell Short,20/04/2017 09:15,Sell3,$3112.25,$0.00,4,($35.00),-0.06%,$55.00,55.00%,,$0.00,$0.00
,Buy to Cover,20/04/2017 10:35,chiudoShort,$3114.00,,($35.00),($487.50),,($45.00),10.00%,-35.00%,$0.00,$0.00
84,Sell Short,26/04/2017 09:35,Sell2,$3158.25,$0.00,3,($82.50),-0.17%,$15.00,14.29%,,$0.00,$0.00
,Buy to Cover,26/04/2017 10:35,chiudoShort,$3163.75,,($82.50),($570.00),,($90.00),7.14%,-78.57%,$0.00,$0.00
85,Sell Short,26/04/2017 10:25,Sell3,$3161.50,$0.00,4,($45.00),-0.07%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,26/04/2017 10:35,chiudoShort,$3163.75,,($45.00),($615.00),,($55.00),18.18%,-81.82%,$0.00,$0.00
86,Sell Short,01/05/2017 07:05,Sell2,$3155.50,$0.00,3,$11.25,0.02%,$78.75,77.78%,,$0.00,$0.00
,Buy to Cover,01/05/2017 10:35,chiudoShort,$3154.75,,$11.25,($603.75),,($22.50),33.33%,11.11%,$0.00,$0.00
87,Sell Short,04/05/2017 04:15,Sell2,$3159.50,$0.00,3,$127.50,0.27%,$127.50,91.89%,,$0.00,$0.00
,Buy to Cover,04/05/2017 08:55,Cover,$3151.00,,$127.50,($476.25),,($11.25),100.00%,91.89%,$0.00,$0.00
88,Sell Short,05/05/2017 08:05,Sell2,$3159.00,$0.00,3,$45.00,0.09%,$67.50,69.23%,,$0.00,$0.00
,Buy to Cover,05/05/2017 10:35,chiudoShort,$3156.00,,$45.00,($431.25),,($30.00),76.92%,46.15%,$0.00,$0.00
89,Sell Short,16/05/2017 08:05,Sell2,$3172.50,$0.00,3,$97.50,0.20%,$97.50,81.25%,,$0.00,$0.00
,Buy to Cover,16/05/2017 09:40,Cover,$3166.00,,$97.50,($333.75),,($22.50),100.00%,81.25%,$0.00,$0.00
90,Sell Short,31/05/2017 07:10,Sell2,$3185.25,$0.00,3,$135.00,0.28%,$195.00,92.86%,,$0.00,$0.00
,Buy to Cover,31/05/2017 10:35,chiudoShort,$3176.25,,$135.00,($198.75),,($15.00),71.43%,64.29%,$0.00,$0.00
91,Sell Short,09/06/2017 08:50,Sell2,$3208.75,$0.00,3,($71.25),-0.15%,$26.25,21.21%,,$0.00,$0.00
,Buy to Cover,09/06/2017 10:35,chiudoShort,$3213.50,,($71.25),($270.00),,($97.50),21.21%,-57.58%,$0.00,$0.00
92,Sell Short,09/06/2017 09:15,Sell3,$3212.00,$0.00,4,($30.00),-0.05%,$15.00,18.75%,,$0.00,$0.00
,Buy to Cover,09/06/2017 10:35,chiudoShort,$3213.50,,($30.00),($300.00),,($65.00),43.75%,-37.50%,$0.00,$0.00
93,Sell Short,14/06/2017 06:45,Sell2,$3213.50,$0.00,3,$97.50,0.20%,$97.50,81.25%,,$0.00,$0.00
,Buy to Cover,14/06/2017 09:35,Cover,$3207.00,,$97.50,($202.50),,($22.50),100.00%,81.25%,$0.00,$0.00
94,Sell Short,28/06/2017 05:35,Sell2,$3195.50,$0.00,3,($165.00),-0.34%,$33.75,15.25%,,$0.00,$0.00
,Buy to Cover,28/06/2017 10:35,chiudoShort,$3206.50,,($165.00),($367.50),,($187.50),10.17%,-74.58%,$0.00,$0.00
95,Sell Short,28/06/2017 07:20,Sell3,$3198.75,$0.00,4,($155.00),-0.24%,$35.00,15.91%,,$0.00,$0.00
,Buy to Cover,28/06/2017 10:35,chiudoShort,$3206.50,,($155.00),($522.50),,($185.00),13.64%,-70.45%,$0.00,$0.00
96,Sell Short,30/06/2017 05:05,Sell2,$3197.00,$0.00,3,$86.25,0.18%,$101.25,69.23%,,$0.00,$0.00
,Buy to Cover,30/06/2017 10:35,chiudoShort,$3191.25,,$86.25,($436.25),,($45.00),89.74%,58.97%,$0.00,$0.00
97,Sell Short,07/07/2017 07:55,Sell2,$3186.25,$0.00,3,($71.25),-0.15%,$41.25,33.33%,,$0.00,$0.00
,Buy to Cover,07/07/2017 10:35,chiudoShort,$3191.00,,($71.25),($507.50),,($82.50),9.09%,-57.58%,$0.00,$0.00
98,Sell Short,07/07/2017 10:30,Sell3,$3189.50,$0.00,4,($30.00),-0.05%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,07/07/2017 10:35,chiudoShort,$3191.00,,($30.00),($537.50),,($45.00),33.33%,-66.67%,$0.00,$0.00
99,Sell Short,13/07/2017 04:05,Sell2,$3217.75,$0.00,3,$82.50,0.17%,$105.00,93.33%,,$0.00,$0.00
,Buy to Cover,13/07/2017 09:40,Cover,$3212.25,,$82.50,($455.00),,($7.50),80.00%,73.33%,$0.00,$0.00
100,Sell Short,19/07/2017 08:40,Sell2,$3235.75,$0.00,3,$0.00,0.00%,$26.25,43.75%,,$0.00,$0.00
,Buy to Cover,19/07/2017 10:35,chiudoShort,$3235.75,,$0.00,($455.00),,($33.75),56.25%,0.00%,$0.00,$0.00
101,Sell Short,20/07/2017 07:20,Sell2,$3246.00,$0.00,3,$71.25,0.15%,$131.25,81.40%,,$0.00,$0.00
,Buy to Cover,20/07/2017 09:55,Cover,$3241.25,,$71.25,($383.75),,($30.00),62.79%,44.19%,$0.00,$0.00
102,Sell Short,26/07/2017 07:15,Sell2,$3250.50,$0.00,3,$41.25,0.08%,$60.00,80.00%,,$0.00,$0.00
,Buy to Cover,26/07/2017 10:35,chiudoShort,$3247.75,,$41.25,($342.50),,($15.00),75.00%,55.00%,$0.00,$0.00
103,Sell Short,11/08/2017 07:55,Sell2,$3212.25,$0.00,3,$18.75,0.04%,$67.50,42.86%,,$0.00,$0.00
,Buy to Cover,11/08/2017 10:35,chiudoShort,$3211.00,,$18.75,($323.75),,($90.00),69.05%,11.90%,$0.00,$0.00
104,Sell Short,11/08/2017 08:15,Sell3,$3215.50,$0.00,4,$90.00,0.14%,$155.00,73.81%,,$0.00,$0.00
,Buy to Cover,11/08/2017 10:35,chiudoShort,$3211.00,,$90.00,($233.75),,($55.00),69.05%,42.86%,$0.00,$0.00
105,Sell Short,28/08/2017 08:15,Sell2,$3219.75,$0.00,3,$71.25,0.15%,$112.50,85.71%,,$0.00,$0.00
,Buy to Cover,28/08/2017 10:35,chiudoShort,$3215.00,,$71.25,($162.50),,($18.75),68.57%,54.29%,$0.00,$0.00
106,Sell Short,30/08/2017 01:20,Sell2,$3224.25,$0.00,3,$105.00,0.22%,$105.00,80.00%,,$0.00,$0.00
,Buy to Cover,30/08/2017 07:45,Cover,$3217.25,,$105.00,($57.50),,($26.25),100.00%,80.00%,$0.00,$0.00
107,Sell Short,01/09/2017 06:40,Sell2,$3247.50,$0.00,3,$7.50,0.02%,$41.25,52.38%,,$0.00,$0.00
,Buy to Cover,01/09/2017 10:35,chiudoShort,$3247.00,,$7.50,($50.00),,($37.50),57.14%,9.52%,$0.00,$0.00
108,Sell Short,06/09/2017 07:30,Sell2,$3235.50,$0.00,3,$41.25,0.08%,$82.50,62.86%,,$0.00,$0.00
,Buy to Cover,06/09/2017 10:35,chiudoShort,$3232.75,,$41.25,($8.75),,($48.75),68.57%,31.43%,$0.00,$0.00
109,Sell Short,12/09/2017 08:40,Sell2,$3265.50,$0.00,3,$30.00,0.06%,$63.75,73.91%,,$0.00,$0.00
,Buy to Cover,12/09/2017 10:35,chiudoShort,$3263.50,,$30.00,$21.25,,($22.50),60.87%,34.78%,$0.00,$0.00
110,Sell Short,05/10/2017 08:45,Sell2,$3313.25,$0.00,3,($37.50),-0.08%,$15.00,26.67%,,$0.00,$0.00
,Buy to Cover,05/10/2017 10:35,chiudoShort,$3315.75,,($37.50),($16.25),,($41.25),6.67%,-66.67%,$0.00,$0.00
111,Sell Short,10/10/2017 08:40,Sell2,$3323.25,$0.00,3,$67.50,0.14%,$101.25,65.85%,,$0.00,$0.00
,Buy to Cover,10/10/2017 10:35,chiudoShort,$3318.75,,$67.50,$51.25,,($52.50),78.05%,43.90%,$0.00,$0.00
112,Sell Short,10/10/2017 08:45,Sell3,$3326.50,$0.00,4,$155.00,0.23%,$200.00,97.56%,,$0.00,$0.00
,Buy to Cover,10/10/2017 10:35,chiudoShort,$3318.75,,$155.00,$206.25,,($5.00),78.05%,75.61%,$0.00,$0.00
113,Sell Short,26/10/2017 08:45,Sell2,$3336.75,$0.00,3,$33.75,0.07%,$90.00,77.42%,,$0.00,$0.00
,Buy to Cover,26/10/2017 10:35,chiudoShort,$3334.50,,$33.75,$240.00,,($26.25),51.61%,29.03%,$0.00,$0.00
114,Sell Short,16/11/2017 04:05,Sell2,$3348.25,$0.00,3,($105.00),-0.21%,$37.50,20.83%,,$0.00,$0.00
,Buy to Cover,16/11/2017 10:35,chiudoShort,$3355.25,,($105.00),$135.00,,($142.50),20.83%,-58.33%,$0.00,$0.00
115,Sell Short,16/11/2017 09:10,Sell3,$3351.50,$0.00,4,($75.00),-0.11%,$5.00,3.85%,,$0.00,$0.00
,Buy to Cover,16/11/2017 10:35,chiudoShort,$3355.25,,($75.00),$60.00,,($125.00),38.46%,-57.69%,$0.00,$0.00
116,Sell Short,21/11/2017 04:25,Sell2,$3359.75,$0.00,3,($168.75),-0.33%,$3.75,1.92%,,$0.00,$0.00
,Buy to Cover,21/11/2017 10:35,chiudoShort,$3371.00,,($168.75),($108.75),,($191.25),11.54%,-86.54%,$0.00,$0.00
117,Sell Short,21/11/2017 06:20,Sell3,$3363.00,$0.00,4,($160.00),-0.24%,$15.00,7.32%,,$0.00,$0.00
,Buy to Cover,21/11/2017 10:35,chiudoShort,$3371.00,,($160.00),($268.75),,($190.00),14.63%,-78.05%,$0.00,$0.00
118,Sell Short,24/11/2017 06:30,Sell2,$3375.25,$0.00,3,($3.75),-0.01%,$37.50,71.43%,,$0.00,$0.00
,Buy to Cover,24/11/2017 10:35,chiudoShort,$3375.50,,($3.75),($272.50),,($15.00),21.43%,-7.14%,$0.00,$0.00
119,Sell Short,28/11/2017 08:05,Sell2,$3379.00,$0.00,3,($67.50),-0.13%,$18.75,21.74%,,$0.00,$0.00
,Buy to Cover,28/11/2017 10:35,chiudoShort,$3383.50,,($67.50),($340.00),,($67.50),0.00%,-78.26%,$0.00,$0.00
120,Sell Short,28/11/2017 09:40,Sell3,$3382.25,$0.00,4,($25.00),-0.04%,$10.00,28.57%,,$0.00,$0.00
,Buy to Cover,28/11/2017 10:35,chiudoShort,$3383.50,,($25.00),($365.00),,($25.00),0.00%,-71.43%,$0.00,$0.00
121,Sell Short,29/11/2017 05:30,Sell2,$3402.50,$0.00,3,$82.50,0.16%,$82.50,51.16%,,$0.00,$0.00
,Buy to Cover,29/11/2017 10:30,Cover,$3397.00,,$82.50,($282.50),,($78.75),100.00%,51.16%,$0.00,$0.00
122,Sell Short,29/11/2017 09:00,Sell3,$3406.00,$0.00,4,$180.00,0.26%,$180.00,83.72%,,$0.00,$0.00
,Buy to Cover,29/11/2017 10:30,Cover,$3397.00,,$180.00,($102.50),,($35.00),100.00%,83.72%,$0.00,$0.00
123,Sell Short,01/12/2017 08:15,Sell2,$3419.75,$0.00,3,$258.75,0.50%,$258.75,79.31%,,$0.00,$0.00
,Buy to Cover,01/12/2017 10:15,Target2lottoS,$3402.50,,$258.75,$156.25,,($67.50),100.00%,79.31%,$0.00,$0.00
124,Sell Short,01/12/2017 09:20,Sell3,$3423.25,$0.00,4,$710.00,1.04%,$745.00,97.39%,,$0.00,$0.00
,Buy to Cover,01/12/2017 10:35,chiudoShort,$3387.75,,$710.00,$866.25,,($20.00),95.42%,92.81%,$0.00,$0.00
125,Sell Short,08/12/2017 04:40,Sell2,$3419.75,$0.00,3,$0.00,0.00%,$52.50,53.85%,,$0.00,$0.00
,Buy to Cover,08/12/2017 10:35,chiudoShort,$3419.75,,$0.00,$866.25,,($45.00),46.15%,0.00%,$0.00,$0.00
126,Sell Short,15/12/2017 06:55,Sell2,$3434.00,$0.00,3,($195.00),-0.38%,$26.25,11.29%,,$0.00,$0.00
,Buy to Cover,15/12/2017 10:35,chiudoShort,$3447.00,,($195.00),$671.25,,($206.25),4.84%,-83.87%,$0.00,$0.00
127,Sell Short,15/12/2017 08:30,Sell3,$3437.50,$0.00,4,($190.00),-0.28%,$15.00,6.82%,,$0.00,$0.00
,Buy to Cover,15/12/2017 10:35,chiudoShort,$3447.00,,($190.00),$481.25,,($205.00),6.82%,-86.36%,$0.00,$0.00
128,Sell Short,18/12/2017 05:15,Sell2,$3462.75,$0.00,3,($30.00),-0.06%,$22.50,20.00%,,$0.00,$0.00
,Buy to Cover,18/12/2017 10:35,chiudoShort,$3464.75,,($30.00),$451.25,,($90.00),53.33%,-26.67%,$0.00,$0.00
129,Sell Short,18/12/2017 08:40,Sell3,$3466.25,$0.00,4,$30.00,0.04%,$45.00,47.37%,,$0.00,$0.00
,Buy to Cover,18/12/2017 10:35,chiudoShort,$3464.75,,$30.00,$481.25,,($50.00),84.21%,31.58%,$0.00,$0.00
130,Sell Short,20/12/2017 08:30,Sell2,$3465.25,$0.00,3,$150.00,0.29%,$150.00,90.91%,,$0.00,$0.00
,Buy to Cover,20/12/2017 08:45,Cover,$3455.25,,$150.00,$631.25,,($15.00),100.00%,90.91%,$0.00,$0.00
131,Sell Short,21/12/2017 08:50,Sell2,$3458.25,$0.00,3,($67.50),-0.13%,$41.25,34.38%,,$0.00,$0.00
,Buy to Cover,21/12/2017 10:35,chiudoShort,$3462.75,,($67.50),$563.75,,($78.75),9.38%,-56.25%,$0.00,$0.00
132,Sell Short,21/12/2017 09:40,Sell3,$3461.75,$0.00,4,($20.00),-0.03%,$25.00,41.67%,,$0.00,$0.00
,Buy to Cover,21/12/2017 10:35,chiudoShort,$3462.75,,($20.00),$543.75,,($35.00),25.00%,-33.33%,$0.00,$0.00
133,Sell Short,02/01/2018 07:50,Sell2,$3455.75,$0.00,3,($63.75),-0.12%,$48.75,30.95%,,$0.00,$0.00
,Buy to Cover,02/01/2018 10:35,chiudoShort,$3460.00,,($63.75),$480.00,,($108.75),28.57%,-40.48%,$0.00,$0.00
134,Sell Short,02/01/2018 09:05,Sell3,$3459.25,$0.00,4,($15.00),-0.02%,$25.00,25.00%,,$0.00,$0.00
,Buy to Cover,02/01/2018 10:35,chiudoShort,$3460.00,,($15.00),$465.00,,($75.00),60.00%,-15.00%,$0.00,$0.00
135,Sell Short,04/01/2018 08:35,Sell3,$3491.75,$0.00,4,($40.00),-0.06%,$30.00,15.79%,,$0.00,$0.00
,Buy to Cover,04/01/2018 10:35,chiudoShort,$3493.75,,($40.00),$425.00,,($160.00),63.16%,-21.05%,$0.00,$0.00
136,Sell Short,12/01/2018 02:25,Sell2,$3544.25,$0.00,3,($120.00),-0.23%,$101.25,35.53%,,$0.00,$0.00
,Buy to Cover,12/01/2018 10:35,chiudoShort,$3552.25,,($120.00),$305.00,,($183.75),22.37%,-42.11%,$0.00,$0.00
137,Sell Short,12/01/2018 09:00,Sell3,$3547.75,$0.00,4,($90.00),-0.13%,$30.00,14.63%,,$0.00,$0.00
,Buy to Cover,12/01/2018 10:35,chiudoShort,$3552.25,,($90.00),$215.00,,($175.00),41.46%,-43.90%,$0.00,$0.00
138,Sell Short,17/01/2018 05:05,Sell2,$3560.75,$0.00,3,($18.75),-0.04%,$142.50,69.09%,,$0.00,$0.00
,Buy to Cover,17/01/2018 10:35,chiudoShort,$3562.00,,($18.75),$196.25,,($63.75),21.82%,-9.09%,$0.00,$0.00
139,Sell Short,17/01/2018 08:10,Sell3,$3564.25,$0.00,4,$45.00,0.06%,$260.00,94.55%,,$0.00,$0.00
,Buy to Cover,17/01/2018 10:35,chiudoShort,$3562.00,,$45.00,$241.25,,($15.00),21.82%,16.36%,$0.00,$0.00
140,Sell Short,22/01/2018 09:00,Sell2,$3584.75,$0.00,3,($48.75),-0.09%,$3.75,2.86%,,$0.00,$0.00
,Buy to Cover,22/01/2018 10:35,chiudoShort,$3588.00,,($48.75),$192.50,,($127.50),60.00%,-37.14%,$0.00,$0.00
141,Sell Short,22/01/2018 09:10,Sell3,$3588.25,$0.00,4,$5.00,0.01%,$10.00,9.09%,,$0.00,$0.00
,Buy to Cover,22/01/2018 10:35,chiudoShort,$3588.00,,$5.00,$197.50,,($100.00),95.45%,4.55%,$0.00,$0.00
142,Sell Short,23/01/2018 10:00,Sell2,$3614.00,$0.00,3,$18.75,0.03%,$33.75,60.00%,,$0.00,$0.00
,Buy to Cover,23/01/2018 10:35,chiudoShort,$3612.75,,$18.75,$216.25,,($22.50),73.33%,33.33%,$0.00,$0.00
143,Sell Short,25/01/2018 05:00,Sell2,$3617.50,$0.00,3,$168.75,0.31%,$195.00,65.00%,,$0.00,$0.00
,Buy to Cover,25/01/2018 09:05,Cover,$3606.25,,$168.75,$385.00,,($105.00),91.25%,56.25%,$0.00,$0.00
144,Sell Short,25/01/2018 07:50,Sell3,$3621.00,$0.00,4,$295.00,0.41%,$330.00,82.50%,,$0.00,$0.00
,Buy to Cover,25/01/2018 09:05,Cover,$3606.25,,$295.00,$680.00,,($70.00),91.25%,73.75%,$0.00,$0.00
145,Sell Short,31/01/2018 08:40,Sell2,$3609.75,$0.00,3,$206.25,0.38%,$206.25,94.83%,,$0.00,$0.00
,Buy to Cover,31/01/2018 10:35,chiudoShort,$3596.00,,$206.25,$886.25,,($11.25),100.00%,94.83%,$0.00,$0.00
146,Sell Short,05/02/2018 09:30,Sell2,$3531.25,$0.00,3,$112.50,0.21%,$135.00,78.26%,,$0.00,$0.00
,Buy to Cover,05/02/2018 10:35,chiudoShort,$3523.75,,$112.50,$998.75,,($37.50),86.96%,65.22%,$0.00,$0.00
147,Sell Short,06/02/2018 02:45,Sell2,$3408.75,$0.00,3,$258.75,0.51%,$258.75,72.63%,,$0.00,$0.00
,Buy to Cover,06/02/2018 03:45,Target2lottoS,$3391.50,,$258.75,$1257.50,,($97.50),100.00%,72.63%,$0.00,$0.00
148,Sell Short,06/02/2018 03:10,Sell3,$3412.25,$0.00,4,$240.00,0.35%,$1375.00,63.66%,,$0.00,$0.00
,Buy to Cover,06/02/2018 10:35,chiudoShort,$3400.25,,$240.00,$1497.50,,($785.00),47.45%,11.11%,$0.00,$0.00
149,Sell Short,06/02/2018 08:40,Sell2,$3408.75,$0.00,3,$258.75,0.51%,$258.75,28.75%,,$0.00,$0.00
,Buy to Cover,06/02/2018 09:40,Target2lottoS,$3391.50,,$258.75,$1756.25,,($641.25),100.00%,28.75%,$0.00,$0.00
150,Sell Short,06/02/2018 09:50,Sell2,$3408.75,$0.00,3,$127.50,0.25%,$210.00,50.00%,,$0.00,$0.00
,Buy to Cover,06/02/2018 10:35,chiudoShort,$3400.25,,$127.50,$1883.75,,($210.00),80.36%,30.36%,$0.00,$0.00
151,Sell Short,07/02/2018 08:45,Sell2,$3471.50,$0.00,3,($232.50),-0.45%,$150.00,27.78%,,$0.00,$0.00
,Buy to Cover,07/02/2018 10:35,chiudoShort,$3487.00,,($232.50),$1651.25,,($390.00),29.17%,-43.06%,$0.00,$0.00
152,Sell Short,07/02/2018 08:45,Sell3,$3475.00,$0.00,4,($240.00),-0.35%,$270.00,37.50%,,$0.00,$0.00
,Buy to Cover,07/02/2018 10:35,chiudoShort,$3487.00,,($240.00),$1411.25,,($450.00),29.17%,-33.33%,$0.00,$0.00
153,Sell Short,09/02/2018 02:05,Sell2,$3386.00,$0.00,3,$480.00,0.95%,$480.00,94.81%,,$0.00,$0.00
,Buy to Cover,09/02/2018 06:45,Cover,$3354.00,,$480.00,$1891.25,,($26.25),100.00%,94.81%,$0.00,$0.00
154,Sell Short,09/02/2018 08:35,Sell2,$3386.00,$0.00,3,$480.00,0.95%,$480.00,90.78%,,$0.00,$0.00
,Buy to Cover,09/02/2018 09:45,Cover,$3354.00,,$480.00,$2371.25,,($48.75),100.00%,90.78%,$0.00,$0.00
155,Sell Short,15/02/2018 02:20,Sell2,$3483.25,$0.00,3,$262.50,0.50%,$262.50,71.43%,,$0.00,$0.00
,Buy to Cover,15/02/2018 10:00,Target2lottoS,$3465.75,,$262.50,$2633.75,,($105.00),100.00%,71.43%,$0.00,$0.00
156,Sell Short,15/02/2018 02:45,Sell3,$3486.75,$0.00,4,$445.00,0.64%,$445.00,86.41%,,$0.00,$0.00
,Buy to Cover,15/02/2018 10:00,Cover,$3464.50,,$445.00,$3078.75,,($70.00),100.00%,86.41%,$0.00,$0.00
157,Sell Short,21/02/2018 08:40,Sell2,$3495.50,$0.00,3,($150.00),-0.29%,$11.25,6.98%,,$0.00,$0.00
,Buy to Cover,21/02/2018 10:35,chiudoShort,$3505.50,,($150.00),$2928.75,,($150.00),0.00%,-93.02%,$0.00,$0.00
158,Sell Short,21/02/2018 08:40,Sell3,$3499.00,$0.00,4,($130.00),-0.19%,$85.00,39.53%,,$0.00,$0.00
,Buy to Cover,21/02/2018 10:35,chiudoShort,$3505.50,,($130.00),$2798.75,,($130.00),0.00%,-60.47%,$0.00,$0.00
159,Sell Short,22/02/2018 04:35,Sell2,$3473.50,$0.00,3,($352.50),-0.68%,$56.25,12.93%,,$0.00,$0.00
,Buy to Cover,22/02/2018 10:35,chiudoShort,$3497.00,,($352.50),$2446.25,,($378.75),6.03%,-81.03%,$0.00,$0.00
160,Sell Short,22/02/2018 06:10,Sell3,$3477.00,$0.00,4,($400.00),-0.58%,$80.00,15.53%,,$0.00,$0.00
,Buy to Cover,22/02/2018 10:35,chiudoShort,$3497.00,,($400.00),$2046.25,,($435.00),6.80%,-77.67%,$0.00,$0.00
161,Sell Short,28/02/2018 08:35,Sell2,$3528.75,$0.00,3,$150.00,0.28%,$266.25,81.61%,,$0.00,$0.00
,Buy to Cover,28/02/2018 10:35,chiudoShort,$3518.75,,$150.00,$2196.25,,($60.00),64.37%,45.98%,$0.00,$0.00
162,Sell Short,28/02/2018 09:00,Sell3,$3532.25,$0.00,4,$270.00,0.38%,$425.00,97.70%,,$0.00,$0.00
,Buy to Cover,28/02/2018 10:35,chiudoShort,$3518.75,,$270.00,$2466.25,,($10.00),64.37%,62.07%,$0.00,$0.00
163,Sell Short,01/03/2018 09:35,Sell2,$3496.50,$0.00,3,$262.50,0.50%,$262.50,76.92%,,$0.00,$0.00
,Buy to Cover,01/03/2018 10:30,Target2lottoS,$3479.00,,$262.50,$2728.75,,($78.75),100.00%,76.92%,$0.00,$0.00
164,Sell Short,01/03/2018 09:40,Sell3,$3500.00,$0.00,4,$405.00,0.58%,$465.00,93.00%,,$0.00,$0.00
,Buy to Cover,01/03/2018 10:35,chiudoShort,$3479.75,,$405.00,$3133.75,,($35.00),88.00%,81.00%,$0.00,$0.00
165,Sell Short,06/03/2018 01:55,Sell2,$3496.50,$0.00,3,$142.50,0.27%,$150.00,53.33%,,$0.00,$0.00
,Buy to Cover,06/03/2018 10:00,Cover,$3487.00,,$142.50,$3276.25,,($131.25),97.33%,50.67%,$0.00,$0.00
166,Sell Short,06/03/2018 05:20,Sell3,$3500.00,$0.00,4,$260.00,0.37%,$270.00,72.00%,,$0.00,$0.00
,Buy to Cover,06/03/2018 10:00,Cover,$3487.00,,$260.00,$3536.25,,($105.00),97.33%,69.33%,$0.00,$0.00
167,Sell Short,08/03/2018 06:10,Sell2,$3501.25,$0.00,3,($15.00),-0.03%,$82.50,45.83%,,$0.00,$0.00
,Buy to Cover,08/03/2018 10:35,chiudoShort,$3502.25,,($15.00),$3521.25,,($97.50),45.83%,-8.33%,$0.00,$0.00
168,Sell Short,08/03/2018 08:10,Sell3,$3504.75,$0.00,4,$50.00,0.07%,$180.00,75.00%,,$0.00,$0.00
,Buy to Cover,08/03/2018 10:35,chiudoShort,$3502.25,,$50.00,$3571.25,,($60.00),45.83%,20.83%,$0.00,$0.00
169,Sell Short,14/03/2018 02:50,Sell2,$3540.25,$0.00,3,$180.00,0.34%,$180.00,57.14%,,$0.00,$0.00
,Buy to Cover,14/03/2018 10:25,Cover,$3528.25,,$180.00,$3751.25,,($135.00),100.00%,57.14%,$0.00,$0.00
170,Sell Short,14/03/2018 03:00,Sell3,$3543.75,$0.00,4,$310.00,0.44%,$310.00,73.81%,,$0.00,$0.00
,Buy to Cover,14/03/2018 10:25,Cover,$3528.25,,$310.00,$4061.25,,($110.00),100.00%,73.81%,$0.00,$0.00
171,Sell Short,23/03/2018 07:10,Sell2,$3416.00,$0.00,3,$101.25,0.20%,$138.75,52.11%,,$0.00,$0.00
,Buy to Cover,23/03/2018 10:35,chiudoShort,$3409.25,,$101.25,$4162.50,,($127.50),85.92%,38.03%,$0.00,$0.00
172,Sell Short,23/03/2018 08:35,Sell3,$3419.50,$0.00,4,$205.00,0.30%,$255.00,71.83%,,$0.00,$0.00
,Buy to Cover,23/03/2018 10:35,chiudoShort,$3409.25,,$205.00,$4367.50,,($100.00),85.92%,57.75%,$0.00,$0.00
173,Sell Short,03/04/2018 07:20,Sell2,$3358.00,$0.00,3,$213.75,0.42%,$213.75,73.08%,,$0.00,$0.00
,Buy to Cover,03/04/2018 09:15,Cover,$3343.75,,$213.75,$4581.25,,($78.75),100.00%,73.08%,$0.00,$0.00
174,Sell Short,03/04/2018 07:55,Sell3,$3361.25,$0.00,4,$350.00,0.52%,$350.00,89.74%,,$0.00,$0.00
,Buy to Cover,03/04/2018 09:15,Cover,$3343.75,,$350.00,$4931.25,,($40.00),100.00%,89.74%,$0.00,$0.00
175,Sell Short,03/04/2018 09:50,Sell2,$3358.00,$0.00,3,($75.00),-0.15%,$37.50,15.38%,,$0.00,$0.00
,Buy to Cover,03/04/2018 10:35,chiudoShort,$3363.00,,($75.00),$4856.25,,($206.25),53.85%,-30.77%,$0.00,$0.00
