

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
81,Sell Short,20/02/2017 22:30,SE,$1974.2,$0.00,3,($162.00),-0.27%,$207.00,56.10%,,$0.00,$0.00
,Buy to Cover,21/02/2017 12:35,LE,$1979.6,,($162.00),$606.00,,($162.00),0.00%,-43.90%,$0.00,$0.00
82,Buy,21/02/2017 12:35,LE,$1979.6,$0.00,3,($66.00),-0.11%,$24.00,23.53%,,$0.00,$0.00
,Sell,21/02/2017 17:00,LX,$1977.4,,($66.00),$540.00,,($78.00),11.76%,-64.71%,$0.00,$0.00
83,Buy,23/02/2017 07:45,LE,$1983.7,$0.00,3,$225.00,0.38%,$264.00,92.63%,,$0.00,$0.00
,Sell,23/02/2017 17:00,LX,$1991.2,,$225.00,$765.00,,($21.00),86.32%,78.95%,$0.00,$0.00
84,Sell Short,28/02/2017 13:45,SE,$1990.8,$0.00,3,$45.00,0.08%,$51.00,38.64%,,$0.00,$0.00
,Buy to Cover,28/02/2017 17:00,SX,$1989.3,,$45.00,$810.00,,($81.00),95.45%,34.09%,$0.00,$0.00
85,Sell Short,01/03/2017 07:20,SE,$1982.5,$0.00,3,($240.00),-0.40%,$141.00,33.57%,,$0.00,$0.00
,Buy to Cover,01/03/2017 17:00,SX,$1990.5,,($240.00),$570.00,,($279.00),9.29%,-57.14%,$0.00,$0.00
86,Sell Short,07/03/2017 09:40,SE,$1957.8,$0.00,3,$51.00,0.09%,$93.00,47.69%,,$0.00,$0.00
,Buy to Cover,07/03/2017 18:05,SX,$1956.1,,$51.00,$621.00,,($102.00),78.46%,26.15%,$0.00,$0.00
87,Sell Short,08/03/2017 09:10,SE,$1948.4,$0.00,3,$3.00,0.01%,$42.00,29.79%,,$0.00,$0.00
,Buy to Cover,08/03/2017 17:00,SX,$1948.3,,$3.00,$624.00,,($99.00),72.34%,2.13%,$0.00,$0.00
88,Sell Short,10/03/2017 08:40,SE,$1939.9,$0.00,3,($144.00),-0.25%,$69.00,25.56%,,$0.00,$0.00
,Buy to Cover,10/03/2017 17:00,SX,$1944.7,,($144.00),$480.00,,($201.00),21.11%,-53.33%,$0.00,$0.00
89,Sell Short,14/03/2017 09:15,SE,$1943.6,$0.00,3,$144.00,0.25%,$186.00,59.62%,,$0.00,$0.00
,Buy to Cover,14/03/2017 17:00,SX,$1938.8,,$144.00,$624.00,,($126.00),86.54%,46.15%,$0.00,$0.00
90,Buy,15/03/2017 14:10,LE,$1951.4,$0.00,3,$231.00,0.39%,$327.00,90.83%,,$0.00,$0.00
,Sell,15/03/2017 17:00,LX,$1959.1,,$231.00,$855.00,,($33.00),73.33%,64.17%,$0.00,$0.00
91,Buy,19/03/2017 21:15,LE,$1972.5,$0.00,3,$45.00,0.08%,$102.00,61.82%,,$0.00,$0.00
,Sell,20/03/2017 18:05,LX,$1974.0,,$45.00,$900.00,,($63.00),65.45%,27.27%,$0.00,$0.00
92,Sell Short,20/03/2017 22:05,SE,$1968.0,$0.00,3,($207.00),-0.35%,$24.00,10.39%,,$0.00,$0.00
,Buy to Cover,21/03/2017 09:25,LE,$1974.9,,($207.00),$693.00,,($207.00),0.00%,-89.61%,$0.00,$0.00
93,Buy,21/03/2017 09:25,LE,$1974.9,$0.00,3,$312.00,0.53%,$399.00,100.00%,,$0.00,$0.00
,Sell,21/03/2017 17:00,LX,$1985.3,,$312.00,$1005.00,,$0.00,78.20%,78.20%,$0.00,$0.00
94,Buy,23/03/2017 08:35,LE,$1990.8,$0.00,3,($144.00),-0.24%,$87.00,27.88%,,$0.00,$0.00
,Sell,23/03/2017 17:00,LX,$1986.0,,($144.00),$861.00,,($225.00),25.96%,-46.15%,$0.00,$0.00
95,Buy,26/03/2017 21:05,LE,$1995.3,$0.00,3,($24.00),-0.04%,$183.00,71.76%,,$0.00,$0.00
,Sell,27/03/2017 17:00,LX,$1994.5,,($24.00),$837.00,,($72.00),18.82%,-9.41%,$0.00,$0.00
96,Buy,04/04/2017 08:10,LE,$2000.1,$0.00,3,($138.00),-0.23%,$21.00,9.46%,,$0.00,$0.00
,Sell,04/04/2017 17:00,LX,$1995.5,,($138.00),$699.00,,($201.00),28.38%,-62.16%,$0.00,$0.00
97,Sell Short,05/04/2017 08:25,SE,$1987.8,$0.00,3,($198.00),-0.33%,$150.00,37.31%,,$0.00,$0.00
,Buy to Cover,05/04/2017 17:00,SX,$1994.4,,($198.00),$501.00,,($252.00),13.43%,-49.25%,$0.00,$0.00
98,Buy,06/04/2017 21:30,LE,$1998.9,$0.00,3,($174.00),-0.29%,$345.00,57.50%,,$0.00,$0.00
,Sell,07/04/2017 17:00,LX,$1993.1,,($174.00),$327.00,,($255.00),13.50%,-29.00%,$0.00,$0.00
99,Buy,11/04/2017 09:10,LE,$1999.9,$0.00,3,$405.00,0.68%,$438.00,100.00%,,$0.00,$0.00
,Sell,11/04/2017 17:00,LX,$2013.4,,$405.00,$732.00,,$0.00,92.47%,92.47%,$0.00,$0.00
100,Buy,16/04/2017 21:10,LE,$2031.9,$0.00,3,($294.00),-0.48%,$9.00,2.97%,,$0.00,$0.00
,Sell,17/04/2017 15:20,SE,$2022.1,,($294.00),$438.00,,($294.00),0.00%,-97.03%,$0.00,$0.00
101,Sell Short,17/04/2017 15:20,SE,$2022.1,$0.00,3,($60.00),-0.10%,$42.00,41.18%,,$0.00,$0.00
,Buy to Cover,17/04/2017 17:00,SX,$2024.1,,($60.00),$378.00,,($60.00),0.00%,-58.82%,$0.00,$0.00
102,Sell Short,19/04/2017 10:05,SE,$2017.0,$0.00,3,($39.00),-0.06%,$45.00,22.73%,,$0.00,$0.00
,Buy to Cover,19/04/2017 17:00,SX,$2018.3,,($39.00),$339.00,,($153.00),57.58%,-19.70%,$0.00,$0.00
103,Buy,21/04/2017 07:10,LE,$2023.5,$0.00,3,$3.00,0.00%,$117.00,41.49%,,$0.00,$0.00
,Sell,21/04/2017 17:00,LX,$2023.6,,$3.00,$342.00,,($165.00),59.57%,1.06%,$0.00,$0.00
104,Sell Short,23/04/2017 21:05,SE,$2011.3,$0.00,3,($99.00),-0.16%,$180.00,56.07%,,$0.00,$0.00
,Buy to Cover,24/04/2017 17:00,SX,$2014.6,,($99.00),$243.00,,($141.00),13.08%,-30.84%,$0.00,$0.00
105,Sell Short,25/04/2017 09:20,SE,$2004.6,$0.00,3,$72.00,0.12%,$138.00,52.27%,,$0.00,$0.00
,Buy to Cover,25/04/2017 17:00,SX,$2002.2,,$72.00,$315.00,,($126.00),75.00%,27.27%,$0.00,$0.00
106,Buy,30/04/2017 21:15,LE,$2006.2,$0.00,3,($105.00),-0.17%,$3.00,2.78%,,$0.00,$0.00
,Sell,30/04/2017 21:45,SE,$2002.7,,($105.00),$210.00,,($105.00),0.00%,-97.22%,$0.00,$0.00
107,Sell Short,30/04/2017 21:45,SE,$2002.7,$0.00,3,$228.00,0.38%,$312.00,70.75%,,$0.00,$0.00
,Buy to Cover,01/05/2017 17:00,SX,$1995.1,,$228.00,$438.00,,($129.00),80.95%,51.70%,$0.00,$0.00
108,Sell Short,03/05/2017 08:35,SE,$1991.0,$0.00,3,$441.00,0.74%,$513.00,95.53%,,$0.00,$0.00
,Buy to Cover,03/05/2017 17:00,SX,$1976.3,,$441.00,$879.00,,($24.00),86.59%,82.12%,$0.00,$0.00
109,Sell Short,08/05/2017 12:05,SE,$1964.7,$0.00,3,$33.00,0.06%,$42.00,48.28%,,$0.00,$0.00
,Buy to Cover,08/05/2017 17:00,SX,$1963.6,,$33.00,$912.00,,($45.00),89.66%,37.93%,$0.00,$0.00
110,Sell Short,09/05/2017 12:50,SE,$1953.8,$0.00,3,($153.00),-0.26%,$72.00,19.20%,,$0.00,$0.00
,Buy to Cover,09/05/2017 17:00,SX,$1958.9,,($153.00),$759.00,,($303.00),40.00%,-40.80%,$0.00,$0.00
111,Buy,11/05/2017 10:05,LE,$1962.0,$0.00,3,($3.00),-0.01%,$93.00,60.78%,,$0.00,$0.00
,Sell,11/05/2017 17:00,LX,$1961.9,,($3.00),$756.00,,($60.00),37.25%,-1.96%,$0.00,$0.00
112,Buy,16/05/2017 10:50,LE,$1975.3,$0.00,3,($36.00),-0.06%,$36.00,35.29%,,$0.00,$0.00
,Sell,16/05/2017 17:00,LX,$1974.1,,($36.00),$720.00,,($66.00),29.41%,-35.29%,$0.00,$0.00
113,Buy,16/05/2017 21:05,LE,$1979.5,$0.00,3,$549.00,0.92%,$564.00,92.16%,,$0.00,$0.00
,Sell,17/05/2017 17:00,LX,$1997.8,,$549.00,$1269.00,,($48.00),97.55%,89.71%,$0.00,$0.00
114,Sell Short,23/05/2017 12:40,SE,$1989.8,$0.00,3,$42.00,0.07%,$57.00,29.23%,,$0.00,$0.00
,Buy to Cover,23/05/2017 17:00,SX,$1988.4,,$42.00,$1311.00,,($138.00),92.31%,21.54%,$0.00,$0.00
115,Sell Short,24/05/2017 14:15,SE,$1988.9,$0.00,3,($207.00),-0.35%,$15.00,6.33%,,$0.00,$0.00
,Buy to Cover,24/05/2017 17:00,SX,$1995.8,,($207.00),$1104.00,,($222.00),6.33%,-87.34%,$0.00,$0.00
116,Buy,26/05/2017 01:05,LE,$1995.9,$0.00,3,$237.00,0.40%,$318.00,89.08%,,$0.00,$0.00
,Sell,26/05/2017 17:00,LX,$2003.8,,$237.00,$1341.00,,($39.00),77.31%,66.39%,$0.00,$0.00
117,Sell Short,30/05/2017 03:40,SE,$2002.7,$0.00,3,$87.00,0.14%,$201.00,93.06%,,$0.00,$0.00
,Buy to Cover,30/05/2017 17:00,SX,$1999.8,,$87.00,$1428.00,,($15.00),47.22%,40.28%,$0.00,$0.00
118,Buy,31/05/2017 12:55,LE,$2006.3,$0.00,3,($27.00),-0.04%,$132.00,73.33%,,$0.00,$0.00
,Sell,31/05/2017 17:00,LX,$2005.4,,($27.00),$1401.00,,($48.00),11.67%,-15.00%,$0.00,$0.00
119,Sell Short,02/06/2017 00:05,SE,$1997.5,$0.00,3,($258.00),-0.43%,$39.00,13.13%,,$0.00,$0.00
,Buy to Cover,02/06/2017 08:40,LE,$2006.1,,($258.00),$1143.00,,($258.00),0.00%,-86.87%,$0.00,$0.00
120,Buy,02/06/2017 08:40,LE,$2006.1,$0.00,3,$276.00,0.46%,$297.00,100.00%,,$0.00,$0.00
,Sell,02/06/2017 17:00,LX,$2015.3,,$276.00,$1419.00,,$0.00,92.93%,92.93%,$0.00,$0.00
121,Buy,06/06/2017 00:05,LE,$2021.1,$0.00,3,$297.00,0.49%,$348.00,97.48%,,$0.00,$0.00
,Sell,06/06/2017 17:00,LX,$2031.0,,$297.00,$1716.00,,($9.00),85.71%,83.19%,$0.00,$0.00
122,Sell Short,09/06/2017 09:05,SE,$2003.9,$0.00,3,$39.00,0.06%,$90.00,48.39%,,$0.00,$0.00
,Buy to Cover,09/06/2017 17:00,SX,$2002.6,,$39.00,$1755.00,,($96.00),72.58%,20.97%,$0.00,$0.00
123,Sell Short,13/06/2017 04:40,SE,$1997.7,$0.00,3,($144.00),-0.24%,$84.00,27.72%,,$0.00,$0.00
,Buy to Cover,13/06/2017 17:00,SX,$2002.5,,($144.00),$1611.00,,($219.00),24.75%,-47.52%,$0.00,$0.00
124,Buy,14/06/2017 08:40,LE,$2007.9,$0.00,3,($360.00),-0.60%,$327.00,47.60%,,$0.00,$0.00
,Sell,14/06/2017 15:25,SE,$1995.9,,($360.00),$1251.00,,($360.00),0.00%,-52.40%,$0.00,$0.00
125,Sell Short,14/06/2017 15:25,SE,$1995.9,$0.00,3,($57.00),-0.10%,$96.00,61.54%,,$0.00,$0.00
,Buy to Cover,14/06/2017 17:00,SX,$1997.8,,($57.00),$1194.00,,($60.00),1.92%,-36.54%,$0.00,$0.00
126,Sell Short,18/06/2017 21:25,SE,$1987.6,$0.00,3,$270.00,0.45%,$273.00,86.67%,,$0.00,$0.00
,Buy to Cover,19/06/2017 17:00,SX,$1978.6,,$270.00,$1464.00,,($42.00),99.05%,85.71%,$0.00,$0.00
127,Sell Short,21/06/2017 09:10,SE,$1977.3,$0.00,3,($123.00),-0.21%,$33.00,18.03%,,$0.00,$0.00
,Buy to Cover,21/06/2017 17:00,SX,$1981.4,,($123.00),$1341.00,,($150.00),14.75%,-67.21%,$0.00,$0.00
128,Buy,21/06/2017 21:10,LE,$1987.0,$0.00,3,($42.00),-0.07%,$87.00,35.37%,,$0.00,$0.00
,Sell,22/06/2017 17:00,LX,$1985.6,,($42.00),$1299.00,,($159.00),47.56%,-17.07%,$0.00,$0.00
129,Buy,23/06/2017 04:20,LE,$1992.5,$0.00,3,($21.00),-0.04%,$42.00,31.82%,,$0.00,$0.00
,Sell,23/06/2017 17:00,LX,$1991.8,,($21.00),$1278.00,,($90.00),52.27%,-15.91%,$0.00,$0.00
130,Sell Short,26/06/2017 04:10,SE,$1976.5,$0.00,3,($63.00),-0.11%,$156.00,44.83%,,$0.00,$0.00
,Buy to Cover,26/06/2017 17:00,SX,$1978.6,,($63.00),$1215.00,,($192.00),37.07%,-18.10%,$0.00,$0.00
131,Sell Short,01/08/2017 05:45,SE,$2000.7,$0.00,3,($99.00),-0.16%,$132.00,57.14%,,$0.00,$0.00
,Buy to Cover,01/08/2017 10:00,LE,$2004.0,,($99.00),$1116.00,,($99.00),0.00%,-42.86%,$0.00,$0.00
132,Buy,01/08/2017 10:00,LE,$2004.0,$0.00,3,($39.00),-0.06%,$120.00,74.07%,,$0.00,$0.00
,Sell,01/08/2017 17:00,LX,$2002.7,,($39.00),$1077.00,,($42.00),1.85%,-24.07%,$0.00,$0.00
133,Sell Short,02/08/2017 21:05,SE,$1996.0,$0.00,3,($204.00),-0.34%,$72.00,21.05%,,$0.00,$0.00
,Buy to Cover,03/08/2017 17:00,SX,$2002.8,,($204.00),$873.00,,($270.00),19.30%,-59.65%,$0.00,$0.00
134,Sell Short,04/08/2017 09:55,SE,$1991.9,$0.00,3,($15.00),-0.03%,$126.00,82.35%,,$0.00,$0.00
,Buy to Cover,04/08/2017 17:00,SX,$1992.4,,($15.00),$858.00,,($27.00),7.84%,-9.80%,$0.00,$0.00
135,Buy,08/08/2017 00:05,LE,$1993.4,$0.00,3,($96.00),-0.16%,$159.00,62.35%,,$0.00,$0.00
,Sell,08/08/2017 10:40,SE,$1990.2,,($96.00),$762.00,,($96.00),0.00%,-37.65%,$0.00,$0.00
136,Sell Short,08/08/2017 10:40,SE,$1990.2,$0.00,3,($114.00),-0.19%,$156.00,46.85%,,$0.00,$0.00
,Buy to Cover,08/08/2017 17:00,SX,$1994.0,,($114.00),$648.00,,($177.00),18.92%,-34.23%,$0.00,$0.00
137,Buy,09/08/2017 08:10,LE,$2003.9,$0.00,3,$222.00,0.37%,$252.00,97.67%,,$0.00,$0.00
,Sell,09/08/2017 17:00,LX,$2011.3,,$222.00,$870.00,,($6.00),88.37%,86.05%,$0.00,$0.00
138,Buy,11/08/2017 09:50,LE,$2020.5,$0.00,3,$108.00,0.18%,$144.00,73.85%,,$0.00,$0.00
,Sell,11/08/2017 17:00,LX,$2024.1,,$108.00,$978.00,,($51.00),81.54%,55.38%,$0.00,$0.00
139,Sell Short,14/08/2017 04:35,SE,$2015.5,$0.00,3,$21.00,0.03%,$102.00,47.89%,,$0.00,$0.00
,Buy to Cover,14/08/2017 17:00,SX,$2014.8,,$21.00,$999.00,,($111.00),61.97%,9.86%,$0.00,$0.00
140,Sell Short,14/08/2017 21:15,SE,$2007.1,$0.00,3,$66.00,0.11%,$195.00,73.03%,,$0.00,$0.00
,Buy to Cover,15/08/2017 17:00,SX,$2004.9,,$66.00,$1065.00,,($72.00),51.69%,24.72%,$0.00,$0.00
141,Buy,18/08/2017 03:10,LE,$2026.1,$0.00,3,($231.00),-0.38%,$258.00,47.78%,,$0.00,$0.00
,Sell,18/08/2017 17:00,LX,$2018.4,,($231.00),$834.00,,($282.00),9.44%,-42.78%,$0.00,$0.00
142,Buy,23/08/2017 08:35,LE,$2024.7,$0.00,3,($27.00),-0.04%,$0.00,0.00%,,$0.00,$0.00
,Sell,23/08/2017 17:00,LX,$2023.8,,($27.00),$807.00,,($150.00),82.00%,-18.00%,$0.00,$0.00
143,Buy,25/08/2017 09:25,LE,$2025.0,$0.00,3,($201.00),-0.33%,$27.00,11.84%,,$0.00,$0.00
,Sell,25/08/2017 09:45,SE,$2018.3,,($201.00),$606.00,,($201.00),0.00%,-88.16%,$0.00,$0.00
144,Sell Short,25/08/2017 09:45,SE,$2018.3,$0.00,3,($153.00),-0.25%,$276.00,64.34%,,$0.00,$0.00
,Buy to Cover,25/08/2017 10:30,LE,$2023.4,,($153.00),$453.00,,($153.00),0.00%,-35.66%,$0.00,$0.00
145,Buy,25/08/2017 10:30,LE,$2023.4,$0.00,3,$24.00,0.04%,$111.00,61.67%,,$0.00,$0.00
,Sell,25/08/2017 17:00,LX,$2024.2,,$24.00,$477.00,,($69.00),51.67%,13.33%,$0.00,$0.00
146,Sell Short,30/08/2017 21:50,SE,$2036.3,$0.00,3,($291.00),-0.48%,$69.00,19.17%,,$0.00,$0.00
,Buy to Cover,31/08/2017 10:05,LE,$2046.0,,($291.00),$186.00,,($291.00),0.00%,-80.83%,$0.00,$0.00
147,Buy,31/08/2017 10:05,LE,$2046.0,$0.00,3,$267.00,0.43%,$321.00,85.60%,,$0.00,$0.00
,Sell,31/08/2017 17:00,LX,$2054.9,,$267.00,$453.00,,($54.00),85.60%,71.20%,$0.00,$0.00
148,Sell Short,05/09/2017 03:50,SE,$2066.0,$0.00,3,($177.00),-0.29%,$207.00,53.91%,,$0.00,$0.00
,Buy to Cover,05/09/2017 12:35,LE,$2071.9,,($177.00),$276.00,,($177.00),0.00%,-46.09%,$0.00,$0.00
149,Buy,05/09/2017 12:35,LE,$2071.9,$0.00,3,$42.00,0.07%,$165.00,74.32%,,$0.00,$0.00
,Sell,05/09/2017 17:00,LX,$2073.3,,$42.00,$318.00,,($57.00),44.59%,18.92%,$0.00,$0.00
150,Buy,07/09/2017 08:40,LE,$2074.3,$0.00,3,$225.00,0.36%,$264.00,74.58%,,$0.00,$0.00
,Sell,07/09/2017 17:00,LX,$2081.8,,$225.00,$543.00,,($90.00),88.98%,63.56%,$0.00,$0.00
151,Sell Short,11/09/2017 15:10,SE,$2060.6,$0.00,3,$39.00,0.06%,$69.00,100.00%,,$0.00,$0.00
,Buy to Cover,11/09/2017 17:00,SX,$2059.3,,$39.00,$582.00,,$0.00,56.52%,56.52%,$0.00,$0.00
152,Sell Short,13/09/2017 10:30,SE,$2055.4,$0.00,3,$12.00,0.02%,$84.00,65.12%,,$0.00,$0.00
,Buy to Cover,13/09/2017 17:00,SX,$2055.0,,$12.00,$594.00,,($45.00),44.19%,9.30%,$0.00,$0.00
153,Sell Short,18/09/2017 10:50,SE,$2040.2,$0.00,3,$51.00,0.08%,$123.00,77.36%,,$0.00,$0.00
,Buy to Cover,18/09/2017 17:00,SX,$2038.5,,$51.00,$645.00,,($36.00),54.72%,32.08%,$0.00,$0.00
154,Buy,20/09/2017 04:55,LE,$2046.1,$0.00,3,($261.00),-0.43%,$45.00,14.71%,,$0.00,$0.00
,Sell,20/09/2017 14:05,SE,$2037.4,,($261.00),$384.00,,($261.00),0.00%,-85.29%,$0.00,$0.00
155,Sell Short,20/09/2017 14:05,SE,$2037.4,$0.00,3,$180.00,0.29%,$303.00,83.47%,,$0.00,$0.00
,Buy to Cover,20/09/2017 17:00,SX,$2031.4,,$180.00,$564.00,,($60.00),66.12%,49.59%,$0.00,$0.00
156,Sell Short,24/09/2017 21:05,SE,$2023.1,$0.00,3,($366.00),-0.60%,$42.00,10.29%,,$0.00,$0.00
,Buy to Cover,25/09/2017 11:15,Stop Loss,$2035.3,,($366.00),$198.00,,($366.00),0.00%,-89.71%,$0.00,$0.00
157,Buy,04/10/2017 01:50,LE,$2006.9,$0.00,3,($45.00),-0.07%,$171.00,48.31%,,$0.00,$0.00
,Sell,04/10/2017 17:00,LX,$2005.4,,($45.00),$153.00,,($183.00),38.98%,-12.71%,$0.00,$0.00
158,Sell Short,06/10/2017 09:40,SE,$1992.6,$0.00,3,($363.00),-0.61%,$60.00,14.18%,,$0.00,$0.00
,Buy to Cover,06/10/2017 11:35,Stop Loss,$2004.7,,($363.00),($210.00),,($363.00),0.00%,-85.82%,$0.00,$0.00
159,Buy,10/10/2017 06:00,LE,$2020.1,$0.00,3,($51.00),-0.08%,$132.00,68.75%,,$0.00,$0.00
,Sell,10/10/2017 17:00,LX,$2018.4,,($51.00),($261.00),,($60.00),4.69%,-26.56%,$0.00,$0.00
160,Buy,12/10/2017 10:35,LE,$2022.7,$0.00,3,$27.00,0.04%,$75.00,80.65%,,$0.00,$0.00
,Sell,12/10/2017 17:00,LX,$2023.6,,$27.00,($234.00),,($18.00),48.39%,29.03%,$0.00,$0.00
161,Buy,13/10/2017 08:35,LE,$2026.5,$0.00,3,$207.00,0.34%,$225.00,100.00%,,$0.00,$0.00
,Sell,13/10/2017 17:00,LX,$2033.4,,$207.00,($27.00),,$0.00,92.00%,92.00%,$0.00,$0.00
162,Sell Short,17/10/2017 09:05,SE,$2013.7,$0.00,3,($33.00),-0.05%,$78.00,42.62%,,$0.00,$0.00
,Buy to Cover,17/10/2017 17:00,SX,$2014.8,,($33.00),($60.00),,($105.00),39.34%,-18.03%,$0.00,$0.00
163,Buy,19/10/2017 08:25,LE,$2017.4,$0.00,3,$57.00,0.09%,$93.00,44.29%,,$0.00,$0.00
,Sell,19/10/2017 18:05,LX,$2019.3,,$57.00,($3.00),,($117.00),82.86%,27.14%,$0.00,$0.00
164,Sell Short,25/10/2017 10:05,SE,$2003.7,$0.00,3,($93.00),-0.15%,$75.00,32.47%,,$0.00,$0.00
,Buy to Cover,25/10/2017 17:00,SX,$2006.8,,($93.00),($96.00),,($156.00),27.27%,-40.26%,$0.00,$0.00
165,Buy,26/10/2017 09:05,LE,$2007.9,$0.00,3,($360.00),-0.60%,$30.00,7.69%,,$0.00,$0.00
,Sell,26/10/2017 13:45,Stop Loss,$1995.9,,($360.00),($456.00),,($360.00),0.00%,-92.31%,$0.00,$0.00
166,Buy,01/11/2017 05:20,LE,$2005.8,$0.00,3,($75.00),-0.12%,$117.00,44.83%,,$0.00,$0.00
,Sell,01/11/2017 17:00,LX,$2003.3,,($75.00),($531.00),,($144.00),26.44%,-28.74%,$0.00,$0.00
167,Buy,02/11/2017 10:15,LE,$2011.9,$0.00,3,($225.00),-0.37%,$27.00,9.57%,,$0.00,$0.00
,Sell,02/11/2017 17:00,LX,$2004.4,,($225.00),($756.00),,($255.00),10.64%,-79.79%,$0.00,$0.00
168,Sell Short,03/11/2017 10:45,SE,$1999.0,$0.00,3,$24.00,0.04%,$156.00,94.55%,,$0.00,$0.00
,Buy to Cover,03/11/2017 17:00,SX,$1998.2,,$24.00,($732.00),,($9.00),20.00%,14.55%,$0.00,$0.00
169,Buy,08/11/2017 09:25,LE,$2012.2,$0.00,3,($75.00),-0.12%,$108.00,52.94%,,$0.00,$0.00
,Sell,08/11/2017 17:00,LX,$2009.7,,($75.00),($807.00),,($96.00),10.29%,-36.76%,$0.00,$0.00
170,Sell Short,10/11/2017 11:20,SE,$2004.2,$0.00,3,$21.00,0.03%,$84.00,73.68%,,$0.00,$0.00
,Buy to Cover,10/11/2017 17:00,SX,$2003.5,,$21.00,($786.00),,($30.00),44.74%,18.42%,$0.00,$0.00
171,Sell Short,14/11/2017 03:10,SE,$2001.0,$0.00,3,($180.00),-0.30%,$99.00,35.48%,,$0.00,$0.00
,Buy to Cover,14/11/2017 10:10,LE,$2007.0,,($180.00),($966.00),,($180.00),0.00%,-64.52%,$0.00,$0.00
172,Buy,14/11/2017 10:10,LE,$2007.0,$0.00,3,$42.00,0.07%,$135.00,69.23%,,$0.00,$0.00
,Sell,14/11/2017 17:00,LX,$2008.4,,$42.00,($924.00),,($60.00),52.31%,21.54%,$0.00,$0.00
173,Buy,15/11/2017 08:40,LE,$2016.0,$0.00,3,($306.00),-0.51%,$36.00,9.30%,,$0.00,$0.00
,Sell,15/11/2017 17:00,LX,$2005.8,,($306.00),($1230.00),,($351.00),11.63%,-79.07%,$0.00,$0.00
174,Buy,16/11/2017 21:05,LE,$2011.1,$0.00,3,$333.00,0.55%,$423.00,85.98%,,$0.00,$0.00
,Sell,17/11/2017 17:00,LX,$2022.2,,$333.00,($897.00),,($69.00),81.71%,67.68%,$0.00,$0.00
175,Buy,22/11/2017 03:45,LE,$2012.6,$0.00,3,$219.00,0.36%,$291.00,76.38%,,$0.00,$0.00
,Sell,22/11/2017 17:00,LX,$2019.9,,$219.00,($678.00),,($90.00),81.10%,57.48%,$0.00,$0.00
176,Sell Short,24/11/2017 06:20,SE,$2014.9,$0.00,3,($201.00),-0.33%,$51.00,12.59%,,$0.00,$0.00
,Buy to Cover,27/11/2017 17:00,SX,$2021.6,,($201.00),($879.00),,($354.00),37.78%,-49.63%,$0.00,$0.00
177,Sell Short,29/11/2017 08:20,SE,$2017.7,$0.00,3,$240.00,0.40%,$273.00,92.86%,,$0.00,$0.00
,Buy to Cover,29/11/2017 17:00,SX,$2009.7,,$240.00,($639.00),,($21.00),88.78%,81.63%,$0.00,$0.00
178,Buy,01/12/2017 11:25,LE,$2010.7,$0.00,3,($138.00),-0.23%,$153.00,43.22%,,$0.00,$0.00
,Sell,01/12/2017 17:00,LX,$2006.1,,($138.00),($777.00),,($201.00),17.80%,-38.98%,$0.00,$0.00
179,Sell Short,05/12/2017 09:10,SE,$1997.9,$0.00,3,$195.00,0.33%,$339.00,100.00%,,$0.00,$0.00
,Buy to Cover,05/12/2017 17:00,SX,$1991.4,,$195.00,($582.00),,$0.00,57.52%,57.52%,$0.00,$0.00
180,Sell Short,11/12/2017 13:50,SE,$1969.4,$0.00,3,$117.00,0.20%,$117.00,82.98%,,$0.00,$0.00
,Buy to Cover,11/12/2017 18:05,SX,$1965.5,,$117.00,($465.00),,($24.00),100.00%,82.98%,$0.00,$0.00
181,Sell Short,12/12/2017 10:45,SE,$1962.4,$0.00,3,($195.00),-0.33%,$24.00,9.41%,,$0.00,$0.00
,Buy to Cover,12/12/2017 17:00,SX,$1968.9,,($195.00),($660.00),,($231.00),14.12%,-76.47%,$0.00,$0.00
182,Buy,13/12/2017 08:45,LE,$1971.5,$0.00,3,$303.00,0.51%,$348.00,78.91%,,$0.00,$0.00
,Sell,13/12/2017 17:00,LX,$1981.6,,$303.00,($357.00),,($93.00),89.80%,68.71%,$0.00,$0.00
183,Buy,15/12/2017 06:10,LE,$1983.9,$0.00,3,($75.00),-0.13%,$117.00,46.99%,,$0.00,$0.00
,Sell,15/12/2017 17:00,LX,$1981.4,,($75.00),($432.00),,($132.00),22.89%,-30.12%,$0.00,$0.00
184,Buy,20/12/2017 05:30,LE,$1992.0,$0.00,3,$12.00,0.02%,$81.00,45.76%,,$0.00,$0.00
,Sell,20/12/2017 18:05,LX,$1992.4,,$12.00,($420.00),,($96.00),61.02%,6.78%,$0.00,$0.00
185,Buy,21/12/2017 08:35,LE,$1993.7,$0.00,3,($3.00),-0.01%,$66.00,41.51%,,$0.00,$0.00
,Sell,21/12/2017 17:00,LX,$1993.6,,($3.00),($423.00),,($93.00),56.60%,-1.89%,$0.00,$0.00
186,Buy,22/12/2017 09:20,LE,$1997.0,$0.00,3,$177.00,0.30%,$204.00,97.14%,,$0.00,$0.00
,Sell,22/12/2017 17:00,LX,$2002.9,,$177.00,($246.00),,($6.00),87.14%,84.29%,$0.00,$0.00
187,Buy,26/12/2017 11:05,LE,$2009.7,$0.00,3,$42.00,0.07%,$60.00,95.24%,,$0.00,$0.00
,Sell,26/12/2017 17:00,LX,$2011.1,,$42.00,($204.00),,($3.00),71.43%,66.67%,$0.00,$0.00
