

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
,Sell,30/01/2025 09:30,Sell,$6420.00,,($195.00),$27787.50,,($292.50),32.91%,-65.82%,$0.00,$0.00
1169,Buy,30/01/2025 13:15,El2,$6433.25,$0.00,3,($423.75),-0.44%,$243.75,34.21%,,$0.00,$0.00
,Sell,30/01/2025 15:00,Sell,$6405.00,,($423.75),$27363.75,,($468.75),6.32%,-59.47%,$0.00,$0.00
1170,Buy,31/01/2025 09:00,El,$6458.75,$0.00,3,($138.75),-0.14%,$333.75,66.92%,,$0.00,$0.00
,Sell,31/01/2025 12:45,Sell,$6449.50,,($138.75),$27225.00,,($165.00),5.26%,-27.82%,$0.00,$0.00
1171,Buy,07/02/2025 09:00,El,$6450.25,$0.00,3,($491.25),-0.51%,$93.75,14.12%,,$0.00,$0.00
,Sell,07/02/2025 09:30,Sell,$6417.50,,($491.25),$26733.75,,($570.00),11.86%,-74.01%,$0.00,$0.00
1172,Buy,10/02/2025 09:00,El,$6404.75,$0.00,3,$277.50,0.29%,$367.50,89.09%,,$0.00,$0.00
,Sell,10/02/2025 15:00,EoDL,$6423.25,,$277.50,$27011.25,,($45.00),78.18%,67.27%,$0.00,$0.00
1173,Buy,13/02/2025 09:30,El,$6424.00,$0.00,3,$581.25,0.60%,$671.25,94.21%,,$0.00,$0.00
,Sell,13/02/2025 15:00,EoDL,$6462.75,,$581.25,$27592.50,,($41.25),87.37%,81.58%,$0.00,$0.00
1174,Buy,19/02/2025 13:45,El,$6495.50,$0.00,3,($108.75),-0.11%,$60.00,28.07%,,$0.00,$0.00
,Sell,19/02/2025 14:45,Sell,$6488.25,,($108.75),$27483.75,,($153.75),21.05%,-50.88%,$0.00,$0.00
1175,Buy,14/03/2025 09:00,El,$5926.00,$0.00,3,$555.00,0.62%,$690.00,61.13%,,$0.00,$0.00
,Sell,14/03/2025 15:00,EoDL,$5963.00,,$555.00,$28038.75,,($438.75),88.04%,49.17%,$0.00,$0.00
1176,Buy,17/03/2025 09:00,El,$6002.00,$0.00,3,($191.25),-0.21%,$78.75,24.71%,,$0.00,$0.00
,Sell,17/03/2025 09:45,Sell,$5989.25,,($191.25),$27847.50,,($240.00),15.29%,-60.00%,$0.00,$0.00
1177,Buy,17/03/2025 10:00,El2,$5999.00,$0.00,3,($236.25),-0.26%,$3.75,1.28%,,$0.00,$0.00
,Sell,17/03/2025 10:15,Sell,$5983.25,,($236.25),$27611.25,,($288.75),17.95%,-80.77%,$0.00,$0.00
1178,Buy,17/03/2025 12:45,El2,$6001.25,$0.00,3,$457.50,0.51%,$592.50,94.61%,,$0.00,$0.00
,Sell,17/03/2025 15:00,EoDL,$6031.75,,$457.50,$28068.75,,($33.75),78.44%,73.05%,$0.00,$0.00
1179,Buy,19/03/2025 11:15,El,$5998.75,$0.00,3,($67.50),-0.08%,$67.50,42.86%,,$0.00,$0.00
,Sell,19/03/2025 11:30,Sell,$5994.25,,($67.50),$28001.25,,($90.00),14.29%,-42.86%,$0.00,$0.00
1180,Buy,19/03/2025 11:45,El2,$5996.25,$0.00,3,($67.50),-0.08%,$18.75,15.63%,,$0.00,$0.00
,Sell,19/03/2025 12:00,Sell,$5991.75,,($67.50),$27933.75,,($101.25),28.13%,-56.25%,$0.00,$0.00
1181,Buy,19/03/2025 14:00,El2,$6010.50,$0.00,3,$348.75,0.39%,$615.00,87.70%,,$0.00,$0.00
,Sell,19/03/2025 15:00,EoDL,$6033.75,,$348.75,$28282.50,,($86.25),62.03%,49.73%,$0.00,$0.00
1182,Buy,24/03/2025 09:00,El,$6075.75,$0.00,3,$330.00,0.36%,$367.50,88.29%,,$0.00,$0.00
,Sell,24/03/2025 15:00,EoDL,$6097.75,,$330.00,$28612.50,,($48.75),90.99%,79.28%,$0.00,$0.00
1183,Buy,02/04/2025 12:30,El,$6015.25,$0.00,3,($360.00),-0.40%,$3.75,0.88%,,$0.00,$0.00
,Sell,02/04/2025 13:00,Sell,$5991.25,,($360.00),$28252.50,,($420.00),14.16%,-84.96%,$0.00,$0.00
1184,Buy,09/04/2025 12:45,El,$5575.25,$0.00,3,$1511.25,1.81%,$1890.00,91.80%,,$0.00,$0.00
,Sell,09/04/2025 13:00,Profit Target,$5676.00,,$1511.25,$29763.75,,($168.75),81.60%,73.41%,$0.00,$0.00
1185,Buy,22/04/2025 09:30,El,$5553.75,$0.00,3,($26.25),-0.03%,$997.50,90.48%,,$0.00,$0.00
,Sell,22/04/2025 12:45,Sell,$5552.00,,($26.25),$29737.50,,($105.00),7.14%,-2.38%,$0.00,$0.00
1186,Buy,22/04/2025 13:00,El2,$5558.25,$0.00,3,($210.00),-0.25%,$22.50,9.23%,,$0.00,$0.00
,Sell,22/04/2025 13:15,Sell,$5544.25,,($210.00),$29527.50,,($221.25),4.62%,-86.15%,$0.00,$0.00
1187,Buy,22/04/2025 13:30,El2,$5570.75,$0.00,3,$262.50,0.31%,$431.25,84.56%,,$0.00,$0.00
,Sell,22/04/2025 15:00,EoDL,$5588.25,,$262.50,$29790.00,,($78.75),66.91%,51.47%,$0.00,$0.00
1188,Buy,23/04/2025 09:00,El,$5752.00,$0.00,3,($858.75),-1.00%,$435.00,33.62%,,$0.00,$0.00
,Sell,23/04/2025 11:00,Stop Loss,$5694.75,,($858.75),$28931.25,,($858.75),0.00%,-66.38%,$0.00,$0.00
1189,Buy,24/04/2025 14:00,El,$5789.50,$0.00,3,($217.50),-0.25%,$93.75,23.81%,,$0.00,$0.00
,Sell,24/04/2025 14:30,Sell,$5775.00,,($217.50),$28713.75,,($300.00),20.95%,-55.24%,$0.00,$0.00
1190,Buy,29/04/2025 13:15,El,$5871.50,$0.00,3,($60.00),-0.07%,$105.00,50.00%,,$0.00,$0.00
,Sell,29/04/2025 14:15,Sell,$5867.50,,($60.00),$28653.75,,($105.00),21.43%,-28.57%,$0.00,$0.00
1191,Buy,01/05/2025 09:00,El,$5922.00,$0.00,3,($165.00),-0.19%,$206.25,49.11%,,$0.00,$0.00
,Sell,01/05/2025 09:15,Sell,$5911.00,,($165.00),$28488.75,,($213.75),11.61%,-39.29%,$0.00,$0.00
1192,Buy,01/05/2025 09:30,El2,$5925.75,$0.00,3,$157.50,0.18%,$562.50,73.89%,,$0.00,$0.00
,Sell,01/05/2025 15:00,EoDL,$5936.25,,$157.50,$28646.25,,($198.75),46.80%,20.69%,$0.00,$0.00
1193,Buy,02/05/2025 09:00,El,$5968.00,$0.00,3,$408.75,0.46%,$562.50,60.98%,,$0.00,$0.00
,Sell,02/05/2025 15:00,EoDL,$5995.25,,$408.75,$29055.00,,($360.00),83.33%,44.31%,$0.00,$0.00
1194,Buy,08/05/2025 09:00,El,$5965.25,$0.00,3,($97.50),-0.11%,$3.75,1.92%,,$0.00,$0.00
,Sell,08/05/2025 09:15,Sell,$5958.75,,($97.50),$28957.50,,($191.25),48.08%,-50.00%,$0.00,$0.00
1195,Buy,08/05/2025 10:45,El2,$5980.50,$0.00,3,$206.25,0.23%,$622.50,83.42%,,$0.00,$0.00
,Sell,08/05/2025 15:00,EoDL,$5994.25,,$206.25,$29163.75,,($123.75),44.22%,27.64%,$0.00,$0.00
1196,Buy,12/05/2025 09:00,El,$6105.00,$0.00,3,$348.75,0.38%,$577.50,67.84%,,$0.00,$0.00
,Sell,12/05/2025 15:00,EoDL,$6128.25,,$348.75,$29512.50,,($273.75),73.13%,40.97%,$0.00,$0.00
1197,Buy,16/05/2025 12:30,El,$6241.00,$0.00,3,$93.75,0.10%,$240.00,87.67%,,$0.00,$0.00
,Sell,16/05/2025 15:00,EoDL,$6247.25,,$93.75,$29606.25,,($33.75),46.58%,34.25%,$0.00,$0.00
1198,Buy,22/05/2025 13:30,El,$6165.50,$0.00,3,($56.25),-0.06%,$71.25,41.30%,,$0.00,$0.00
,Sell,22/05/2025 14:00,Sell,$6161.75,,($56.25),$29550.00,,($101.25),26.09%,-32.61%,$0.00,$0.00
1199,Buy,26/05/2025 09:00,El,$6173.75,$0.00,3,$547.50,0.59%,$693.75,65.37%,,$0.00,$0.00
,Sell,27/05/2025 15:00,EoDL,$6210.25,,$547.50,$30097.50,,($367.50),86.22%,51.59%,$0.00,$0.00
1200,Buy,02/06/2025 13:45,El,$6217.00,$0.00,3,$60.00,0.06%,$180.00,76.19%,,$0.00,$0.00
,Sell,02/06/2025 15:00,EoDL,$6221.00,,$60.00,$30157.50,,($56.25),49.21%,25.40%,$0.00,$0.00
1201,Buy,03/06/2025 10:45,El,$6251.00,$0.00,3,$142.50,0.15%,$318.75,91.40%,,$0.00,$0.00
,Sell,03/06/2025 15:00,EoDL,$6260.50,,$142.50,$30300.00,,($30.00),49.46%,40.86%,$0.00,$0.00
1202,Buy,06/06/2025 09:00,El,$6301.75,$0.00,3,($168.75),-0.18%,$63.75,10.49%,,$0.00,$0.00
,Sell,06/06/2025 15:00,EoDL,$6290.50,,($168.75),$30131.25,,($543.75),61.73%,-27.78%,$0.00,$0.00
1203,Buy,09/06/2025 13:00,El,$6306.50,$0.00,3,($56.25),-0.06%,$33.75,25.00%,,$0.00,$0.00
,Sell,09/06/2025 14:00,Sell,$6302.75,,($56.25),$30075.00,,($101.25),33.33%,-41.67%,$0.00,$0.00
1204,Buy,10/06/2025 10:00,El,$6310.75,$0.00,3,($67.50),-0.07%,$11.25,12.50%,,$0.00,$0.00
,Sell,10/06/2025 10:15,Sell,$6306.25,,($67.50),$30007.50,,($78.75),12.50%,-75.00%,$0.00,$0.00
1205,Buy,10/06/2025 11:30,El2,$6311.25,$0.00,3,($37.50),-0.04%,$165.00,77.19%,,$0.00,$0.00
,Sell,10/06/2025 13:15,Sell,$6308.75,,($37.50),$29970.00,,($48.75),5.26%,-17.54%,$0.00,$0.00
1206,Buy,11/06/2025 09:45,El,$6342.50,$0.00,3,($67.50),-0.07%,$48.75,20.00%,,$0.00,$0.00
,Sell,11/06/2025 10:30,Sell,$6338.00,,($67.50),$29902.50,,($195.00),52.31%,-27.69%,$0.00,$0.00
1207,Buy,12/06/2025 10:30,El,$6326.50,$0.00,3,($108.75),-0.11%,$18.75,7.04%,,$0.00,$0.00
,Sell,12/06/2025 10:45,Sell,$6319.25,,($108.75),$29793.75,,($247.50),52.11%,-40.85%,$0.00,$0.00
1208,Buy,12/06/2025 12:00,El2,$6326.25,$0.00,3,($108.75),-0.11%,$22.50,15.38%,,$0.00,$0.00
,Sell,12/06/2025 12:15,Sell,$6319.00,,($108.75),$29685.00,,($123.75),10.26%,-74.36%,$0.00,$0.00
1209,Buy,12/06/2025 12:30,El2,$6326.00,$0.00,3,($26.25),-0.03%,$33.75,36.00%,,$0.00,$0.00
,Sell,12/06/2025 12:45,Sell,$6324.25,,($26.25),$29658.75,,($60.00),36.00%,-28.00%,$0.00,$0.00
1210,Buy,16/06/2025 09:00,El,$6306.00,$0.00,3,$138.75,0.15%,$468.75,96.15%,,$0.00,$0.00
,Sell,16/06/2025 15:00,EoDL,$6315.25,,$138.75,$29797.50,,($18.75),32.31%,28.46%,$0.00,$0.00
1211,Buy,18/06/2025 09:30,El,$6290.75,$0.00,3,($48.75),-0.05%,$176.25,72.31%,,$0.00,$0.00
,Sell,18/06/2025 11:15,Sell,$6287.50,,($48.75),$29748.75,,($67.50),7.69%,-20.00%,$0.00,$0.00
1212,Buy,18/06/2025 11:30,El2,$6292.25,$0.00,3,($101.25),-0.11%,$7.50,5.88%,,$0.00,$0.00
,Sell,18/06/2025 11:45,Sell,$6285.50,,($101.25),$29647.50,,($120.00),14.71%,-79.41%,$0.00,$0.00
1213,Buy,18/06/2025 14:00,El2,$6294.75,$0.00,3,($480.00),-0.51%,$0.00,0.00%,,$0.00,$0.00
,Sell,18/06/2025 14:15,Sell,$6262.75,,($480.00),$29167.50,,($566.25),15.23%,-84.77%,$0.00,$0.00
1214,Buy,20/06/2025 09:00,El,$6298.50,$0.00,3,($307.50),-0.33%,$18.75,5.32%,,$0.00,$0.00
,Sell,20/06/2025 09:15,Sell,$6278.00,,($307.50),$28860.00,,($333.75),7.45%,-87.23%,$0.00,$0.00
1215,Buy,23/06/2025 09:30,El,$6280.25,$0.00,3,($7.50),-0.01%,$101.25,71.05%,,$0.00,$0.00
,Sell,23/06/2025 09:45,Sell,$6279.75,,($7.50),$28852.50,,($41.25),23.68%,-5.26%,$0.00,$0.00
1216,Buy,23/06/2025 12:45,El2,$6281.75,$0.00,3,$206.25,0.22%,$266.25,100.00%,,$0.00,$0.00
,Sell,23/06/2025 15:00,EoDL,$6295.50,,$206.25,$29058.75,,$0.00,77.46%,77.46%,$0.00,$0.00
1217,Buy,24/06/2025 09:00,El,$6354.00,$0.00,3,$420.00,0.44%,$450.00,64.17%,,$0.00,$0.00
,Sell,24/06/2025 15:00,EoDL,$6382.00,,$420.00,$29478.75,,($251.25),95.72%,59.89%,$0.00,$0.00
1218,Buy,27/06/2025 09:30,El,$6454.50,$0.00,3,($26.25),-0.03%,$37.50,30.30%,,$0.00,$0.00
,Sell,27/06/2025 09:45,Sell,$6452.75,,($26.25),$29452.50,,($86.25),48.48%,-21.21%,$0.00,$0.00
1219,Buy,27/06/2025 10:00,El2,$6457.50,$0.00,3,($86.25),-0.09%,$15.00,11.11%,,$0.00,$0.00
,Sell,27/06/2025 10:15,Sell,$6451.75,,($86.25),$29366.25,,($120.00),25.00%,-63.89%,$0.00,$0.00
1220,Buy,27/06/2025 10:30,El2,$6455.75,$0.00,3,($67.50),-0.07%,$180.00,55.81%,,$0.00,$0.00
,Sell,27/06/2025 13:00,Sell,$6451.25,,($67.50),$29298.75,,($142.50),23.26%,-20.93%,$0.00,$0.00
1221,Buy,02/07/2025 11:15,El,$6493.50,$0.00,3,($37.50),-0.04%,$7.50,10.53%,,$0.00,$0.00
,Sell,02/07/2025 11:30,Sell,$6491.00,,($37.50),$29261.25,,($63.75),36.84%,-52.63%,$0.00,$0.00
1222,Buy,02/07/2025 12:00,El2,$6495.50,$0.00,3,$56.25,0.06%,$108.75,65.91%,,$0.00,$0.00
,Sell,02/07/2025 15:00,EoDL,$6499.25,,$56.25,$29317.50,,($56.25),68.18%,34.09%,$0.00,$0.00
1223,Buy,03/07/2025 09:00,El,$6532.25,$0.00,3,($266.25),-0.27%,$450.00,55.56%,,$0.00,$0.00
,Sell,04/07/2025 09:00,Sell,$6514.50,,($266.25),$29051.25,,($360.00),11.57%,-32.87%,$0.00,$0.00
1224,Buy,04/07/2025 10:00,El,$6520.75,$0.00,3,($26.25),-0.03%,$7.50,15.38%,,$0.00,$0.00
,Sell,04/07/2025 10:15,Sell,$6519.00,,($26.25),$29025.00,,($41.25),30.77%,-53.85%,$0.00,$0.00
1225,Buy,07/07/2025 09:00,El,$6531.50,$0.00,3,($195.00),-0.20%,$93.75,29.76%,,$0.00,$0.00
,Sell,07/07/2025 10:15,Sell,$6518.50,,($195.00),$28830.00,,($221.25),8.33%,-61.90%,$0.00,$0.00
1226,Buy,09/07/2025 09:00,El,$6537.25,$0.00,3,($315.00),-0.32%,$101.25,22.69%,,$0.00,$0.00
,Sell,09/07/2025 10:00,Sell,$6516.25,,($315.00),$28515.00,,($345.00),6.72%,-70.59%,$0.00,$0.00
1227,Buy,09/07/2025 13:30,El2,$6527.50,$0.00,3,$82.50,0.08%,$97.50,60.47%,,$0.00,$0.00
,Sell,09/07/2025 15:00,EoDL,$6533.00,,$82.50,$28597.50,,($63.75),90.70%,51.16%,$0.00,$0.00
1228,Buy,10/07/2025 11:00,El,$6552.75,$0.00,3,($82.50),-0.08%,$7.50,7.14%,,$0.00,$0.00
,Sell,10/07/2025 11:30,Sell,$6547.25,,($82.50),$28515.00,,($97.50),14.29%,-78.57%,$0.00,$0.00
1229,Buy,10/07/2025 12:00,El2,$6552.25,$0.00,3,($26.25),-0.03%,$0.00,0.00%,,$0.00,$0.00
,Sell,10/07/2025 12:15,Sell,$6550.50,,($26.25),$28488.75,,($37.50),30.00%,-70.00%,$0.00,$0.00
1230,Buy,10/07/2025 12:30,El2,$6554.75,$0.00,3,$78.75,0.08%,$142.50,84.44%,,$0.00,$0.00
,Sell,10/07/2025 15:00,EoDL,$6560.00,,$78.75,$28567.50,,($26.25),62.22%,46.67%,$0.00,$0.00
1231,Buy,15/07/2025 09:00,El,$6554.75,$0.00,3,($105.00),-0.11%,$48.75,28.26%,,$0.00,$0.00
,Sell,15/07/2025 09:15,Sell,$6547.75,,($105.00),$28462.50,,($123.75),10.87%,-60.87%,$0.00,$0.00
1232,Buy,15/07/2025 09:30,El2,$6553.25,$0.00,3,($108.75),-0.11%,$30.00,19.05%,,$0.00,$0.00
,Sell,15/07/2025 09:45,Sell,$6546.00,,($108.75),$28353.75,,($127.50),11.90%,-69.05%,$0.00,$0.00
1233,Buy,16/07/2025 09:00,El,$6521.00,$0.00,3,($153.75),-0.16%,$15.00,8.16%,,$0.00,$0.00
,Sell,16/07/2025 09:15,Sell,$6510.75,,($153.75),$28200.00,,($168.75),8.16%,-83.67%,$0.00,$0.00
1234,Buy,16/07/2025 10:30,El2,$6523.25,$0.00,3,($300.00),-0.31%,$7.50,1.26%,,$0.00,$0.00
,Sell,16/07/2025 10:45,Sell,$6503.25,,($300.00),$27900.00,,($588.75),48.43%,-50.31%,$0.00,$0.00
1235,Buy,16/07/2025 12:15,El2,$6521.25,$0.00,3,$213.75,0.22%,$240.00,80.00%,,$0.00,$0.00
,Sell,16/07/2025 15:00,EoDL,$6535.50,,$213.75,$28113.75,,($60.00),91.25%,71.25%,$0.00,$0.00
1236,Buy,17/07/2025 09:00,El,$6545.25,$0.00,3,$352.50,0.36%,$435.00,78.91%,,$0.00,$0.00
,Sell,17/07/2025 15:00,EoDL,$6568.75,,$352.50,$28466.25,,($116.25),85.03%,63.95%,$0.00,$0.00
1237,Buy,21/07/2025 09:15,El,$6593.25,$0.00,3,($165.00),-0.17%,$142.50,37.25%,,$0.00,$0.00
,Sell,21/07/2025 14:30,Sell,$6582.25,,($165.00),$28301.25,,($240.00),19.61%,-43.14%,$0.00,$0.00
1238,Buy,23/07/2025 09:00,El,$6592.75,$0.00,3,($116.25),-0.12%,$3.75,2.50%,,$0.00,$0.00
,Sell,23/07/2025 09:15,Sell,$6585.00,,($116.25),$28185.00,,($146.25),20.00%,-77.50%,$0.00,$0.00
1239,Buy,23/07/2025 09:45,El2,$6592.50,$0.00,3,$348.75,0.35%,$446.25,82.07%,,$0.00,$0.00
,Sell,23/07/2025 15:00,EoDL,$6615.75,,$348.75,$28533.75,,($97.50),82.07%,64.14%,$0.00,$0.00
1240,Buy,30/07/2025 09:45,El,$6644.75,$0.00,3,($180.00),-0.18%,$75.00,27.78%,,$0.00,$0.00
,Sell,30/07/2025 10:30,Sell,$6632.75,,($180.00),$28353.75,,($195.00),5.56%,-66.67%,$0.00,$0.00
1241,Buy,30/07/2025 11:15,El2,$6642.75,$0.00,3,($510.00),-0.51%,$236.25,30.29%,,$0.00,$0.00
,Sell,30/07/2025 14:15,Sell,$6608.75,,($510.00),$27843.75,,($543.75),4.33%,-65.38%,$0.00,$0.00
1242,Buy,31/07/2025 09:15,El,$6674.25,$0.00,3,($82.50),-0.08%,$67.50,34.62%,,$0.00,$0.00
,Sell,31/07/2025 09:45,Sell,$6668.75,,($82.50),$27761.25,,($127.50),23.08%,-42.31%,$0.00,$0.00
1243,Buy,04/08/2025 09:15,El,$6565.75,$0.00,3,($48.75),-0.05%,$86.25,42.59%,,$0.00,$0.00
,Sell,04/08/2025 10:00,Sell,$6562.50,,($48.75),$27712.50,,($116.25),33.33%,-24.07%,$0.00,$0.00
1244,Buy,04/08/2025 10:15,El2,$6567.50,$0.00,3,$153.75,0.16%,$228.75,70.11%,,$0.00,$0.00
,Sell,04/08/2025 15:00,EoDL,$6577.75,,$153.75,$27866.25,,($97.50),77.01%,47.13%,$0.00,$0.00
1245,Buy,06/08/2025 11:15,El,$6600.75,$0.00,3,($93.75),-0.09%,$45.00,30.77%,,$0.00,$0.00
,Sell,06/08/2025 12:00,Sell,$6594.50,,($93.75),$27772.50,,($101.25),5.13%,-64.10%,$0.00,$0.00
1246,Buy,06/08/2025 13:00,El2,$6599.25,$0.00,3,($48.75),-0.05%,$7.50,8.00%,,$0.00,$0.00
,Sell,06/08/2025 13:15,Sell,$6596.00,,($48.75),$27723.75,,($86.25),40.00%,-52.00%,$0.00,$0.00
1247,Buy,06/08/2025 13:30,El2,$6601.75,$0.00,3,$18.75,0.02%,$97.50,65.00%,,$0.00,$0.00
,Sell,06/08/2025 15:00,EoDL,$6603.00,,$18.75,$27742.50,,($52.50),47.50%,12.50%,$0.00,$0.00
1248,Buy,07/08/2025 09:00,El,$6635.25,$0.00,3,($236.25),-0.24%,$97.50,25.49%,,$0.00,$0.00
,Sell,07/08/2025 09:30,Sell,$6619.50,,($236.25),$27506.25,,($285.00),12.75%,-61.76%,$0.00,$0.00
1249,Buy,08/08/2025 09:15,El,$6629.75,$0.00,3,($138.75),-0.14%,$180.00,53.33%,,$0.00,$0.00
,Sell,08/08/2025 11:00,Sell,$6620.50,,($138.75),$27367.50,,($157.50),5.56%,-41.11%,$0.00,$0.00
1250,Buy,08/08/2025 11:15,El2,$6634.25,$0.00,3,$15.00,0.02%,$202.50,85.71%,,$0.00,$0.00
,Sell,08/08/2025 15:00,EoDL,$6635.25,,$15.00,$27382.50,,($33.75),20.63%,6.35%,$0.00,$0.00
1251,Buy,12/08/2025 09:00,El,$6651.25,$0.00,3,($127.50),-0.13%,$105.00,35.90%,,$0.00,$0.00
,Sell,12/08/2025 09:15,Sell,$6642.75,,($127.50),$27255.00,,($187.50),20.51%,-43.59%,$0.00,$0.00
1252,Buy,12/08/2025 09:30,El2,$6659.00,$0.00,3,$483.75,0.48%,$566.25,92.64%,,$0.00,$0.00
,Sell,12/08/2025 15:00,EoDL,$6691.25,,$483.75,$27738.75,,($45.00),86.50%,79.14%,$0.00,$0.00
1253,Buy,22/08/2025 09:00,El,$6653.00,$0.00,3,($135.00),-0.14%,$52.50,21.21%,,$0.00,$0.00
,Sell,22/08/2025 09:15,Sell,$6644.00,,($135.00),$27603.75,,($195.00),24.24%,-54.55%,$0.00,$0.00
1254,Buy,22/08/2025 09:30,El2,$6706.25,$0.00,3,$30.00,0.03%,$281.25,53.19%,,$0.00,$0.00
,Sell,22/08/2025 15:00,EoDL,$6708.25,,$30.00,$27633.75,,($247.50),52.48%,5.67%,$0.00,$0.00
1255,Buy,28/08/2025 11:45,El,$6738.00,$0.00,3,($71.25),-0.07%,$41.25,32.35%,,$0.00,$0.00
,Sell,28/08/2025 12:15,Sell,$6733.25,,($71.25),$27562.50,,($86.25),11.76%,-55.88%,$0.00,$0.00
1256,Buy,28/08/2025 12:45,El2,$6738.00,$0.00,3,$150.00,0.15%,$168.75,93.75%,,$0.00,$0.00
,Sell,28/08/2025 15:00,EoDL,$6748.00,,$150.00,$27712.50,,($11.25),89.58%,83.33%,$0.00,$0.00
1257,Buy,04/09/2025 13:15,El,$6721.50,$0.00,3,$172.50,0.17%,$180.00,96.00%,,$0.00,$0.00
,Sell,04/09/2025 15:00,EoDL,$6733.00,,$172.50,$27885.00,,($7.50),96.00%,92.00%,$0.00,$0.00
1258,Buy,10/09/2025 09:00,El,$6779.00,$0.00,3,($168.75),-0.17%,$180.00,50.53%,,$0.00,$0.00
,Sell,10/09/2025 12:00,Sell,$6767.75,,($168.75),$27716.25,,($176.25),2.11%,-47.37%,$0.00,$0.00
1259,Buy,10/09/2025 12:15,El2,$6774.75,$0.00,3,($101.25),-0.10%,$78.75,38.18%,,$0.00,$0.00
,Sell,10/09/2025 12:45,Sell,$6768.00,,($101.25),$27615.00,,($127.50),12.73%,-49.09%,$0.00,$0.00
1260,Buy,11/09/2025 09:15,El,$6800.75,$0.00,3,$341.25,0.33%,$393.75,92.11%,,$0.00,$0.00
,Sell,11/09/2025 15:00,EoDL,$6823.50,,$341.25,$27956.25,,($33.75),87.72%,79.82%,$0.00,$0.00
1261,Buy,15/09/2025 09:15,El,$6849.00,$0.00,3,($86.25),-0.08%,$63.75,38.64%,,$0.00,$0.00
,Sell,15/09/2025 12:15,Sell,$6843.25,,($86.25),$27870.00,,($101.25),9.09%,-52.27%,$0.00,$0.00
1262,Buy,15/09/2025 13:00,El2,$6845.50,$0.00,3,($26.25),-0.03%,$52.50,48.28%,,$0.00,$0.00
,Sell,15/09/2025 13:30,Sell,$6843.75,,($26.25),$27843.75,,($56.25),27.59%,-24.14%,$0.00,$0.00
1263,Buy,18/09/2025 09:00,El,$6847.50,$0.00,3,$255.00,0.25%,$641.25,89.06%,,$0.00,$0.00
,Sell,18/09/2025 15:00,EoDL,$6864.50,,$255.00,$28098.75,,($78.75),46.35%,35.42%,$0.00,$0.00
1264,Buy,19/09/2025 12:00,El,$6882.50,$0.00,3,($18.75),-0.02%,$26.25,31.82%,,$0.00,$0.00
,Sell,19/09/2025 12:30,Sell,$6881.25,,($18.75),$28080.00,,($56.25),45.45%,-22.73%,$0.00,$0.00
1265,Buy,19/09/2025 12:45,El2,$6881.75,$0.00,3,$153.75,0.15%,$255.00,93.15%,,$0.00,$0.00
,Sell,19/09/2025 15:00,EoDL,$6892.00,,$153.75,$28233.75,,($18.75),63.01%,56.16%,$0.00,$0.00
1266,Buy,22/09/2025 12:00,El,$6917.25,$0.00,3,$108.75,0.10%,$172.50,92.00%,,$0.00,$0.00
,Sell,22/09/2025 15:00,EoDL,$6924.50,,$108.75,$28342.50,,($15.00),66.00%,58.00%,$0.00,$0.00
1267,Buy,26/09/2025 09:15,El,$6868.50,$0.00,3,($337.50),-0.33%,$97.50,20.31%,,$0.00,$0.00
,Sell,26/09/2025 09:30,Sell,$6846.00,,($337.50),$28005.00,,($382.50),9.38%,-70.31%,$0.00,$0.00
1268,Buy,26/09/2025 14:00,El2,$6869.75,$0.00,3,($63.75),-0.06%,$18.75,20.83%,,$0.00,$0.00
,Sell,26/09/2025 14:30,Sell,$6865.50,,($63.75),$27941.25,,($71.25),8.33%,-70.83%,$0.00,$0.00
1269,Buy,29/09/2025 09:00,El,$6894.75,$0.00,3,($97.50),-0.09%,$123.75,53.23%,,$0.00,$0.00
,Sell,29/09/2025 10:30,Sell,$6888.25,,($97.50),$27843.75,,($108.75),4.84%,-41.94%,$0.00,$0.00
1270,Buy,01/10/2025 12:30,El,$6920.75,$0.00,3,$213.75,0.21%,$307.50,100.00%,,$0.00,$0.00
,Sell,01/10/2025 15:00,EoDL,$6935.00,,$213.75,$28057.50,,$0.00,69.51%,69.51%,$0.00,$0.00
1271,Buy,03/10/2025 10:00,El,$6965.75,$0.00,3,($45.00),-0.04%,$30.00,26.67%,,$0.00,$0.00
,Sell,03/10/2025 10:30,Sell,$6962.75,,($45.00),$28012.50,,($82.50),33.33%,-40.00%,$0.00,$0.00
1272,Buy,03/10/2025 11:15,El2,$6970.00,$0.00,3,($161.25),-0.15%,$30.00,8.70%,,$0.00,$0.00
,Sell,03/10/2025 12:30,Sell,$6959.25,,($161.25),$27851.25,,($315.00),44.57%,-46.74%,$0.00,$0.00
1273,Buy,06/10/2025 10:45,El,$6955.75,$0.00,3,$105.00,0.10%,$206.25,93.22%,,$0.00,$0.00
,Sell,06/10/2025 15:00,EoDL,$6962.75,,$105.00,$27956.25,,($15.00),54.24%,47.46%,$0.00,$0.00
1274,Buy,08/10/2025 09:30,El,$6960.50,$0.00,3,$150.00,0.14%,$213.75,71.25%,,$0.00,$0.00
,Sell,08/10/2025 15:00,EoDL,$6970.50,,$150.00,$28106.25,,($86.25),78.75%,50.00%,$0.00,$0.00
1275,Buy,10/10/2025 09:00,El,$6974.25,$0.00,3,($157.50),-0.15%,$63.75,22.97%,,$0.00,$0.00
