

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
2123,Buy,14/04/2023 08:55,ORB_Long,$16265.00,$0.00,3,($469.50),-0.48%,$190.50,28.86%,,$0.00,$0.00
,Sell,14/04/2023 09:25,StopLX,$16186.75,,($469.50),$49665.00,,($469.50),0.00%,-71.14%,$0.00,$0.00
2124,Sell Short,14/04/2023 10:00,ORB_Short,$16165.00,$0.00,3,($279.00),-0.29%,$403.50,49.91%,,$0.00,$0.00
,Buy to Cover,14/04/2023 14:55,EndDaySX,$16211.50,,($279.00),$49386.00,,($405.00),15.58%,-34.51%,$0.00,$0.00
2125,Sell Short,17/04/2023 09:45,ORB_Short,$16172.25,$0.00,3,($339.00),-0.35%,$321.00,46.62%,,$0.00,$0.00
,Buy to Cover,17/04/2023 14:55,EndDaySX,$16228.75,,($339.00),$49047.00,,($367.50),4.14%,-49.24%,$0.00,$0.00
2126,Buy,18/04/2023 08:55,ORB_Long,$16335.75,$0.00,3,($471.00),-0.48%,$10.50,2.18%,,$0.00,$0.00
,Sell,18/04/2023 09:05,StopLX,$16257.25,,($471.00),$48576.00,,($471.00),0.00%,-97.82%,$0.00,$0.00
2127,Sell Short,18/04/2023 09:10,ORB_Short,$16250.25,$0.00,3,$102.00,0.10%,$421.50,77.84%,,$0.00,$0.00
,Buy to Cover,18/04/2023 14:55,EndDaySX,$16233.25,,$102.00,$48678.00,,($120.00),41.00%,18.84%,$0.00,$0.00
2128,Buy,19/04/2023 09:50,ORB_Long,$16187.50,$0.00,3,$210.00,0.22%,$487.50,78.88%,,$0.00,$0.00
,Sell,19/04/2023 14:55,EndDayLX,$16222.50,,$210.00,$48888.00,,($130.50),55.10%,33.98%,$0.00,$0.00
2129,Buy,20/04/2023 09:00,ORB_Long,$16161.00,$0.00,3,($466.50),-0.48%,$483.00,50.87%,,$0.00,$0.00
,Sell,20/04/2023 14:20,StopLX,$16083.25,,($466.50),$48421.50,,($466.50),0.00%,-49.13%,$0.00,$0.00
2130,Sell Short,20/04/2023 14:25,ORB_Short,$16080.75,$0.00,3,($142.50),-0.15%,$102.00,41.72%,,$0.00,$0.00
,Buy to Cover,20/04/2023 14:55,EndDaySX,$16104.50,,($142.50),$48279.00,,($142.50),0.00%,-58.28%,$0.00,$0.00
2131,Sell Short,21/04/2023 09:00,ORB_Short,$16064.50,$0.00,3,($463.50),-0.48%,$240.00,34.12%,,$0.00,$0.00
,Buy to Cover,21/04/2023 12:45,StopSX,$16141.75,,($463.50),$47815.50,,($463.50),0.00%,-65.88%,$0.00,$0.00
2132,Buy,21/04/2023 12:50,ORB_Long,$16141.75,$0.00,3,($100.50),-0.10%,$130.50,32.71%,,$0.00,$0.00
,Sell,21/04/2023 14:55,EndDayLX,$16125.00,,($100.50),$47715.00,,($268.50),42.11%,-25.19%,$0.00,$0.00
2133,Sell Short,24/04/2023 09:45,ORB_Short,$16072.75,$0.00,3,($90.00),-0.09%,$382.50,63.28%,,$0.00,$0.00
,Buy to Cover,24/04/2023 14:55,EndDaySX,$16087.75,,($90.00),$47625.00,,($222.00),21.84%,-14.89%,$0.00,$0.00
2134,Sell Short,25/04/2023 09:15,ORB_Short,$16012.00,$0.00,3,$865.50,0.90%,$865.50,97.14%,,$0.00,$0.00
,Buy to Cover,25/04/2023 14:45,TargetSX,$15867.75,,$865.50,$48490.50,,($25.50),100.00%,97.14%,$0.00,$0.00
2135,Buy,26/04/2023 10:15,ORB_Long,$16011.50,$0.00,3,($462.00),-0.48%,$256.50,35.70%,,$0.00,$0.00
,Sell,26/04/2023 13:40,StopLX,$15934.50,,($462.00),$48028.50,,($462.00),0.00%,-64.30%,$0.00,$0.00
2136,Sell Short,26/04/2023 13:50,ORB_Short,$15932.50,$0.00,3,$45.00,0.05%,$166.50,73.51%,,$0.00,$0.00
,Buy to Cover,26/04/2023 14:55,EndDaySX,$15925.00,,$45.00,$48073.50,,($60.00),46.36%,19.87%,$0.00,$0.00
2137,Buy,27/04/2023 09:20,ORB_Long,$16119.00,$0.00,3,$871.50,0.90%,$871.50,94.63%,,$0.00,$0.00
,Sell,27/04/2023 13:30,TargetLX,$16264.25,,$871.50,$48945.00,,($49.50),100.00%,94.63%,$0.00,$0.00
2138,Buy,28/04/2023 09:20,ORB_Long,$16307.50,$0.00,3,($471.00),-0.48%,$165.00,25.94%,,$0.00,$0.00
,Sell,28/04/2023 10:05,StopLX,$16229.00,,($471.00),$48474.00,,($471.00),0.00%,-74.06%,$0.00,$0.00
2139,Buy,01/05/2023 10:05,ORB_Long,$16365.25,$0.00,3,($72.00),-0.07%,$237.00,37.89%,,$0.00,$0.00
,Sell,01/05/2023 14:55,EndDayLX,$16353.25,,($72.00),$48402.00,,($388.50),50.60%,-11.51%,$0.00,$0.00
2140,Sell Short,02/05/2023 09:20,ORB_Short,$16282.00,$0.00,3,$256.50,0.26%,$775.50,96.28%,,$0.00,$0.00
,Buy to Cover,02/05/2023 14:55,EndDaySX,$16239.25,,$256.50,$48658.50,,($30.00),35.57%,31.84%,$0.00,$0.00
2141,Buy,03/05/2023 09:00,ORB_Long,$16278.50,$0.00,3,($469.50),-0.48%,$439.50,48.35%,,$0.00,$0.00
,Sell,03/05/2023 14:15,StopLX,$16200.25,,($469.50),$48189.00,,($469.50),0.00%,-51.65%,$0.00,$0.00
2142,Sell Short,03/05/2023 14:20,ORB_Short,$16201.75,$0.00,3,$297.00,0.31%,$408.00,65.54%,,$0.00,$0.00
,Buy to Cover,03/05/2023 14:55,EndDaySX,$16152.25,,$297.00,$48486.00,,($214.50),82.17%,47.71%,$0.00,$0.00
2143,Sell Short,04/05/2023 09:30,ORB_Short,$16062.25,$0.00,3,($463.50),-0.48%,$112.50,19.53%,,$0.00,$0.00
,Buy to Cover,04/05/2023 10:10,StopSX,$16139.50,,($463.50),$48022.50,,($463.50),0.00%,-80.47%,$0.00,$0.00
2144,Buy,04/05/2023 10:20,ORB_Long,$16133.50,$0.00,3,($255.00),-0.26%,$237.00,39.21%,,$0.00,$0.00
,Sell,04/05/2023 14:55,EndDayLX,$16091.00,,($255.00),$47767.50,,($367.50),18.61%,-42.18%,$0.00,$0.00
2145,Buy,05/05/2023 08:55,ORB_Long,$16219.25,$0.00,3,$876.00,0.90%,$876.00,93.89%,,$0.00,$0.00
,Sell,05/05/2023 13:30,TargetLX,$16365.25,,$876.00,$48643.50,,($57.00),100.00%,93.89%,$0.00,$0.00
2146,Sell Short,08/05/2023 09:00,ORB_Short,$16303.75,$0.00,3,($471.00),-0.48%,$45.00,8.72%,,$0.00,$0.00
,Buy to Cover,08/05/2023 12:20,StopSX,$16382.25,,($471.00),$48172.50,,($471.00),0.00%,-91.28%,$0.00,$0.00
2147,Buy,08/05/2023 12:25,ORB_Long,$16381.00,$0.00,3,$102.00,0.10%,$172.50,36.39%,,$0.00,$0.00
,Sell,08/05/2023 14:55,EndDayLX,$16398.00,,$102.00,$48274.50,,($301.50),85.13%,21.52%,$0.00,$0.00
2148,Buy,09/05/2023 09:05,ORB_Long,$16351.75,$0.00,3,($256.50),-0.26%,$45.00,10.99%,,$0.00,$0.00
,Sell,09/05/2023 14:55,EndDayLX,$16309.00,,($256.50),$48018.00,,($364.50),26.37%,-62.64%,$0.00,$0.00
2149,Sell Short,10/05/2023 08:35,ORB_Short,$16408.50,$0.00,3,($474.00),-0.48%,$624.00,56.83%,,$0.00,$0.00
,Buy to Cover,10/05/2023 14:35,StopSX,$16487.50,,($474.00),$47544.00,,($474.00),0.00%,-43.17%,$0.00,$0.00
2150,Buy,10/05/2023 14:40,ORB_Long,$16481.25,$0.00,3,($141.00),-0.14%,$15.00,6.67%,,$0.00,$0.00
,Sell,10/05/2023 14:55,EndDayLX,$16457.75,,($141.00),$47403.00,,($210.00),30.67%,-62.67%,$0.00,$0.00
2151,Sell Short,11/05/2023 09:45,ORB_Short,$16412.50,$0.00,3,($474.00),-0.48%,$55.50,10.48%,,$0.00,$0.00
,Buy to Cover,11/05/2023 10:35,StopSX,$16491.50,,($474.00),$46929.00,,($474.00),0.00%,-89.52%,$0.00,$0.00
2152,Buy,11/05/2023 10:40,ORB_Long,$16482.00,$0.00,3,$22.50,0.02%,$190.50,40.45%,,$0.00,$0.00
,Sell,11/05/2023 14:55,EndDayLX,$16485.75,,$22.50,$46951.50,,($280.50),64.33%,4.78%,$0.00,$0.00
2153,Sell Short,12/05/2023 08:55,ORB_Short,$16485.50,$0.00,3,$285.00,0.29%,$802.50,86.43%,,$0.00,$0.00
,Buy to Cover,12/05/2023 14:55,EndDaySX,$16438.00,,$285.00,$47236.50,,($126.00),44.26%,30.69%,$0.00,$0.00
2154,Sell Short,15/05/2023 09:05,ORB_Short,$16418.75,$0.00,3,($474.00),-0.48%,$154.50,24.58%,,$0.00,$0.00
,Buy to Cover,15/05/2023 12:05,StopSX,$16497.75,,($474.00),$46762.50,,($474.00),0.00%,-75.42%,$0.00,$0.00
2155,Buy,15/05/2023 12:10,ORB_Long,$16494.25,$0.00,3,$57.00,0.06%,$159.00,43.44%,,$0.00,$0.00
,Sell,15/05/2023 14:55,EndDayLX,$16503.75,,$57.00,$46819.50,,($207.00),72.13%,15.57%,$0.00,$0.00
2156,Buy,16/05/2023 10:05,ORB_Long,$16560.75,$0.00,3,($180.00),-0.18%,$211.50,50.18%,,$0.00,$0.00
,Sell,16/05/2023 14:55,EndDayLX,$16530.75,,($180.00),$46639.50,,($210.00),7.12%,-42.70%,$0.00,$0.00
2157,Sell Short,17/05/2023 08:55,ORB_Short,$16547.50,$0.00,3,($477.00),-0.48%,$184.50,27.89%,,$0.00,$0.00
,Buy to Cover,17/05/2023 11:45,StopSX,$16627.00,,($477.00),$46162.50,,($477.00),0.00%,-72.11%,$0.00,$0.00
2158,Buy,17/05/2023 11:50,ORB_Long,$16627.50,$0.00,3,$405.00,0.41%,$501.00,97.09%,,$0.00,$0.00
,Sell,17/05/2023 14:55,EndDayLX,$16695.00,,$405.00,$46567.50,,($15.00),81.40%,78.49%,$0.00,$0.00
2159,Buy,18/05/2023 09:15,ORB_Long,$16773.00,$0.00,3,$906.00,0.90%,$906.00,96.18%,,$0.00,$0.00
,Sell,18/05/2023 14:50,TargetLX,$16924.00,,$906.00,$47473.50,,($36.00),100.00%,96.18%,$0.00,$0.00
2160,Sell Short,19/05/2023 09:00,ORB_Short,$16920.50,$0.00,3,$90.00,0.09%,$387.00,65.48%,,$0.00,$0.00
,Buy to Cover,19/05/2023 14:55,EndDaySX,$16905.50,,$90.00,$47563.50,,($204.00),49.75%,15.23%,$0.00,$0.00
2161,Buy,22/05/2023 09:00,ORB_Long,$16977.00,$0.00,3,($229.50),-0.23%,$54.00,10.94%,,$0.00,$0.00
,Sell,22/05/2023 14:55,EndDayLX,$16938.75,,($229.50),$47334.00,,($439.50),42.55%,-46.50%,$0.00,$0.00
2162,Sell Short,23/05/2023 11:45,ORB_Short,$16847.00,$0.00,3,$411.00,0.41%,$565.50,87.27%,,$0.00,$0.00
,Buy to Cover,23/05/2023 14:55,EndDaySX,$16778.50,,$411.00,$47745.00,,($82.50),76.16%,63.43%,$0.00,$0.00
2163,Sell Short,24/05/2023 09:15,ORB_Short,$16647.00,$0.00,3,($480.00),-0.48%,$231.00,32.49%,,$0.00,$0.00
,Buy to Cover,24/05/2023 14:30,StopSX,$16727.00,,($480.00),$47265.00,,($480.00),0.00%,-67.51%,$0.00,$0.00
2164,Buy,24/05/2023 14:35,ORB_Long,$16722.75,$0.00,3,($154.50),-0.15%,$148.50,38.22%,,$0.00,$0.00
,Sell,24/05/2023 14:55,EndDayLX,$16697.00,,($154.50),$47110.50,,($240.00),22.01%,-39.77%,$0.00,$0.00
2165,Sell Short,25/05/2023 09:30,ORB_Short,$16899.25,$0.00,3,($487.50),-0.48%,$25.50,4.97%,,$0.00,$0.00
,Buy to Cover,25/05/2023 10:05,StopSX,$16980.50,,($487.50),$46623.00,,($487.50),0.00%,-95.03%,$0.00,$0.00
2166,Buy,25/05/2023 10:20,ORB_Long,$17018.25,$0.00,3,$61.50,0.06%,$330.00,49.89%,,$0.00,$0.00
,Sell,25/05/2023 14:55,EndDayLX,$17028.50,,$61.50,$46684.50,,($331.50),59.41%,9.30%,$0.00,$0.00
2167,Buy,26/05/2023 08:55,ORB_Long,$17137.75,$0.00,3,$925.50,0.90%,$925.50,99.84%,,$0.00,$0.00
,Sell,26/05/2023 09:45,TargetLX,$17292.00,,$925.50,$47610.00,,($1.50),100.00%,99.84%,$0.00,$0.00
2168,Buy,29/05/2023 09:55,ORB_Long,$17427.50,$0.00,3,$942.00,0.90%,$942.00,93.73%,,$0.00,$0.00
,Sell,30/05/2023 08:45,TargetLX,$17584.50,,$942.00,$48552.00,,($63.00),100.00%,93.73%,$0.00,$0.00
2169,Sell Short,30/05/2023 09:00,ORB_Short,$17481.50,$0.00,3,$387.00,0.37%,$621.00,69.81%,,$0.00,$0.00
,Buy to Cover,30/05/2023 14:55,EndDaySX,$17417.00,,$387.00,$48939.00,,($268.50),73.69%,43.51%,$0.00,$0.00
2170,Sell Short,31/05/2023 09:25,ORB_Short,$17349.25,$0.00,3,($49.50),-0.05%,$330.00,48.89%,,$0.00,$0.00
,Buy to Cover,31/05/2023 14:55,EndDaySX,$17357.50,,($49.50),$48889.50,,($345.00),43.78%,-7.33%,$0.00,$0.00
2171,Buy,01/06/2023 09:10,ORB_Long,$17365.00,$0.00,3,$939.00,0.90%,$939.00,75.60%,,$0.00,$0.00
,Sell,01/06/2023 12:55,TargetLX,$17521.50,,$939.00,$49828.50,,($303.00),100.00%,75.60%,$0.00,$0.00
2172,Sell Short,02/06/2023 09:05,ORB_Short,$17524.25,$0.00,3,($505.50),-0.48%,$75.00,12.92%,,$0.00,$0.00
