

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
,Sell,23/11/2025 18:05,Sell,$4205.5,,($825.00),$21270.00,,($1490.00),33.50%,-41.56%,$0.00,$0.00
402,Buy,28/11/2025 14:01,Buy,$4359.8,$0.00,5,$290.00,0.13%,$605.00,72.02%,,$0.00,$0.00
,Sell,30/11/2025 18:05,Sell,$4365.6,,$290.00,$21560.00,,($235.00),62.50%,34.52%,$0.00,$0.00
403,Buy,05/12/2025 14:01,Buy,$4342.6,$0.00,5,($435.00),-0.20%,$95.00,9.64%,,$0.00,$0.00
,Sell,07/12/2025 18:05,Sell,$4333.9,,($435.00),$21125.00,,($890.00),46.19%,-44.16%,$0.00,$0.00
404,Buy,12/12/2025 14:01,Buy,$4430.9,$0.00,5,$130.00,0.06%,$390.00,48.15%,,$0.00,$0.00
,Sell,14/12/2025 18:05,Sell,$4433.5,,$130.00,$21255.00,,($420.00),67.90%,16.05%,$0.00,$0.00
405,Buy,19/12/2025 14:01,Buy,$4483.3,$0.00,5,($485.00),-0.22%,$105.00,14.79%,,$0.00,$0.00
,Sell,21/12/2025 18:05,Sell,$4473.6,,($485.00),$20770.00,,($605.00),16.90%,-68.31%,$0.00,$0.00
406,Buy,26/12/2025 14:01,Buy,$4665.6,$0.00,5,$480.00,0.21%,$950.00,63.33%,,$0.00,$0.00
,Sell,28/12/2025 18:05,Sell,$4675.2,,$480.00,$21250.00,,($550.00),68.67%,32.00%,$0.00,$0.00
407,Buy,02/01/2026 14:01,Buy,$4428.9,$0.00,5,$1805.00,0.82%,$2465.00,100.00%,,$0.00,$0.00
,Sell,04/01/2026 18:05,Sell,$4465.0,,$1805.00,$23055.00,,$0.00,73.23%,73.23%,$0.00,$0.00
408,Buy,09/01/2026 14:01,Buy,$4609.2,$0.00,5,$1090.00,0.47%,$1310.00,88.22%,,$0.00,$0.00
,Sell,11/01/2026 18:05,Sell,$4631.0,,$1090.00,$24145.00,,($175.00),85.19%,73.40%,$0.00,$0.00
409,Buy,16/01/2026 14:01,Buy,$4691.2,$0.00,5,$3210.00,1.37%,$3795.00,96.44%,,$0.00,$0.00
,Sell,18/01/2026 18:05,Sell,$4755.4,,$3210.00,$27355.00,,($140.00),85.13%,81.58%,$0.00,$0.00
410,Buy,23/01/2026 14:01,Buy,$5071.8,$0.00,5,$2815.00,1.11%,$3045.00,99.84%,,$0.00,$0.00
,Sell,25/01/2026 18:05,Sell,$5128.1,,$2815.00,$30170.00,,($5.00),92.46%,92.30%,$0.00,$0.00
411,Buy,30/01/2026 14:01,Buy,$4964.9,$0.00,5,($2530.00),-1.02%,$3645.00,37.89%,,$0.00,$0.00
,Sell,01/02/2026 18:05,Sell,$4914.3,,($2530.00),$27640.00,,($5975.00),35.81%,-26.30%,$0.00,$0.00
412,Buy,06/02/2026 14:01,Buy,$5051.5,$0.00,5,$1195.00,0.47%,$1570.00,54.80%,,$0.00,$0.00
,Sell,08/02/2026 18:05,Sell,$5075.4,,$1195.00,$28835.00,,($1295.00),86.91%,41.71%,$0.00,$0.00
413,Buy,13/02/2026 14:01,Buy,$5119.4,$0.00,5,($680.00),-0.27%,$1250.00,49.02%,,$0.00,$0.00
,Sell,15/02/2026 18:05,Sell,$5105.8,,($680.00),$28155.00,,($1300.00),24.31%,-26.67%,$0.00,$0.00
414,Buy,20/02/2026 14:01,Buy,$5159.3,$0.00,5,$2280.00,0.88%,$2315.00,94.11%,,$0.00,$0.00
,Sell,22/02/2026 18:05,Sell,$5204.9,,$2280.00,$30435.00,,($145.00),98.58%,92.68%,$0.00,$0.00
415,Buy,27/02/2026 14:01,Buy,$5328.5,$0.00,5,$5275.00,1.98%,$6995.00,96.82%,,$0.00,$0.00
,Sell,01/03/2026 18:05,Sell,$5434.0,,$5275.00,$35710.00,,($230.00),76.19%,73.01%,$0.00,$0.00
416,Buy,06/03/2026 14:01,Buy,$5236.0,$0.00,5,$985.00,0.38%,$1950.00,74.86%,,$0.00,$0.00
,Sell,08/03/2026 18:05,Sell,$5255.7,,$985.00,$36695.00,,($655.00),62.96%,37.81%,$0.00,$0.00
417,Buy,13/03/2026 14:01,Buy,$5116.3,$0.00,5,($1545.00),-0.60%,$265.00,9.43%,,$0.00,$0.00
,Sell,15/03/2026 18:05,Sell,$5085.4,,($1545.00),$35150.00,,($2545.00),35.59%,-54.98%,$0.00,$0.00
418,Buy,20/03/2026 14:01,Buy,$4641.7,$0.00,5,($5965.00),-2.57%,$240.00,3.29%,,$0.00,$0.00
,Sell,22/03/2026 18:05,Sell,$4522.4,,($5965.00),$29185.00,,($7045.00),14.82%,-81.88%,$0.00,$0.00
419,Buy,27/03/2026 14:01,Buy,$4548.5,$0.00,5,$260.00,0.11%,$2120.00,63.19%,,$0.00,$0.00
,Sell,29/03/2026 18:05,Sell,$4553.7,,$260.00,$29445.00,,($1235.00),44.56%,7.75%,$0.00,$0.00
420,Buy,10/04/2026 14:01,Buy,$4817.5,$0.00,5,($4395.00),-1.82%,$645.00,7.47%,,$0.00,$0.00
,Sell,12/04/2026 18:05,Sell,$4729.6,,($4395.00),$25050.00,,($7985.00),41.60%,-50.93%,$0.00,$0.00
421,Buy,17/04/2026 14:01,Buy,$4917.4,$0.00,5,($4180.00),-1.70%,$285.00,5.05%,,$0.00,$0.00
,Sell,19/04/2026 18:05,Sell,$4833.8,,($4180.00),$20870.00,,($5355.00),20.83%,-74.11%,$0.00,$0.00
422,Buy,24/04/2026 14:01,Buy,$4772.8,$0.00,5,($1265.00),-0.53%,$130.00,6.45%,,$0.00,$0.00
,Sell,26/04/2026 18:05,Sell,$4747.5,,($1265.00),$19605.00,,($1885.00),30.77%,-62.78%,$0.00,$0.00
423,Buy,01/05/2026 14:01,Buy,$4674.3,$0.00,5,($160.00),-0.07%,$570.00,33.63%,,$0.00,$0.00
,Sell,03/05/2026 18:05,Sell,$4671.1,,($160.00),$19445.00,,($1125.00),56.93%,-9.44%,$0.00,$0.00
424,Buy,08/05/2026 14:01,Buy,$4763.0,$0.00,5,($1805.00),-0.76%,$410.00,13.49%,,$0.00,$0.00
,Sell,10/05/2026 18:05,Sell,$4726.9,,($1805.00),$17640.00,,($2630.00),27.14%,-59.38%,$0.00,$0.00
425,Buy,15/05/2026 14:01,Buy,$4596.8,$0.00,5,($925.00),-0.40%,$175.00,7.85%,,$0.00,$0.00
,Sell,17/05/2026 18:05,Sell,$4578.3,,($925.00),$16715.00,,($2055.00),50.67%,-41.48%,$0.00,$0.00
426,Buy,22/05/2026 14:01,Buy,$4553.7,$0.00,5,$1385.00,0.61%,$1545.00,66.45%,,$0.00,$0.00
,Sell,24/05/2026 18:05,Sell,$4581.4,,$1385.00,$18100.00,,($780.00),93.12%,59.57%,$0.00,$0.00
427,Buy,29/05/2026 14:01,Buy,$4584.2,$0.00,5,($1655.00),-0.72%,$425.00,19.91%,,$0.00,$0.00
,Sell,31/05/2026 18:05,Sell,$4551.1,,($1655.00),$16445.00,,($1710.00),2.58%,-77.52%,$0.00,$0.00
428,Buy,05/06/2026 14:01,Buy,$4366.5,$0.00,5,($1055.00),-0.48%,$10.00,0.60%,,$0.00,$0.00
,Sell,07/06/2026 18:05,Sell,$4345.4,,($1055.00),$15390.00,,($1650.00),35.84%,-63.55%,$0.00,$0.00
429,Buy,12/06/2026 14:01,Buy,$4241.9,$0.00,5,$3740.00,1.76%,$3855.00,80.31%,,$0.00,$0.00
,Sell,14/06/2026 18:05,Sell,$4316.7,,$3740.00,$19130.00,,($945.00),97.60%,77.92%,$0.00,$0.00
430,Buy,26/06/2026 14:01,Buy,$4089.6,$0.00,5,$140.00,0.07%,$740.00,57.81%,,$0.00,$0.00
,Sell,28/06/2026 18:05,Sell,$4092.4,,$140.00,$19270.00,,($540.00),53.13%,10.94%,$0.00,$0.00
431,Buy,10/07/2026 14:01,Buy,$4109.7,,5,n/a,n/a,$985.00,n/a,,$0.00,$0.00
,Sell,Open,n/a,$4128.60,,n/a,n/a,,($210.00),n/a,n/a,n/a,n/a

Annual

,,,,,,
TradeStation Periodical Returns:Annual,,,,,,
,,,,,,
Mark-To-Market Period Analysis:,,,,,,
Period,Net Profit,% Gain,Profit Factor,# Trades,% Profitable,
Last 12 Months,($1265.00),-1.04%,0.96,50,48.00%,
01/01/2026,($1035.00),-0.85%,0.96,25,52.00%,
01/01/2025,$1820.00,1.52%,1.13,50,46.00%,
01/01/2024,($925.00),-0.77%,0.86,52,48.08%,
01/01/2023,$935.00,0.78%,1.22,51,37.25%,
01/01/2022,$3690.00,3.19%,2.01,50,60.00%,
01/01/2021,$2195.00,1.93%,1.92,49,53.06%,
01/01/2020,$9415.00,9.04%,5.37,48,64.58%,
01/01/2019,$1025.00,0.99%,1.33,44,54.55%,
01/01/2018,$70.00,0.07%,1.07,29,48.28%,
01/01/2017,$1335.00,1.31%,1.60,25,52.00%,
01/01/2016,$1690.00,1.69%,2.41,12,41.67%,
,,,,,,
Mark-To-Market Rolling Period Analysis:,,,,,,
Period,Net Profit,% Gain,Profit Factor,# Trades,% Profitable,
01/01/2026 - Today,($1035.00),-0.85%,0.96,25,52.00%,
01/01/2025 - 01/01/2026,$785.00,0.66%,1.02,75,48.00%,
01/01/2024 - 01/01/2026,($140.00),-0.12%,1.00,127,48.03%,
01/01/2023 - 01/01/2026,$795.00,0.67%,1.02,177,44.63%,
01/01/2022 - 01/01/2026,$4485.00,3.88%,1.08,226,47.79%,
01/01/2021 - 01/01/2026,$6680.00,5.88%,1.12,274,48.54%,
01/01/2020 - 01/01/2026,$16095.00,15.46%,1.27,322,50.93%,
01/01/2019 - 01/01/2026,$17120.00,16.61%,1.28,366,51.37%,
01/01/2018 - 01/01/2026,$17190.00,16.69%,1.27,395,51.14%,
01/01/2017 - 01/01/2026,$18525.00,18.22%,1.28,420,51.19%,
01/01/2016 - 01/01/2026,$20215.00,20.21%,1.30,431,50.81%,


Daily

,,,,,,
TradeStation Periodical Returns:Daily,,,,,,
,,,,,,
Mark-To-Market Period Analysis:,,,,,,
Period,Net Profit,% Gain,Profit Factor,# Trades,% Profitable,
10/07/2026,$945.00,0.79%,n/a,1,100.00%,
28/06/2026,($565.00),-0.47%,0.00,1,0.00%,
27/06/2026,$0.00,0.00%,n/a,1,0.00%,
26/06/2026,$705.00,0.59%,n/a,1,100.00%,
14/06/2026,$3820.00,3.31%,n/a,1,100.00%,
13/06/2026,$0.00,0.00%,n/a,1,0.00%,
12/06/2026,($80.00),-0.07%,0.00,1,0.00%,
07/06/2026,($440.00),-0.38%,0.00,1,0.00%,
06/06/2026,$0.00,0.00%,n/a,1,0.00%,
05/06/2026,($615.00),-0.53%,0.00,1,0.00%,
31/05/2026,($930.00),-0.79%,0.00,1,0.00%,
30/05/2026,$0.00,0.00%,n/a,1,0.00%,
29/05/2026,($725.00),-0.61%,0.00,1,0.00%,
24/05/2026,$1885.00,1.62%,n/a,1,100.00%,
23/05/2026,$0.00,0.00%,n/a,1,0.00%,
22/05/2026,($500.00),-0.43%,0.00,1,0.00%,
17/05/2026,$110.00,0.09%,n/a,1,100.00%,
16/05/2026,$0.00,0.00%,n/a,1,0.00%,
15/05/2026,($1035.00),-0.88%,0.00,1,0.00%,
10/05/2026,($1450.00),-1.22%,0.00,1,0.00%,
09/05/2026,$0.00,0.00%,n/a,1,0.00%,
08/05/2026,($355.00),-0.30%,0.00,1,0.00%,
03/05/2026,$610.00,0.51%,n/a,1,100.00%,
02/05/2026,$0.00,0.00%,n/a,1,0.00%,
01/05/2026,($770.00),-0.64%,0.00,1,0.00%,
26/04/2026,($495.00),-0.41%,0.00,1,0.00%,
25/04/2026,$0.00,0.00%,n/a,1,0.00%,
24/04/2026,($770.00),-0.64%,0.00,1,0.00%,
19/04/2026,($2350.00),-1.91%,0.00,1,0.00%,
18/04/2026,$0.00,0.00%,n/a,1,0.00%,
17/04/2026,($1830.00),-1.46%,0.00,1,0.00%,
12/04/2026,($3705.00),-2.88%,0.00,1,0.00%,
11/04/2026,$0.00,0.00%,n/a,1,0.00%,
10/04/2026,($690.00),-0.53%,0.00,1,0.00%,
29/03/2026,($75.00),-0.06%,0.00,1,0.00%,
28/03/2026,$0.00,0.00%,n/a,1,0.00%,
27/03/2026,$335.00,0.26%,n/a,1,100.00%,
22/03/2026,($1670.00),-1.28%,0.00,1,0.00%,
21/03/2026,$0.00,0.00%,n/a,1,0.00%,
20/03/2026,($4295.00),-3.18%,0.00,1,0.00%,
,,,,,,
Mark-To-Market Rolling Period Analysis:,,,,,,
Period,Net Profit,% Gain,Profit Factor,# Trades,% Profitable,
10/07/2026 - 10/07/2026,$945.00,0.79%,n/a,1,100.00%,
09/07/2026 - 10/07/2026,$945.00,0.79%,n/a,1,100.00%,
08/07/2026 - 10/07/2026,$945.00,0.79%,n/a,1,100.00%,
07/07/2026 - 10/07/2026,$945.00,0.79%,n/a,1,100.00%,
06/07/2026 - 10/07/2026,$945.00,0.79%,n/a,1,100.00%,
05/07/2026 - 10/07/2026,$945.00,0.79%,n/a,1,100.00%,
04/07/2026 - 10/07/2026,$945.00,0.79%,n/a,1,100.00%,
03/07/2026 - 10/07/2026,$945.00,0.79%,n/a,1,100.00%,
02/07/2026 - 10/07/2026,$945.00,0.79%,n/a,1,100.00%,
01/07/2026 - 10/07/2026,$945.00,0.79%,n/a,1,100.00%,
30/06/2026 - 10/07/2026,$945.00,0.79%,n/a,1,100.00%,
29/06/2026 - 10/07/2026,$945.00,0.79%,n/a,1,100.00%,
28/06/2026 - 10/07/2026,$380.00,0.32%,1.67,2,50.00%,
27/06/2026 - 10/07/2026,$380.00,0.32%,1.67,2,50.00%,
26/06/2026 - 10/07/2026,$1085.00,0.91%,n/a,2,100.00%,
25/06/2026 - 10/07/2026,$1085.00,0.91%,n/a,2,100.00%,
24/06/2026 - 10/07/2026,$1085.00,0.91%,n/a,2,100.00%,
23/06/2026 - 10/07/2026,$1085.00,0.91%,n/a,2,100.00%,
22/06/2026 - 10/07/2026,$1085.00,0.91%,n/a,2,100.00%,
21/06/2026 - 10/07/2026,$1085.00,0.91%,n/a,2,100.00%,
20/06/2026 - 10/07/2026,$1085.00,0.91%,n/a,2,100.00%,
19/06/2026 - 10/07/2026,$1085.00,0.91%,n/a,2,100.00%,
18/06/2026 - 10/07/2026,$1085.00,0.91%,n/a,2,100.00%,
17/06/2026 - 10/07/2026,$1085.00,0.91%,n/a,2,100.00%,
16/06/2026 - 10/07/2026,$1085.00,0.91%,n/a,2,100.00%,
15/06/2026 - 10/07/2026,$1085.00,0.91%,n/a,2,100.00%,
14/06/2026 - 10/07/2026,$4905.00,4.25%,n/a,3,100.00%,
13/06/2026 - 10/07/2026,$4905.00,4.25%,n/a,3,100.00%,
12/06/2026 - 10/07/2026,$4825.00,4.18%,n/a,3,100.00%,
11/06/2026 - 10/07/2026,$4825.00,4.18%,n/a,3,100.00%,
10/06/2026 - 10/07/2026,$4825.00,4.18%,n/a,3,100.00%,
09/06/2026 - 10/07/2026,$4825.00,4.18%,n/a,3,100.00%,
08/06/2026 - 10/07/2026,$4825.00,4.18%,n/a,3,100.00%,
07/06/2026 - 10/07/2026,$4385.00,3.79%,10.97,4,75.00%,
06/06/2026 - 10/07/2026,$4385.00,3.79%,10.97,4,75.00%,
05/06/2026 - 10/07/2026,$3770.00,3.24%,4.57,4,75.00%,
04/06/2026 - 10/07/2026,$3770.00,3.24%,4.57,4,75.00%,
03/06/2026 - 10/07/2026,$3770.00,3.24%,4.57,4,75.00%,
02/06/2026 - 10/07/2026,$3770.00,3.24%,4.57,4,75.00%,
01/06/2026 - 10/07/2026,$3770.00,3.24%,4.57,4,75.00%,


Monthly

,,,,,,
TradeStation Periodical Returns:Monthly,,,,,,
,,,,,,
Mark-To-Market Monthly Average Analysis:,,,,,,
Period,Avg. Net Profit,% Gain,% Profitable,,,
January,$1273.50,1.27%,58.14%,,,
February,$580.50,0.51%,61.54%,,,
March,$828.50,0.73%,68.18%,,,
April,($1159.00),-1.01%,27.27%,,,
May,($422.00),-0.37%,54.76%,,,
June,$355.00,0.31%,50.00%,,,
July,$283.18,0.25%,47.22%,,,
August,$176.00,0.16%,52.50%,,,
September,$99.50,0.09%,41.46%,,,
October,$370.50,0.33%,58.54%,,,
November,($341.50),-0.30%,41.38%,,,
December,($51.00),-0.05%,45.71%,,,
,,,,,,
Mark-To-Market Period Analysis:,,,,,,
Period,Net Profit,% Gain,Profit Factor,# Trades,% Profitable,
01/07/2026,$945.00,0.79%,n/a,1,100.00%,
01/06/2026,$2825.00,2.43%,3.68,3,66.67%,
01/05/2026,($3160.00),-2.64%,0.30,5,20.00%,
01/04/2026,($9840.00),-7.60%,0.00,3,0.00%,
01/03/2026,($2680.00),-2.03%,0.64,5,60.00%,
01/02/2026,$1185.00,0.90%,1.30,5,60.00%,
01/01/2026,$9690.00,7.99%,n/a,5,100.00%,
01/12/2025,($310.00),-0.26%,0.66,4,50.00%,
01/11/2025,($2015.00),-1.63%,0.15,5,40.00%,
01/10/2025,$3175.00,2.64%,3.70,5,80.00%,
01/09/2025,($1625.00),-1.33%,0.22,4,25.00%,
01/08/2025,$545.00,0.45%,2.16,5,40.00%,
01/07/2025,$0.00,0.00%,1.00,3,33.33%,
01/06/2025,$1565.00,1.31%,3.68,5,60.00%,
01/05/2025,($1995.00),-1.64%,0.47,5,40.00%,
01/04/2025,$765.00,0.63%,1.99,3,33.33%,
01/03/2025,$2040.00,1.71%,17.32,5,80.00%,
01/02/2025,$770.00,0.65%,3.61,5,60.00%,
01/01/2025,($1095.00),-0.92%,0.00,5,0.00%,
01/12/2024,($430.00),-0.36%,0.48,5,40.00%,
01/11/2024,($720.00),-0.60%,0.00,5,0.00%,
01/10/2024,($805.00),-0.66%,0.31,4,50.00%,
01/09/2024,$695.00,0.58%,3.78,5,60.00%,
01/08/2024,$1105.00,0.92%,7.31,5,80.00%,
01/07/2024,$235.00,0.20%,1.73,4,75.00%,
01/06/2024,($980.00),-0.81%,0.08,5,20.00%,
01/05/2024,$190.00,0.16%,1.42,5,60.00%,
01/04/2024,($655.00),-0.54%,0.17,4,25.00%,
01/03/2024,$305.00,0.25%,2.02,4,50.00%,
01/02/2024,($140.00),-0.12%,0.68,4,50.00%,
01/01/2024,$275.00,0.23%,2.38,5,60.00%,
01/12/2023,$270.00,0.22%,2.15,5,40.00%,
01/11/2023,($115.00),-0.10%,0.66,3,33.33%,
01/10/2023,$780.00,0.65%,2.14,5,40.00%,
01/09/2023,($230.00),-0.19%,0.08,5,20.00%,
01/08/2023,$230.00,0.19%,n/a,4,100.00%,
01/07/2023,($460.00),-0.38%,0.00,5,0.00%,
01/06/2023,($165.00),-0.14%,0.53,5,40.00%,
01/05/2023,($680.00),-0.56%,0.07,4,25.00%,
01/04/2023,($255.00),-0.21%,0.25,4,25.00%,
,,,,,,
Mark-To-Market Rolling Period Analysis:,,,,,,
Period,Net Profit,% Gain,Profit Factor,# Trades,% Profitable,
01/07/2026 - Today,$945.00,0.79%,n/a,1,100.00%,
01/06/2026 - 01/07/2026,$3770.00,3.24%,4.57,4,75.00%,
01/05/2026 - 01/07/2026,$610.00,0.51%,1.11,9,44.44%,
01/04/2026 - 01/07/2026,($9230.00),-7.13%,0.40,12,33.33%,
01/03/2026 - 01/07/2026,($11910.00),-9.01%,0.48,17,41.18%,
01/02/2026 - 01/07/2026,($10725.00),-8.19%,0.60,21,42.86%,
01/01/2026 - 01/07/2026,($1035.00),-0.85%,0.96,25,52.00%,
01/12/2025 - 01/07/2026,($1345.00),-1.11%,0.95,29,51.72%,
01/11/2025 - 01/07/2026,($3360.00),-2.72%,0.89,34,50.00%,
01/10/2025 - 01/07/2026,($185.00),-0.15%,0.99,38,52.63%,
01/09/2025 - 01/07/2026,($1810.00),-1.48%,0.94,42,50.00%,
01/08/2025 - 01/07/2026,($1265.00),-1.04%,0.96,47,48.94%,
01/07/2025 - 01/07/2026,($1265.00),-1.04%,0.96,50,48.00%,
01/06/2025 - 01/07/2026,$300.00,0.25%,1.01,55,49.09%,
01/05/2025 - 01/07/2026,($1695.00),-1.39%,0.96,59,49.15%,
01/04/2025 - 01/07/2026,($930.00),-0.77%,0.98,62,48.39%,
01/03/2025 - 01/07/2026,$1110.00,0.93%,1.03,67,50.75%,
01/02/2025 - 01/07/2026,$1880.00,1.59%,1.05,71,50.70%,
01/01/2025 - 01/07/2026,$785.00,0.66%,1.02,75,48.00%,
01/12/2024 - 01/07/2026,$355.00,0.30%,1.01,80,47.50%,
01/11/2024 - 01/07/2026,($365.00),-0.30%,0.99,84,45.24%,
01/10/2024 - 01/07/2026,($1170.00),-0.96%,0.97,88,45.45%,
01/09/2024 - 01/07/2026,($475.00),-0.39%,0.99,93,46.24%,
01/08/2024 - 01/07/2026,$630.00,0.53%,1.01,97,48.45%,
01/07/2024 - 01/07/2026,$865.00,0.72%,1.02,101,49.50%,
01/06/2024 - 01/07/2026,($115.00),-0.10%,1.00,106,48.11%,
01/05/2024 - 01/07/2026,$75.00,0.06%,1.00,110,48.18%,
01/04/2024 - 01/07/2026,($580.00),-0.48%,0.99,114,47.37%,
01/03/2024 - 01/07/2026,($275.00),-0.23%,0.99,118,47.46%,
01/02/2024 - 01/07/2026,($415.00),-0.34%,0.99,122,47.54%,
01/01/2024 - 01/07/2026,($140.00),-0.12%,1.00,127,48.03%,
01/12/2023 - 01/07/2026,$130.00,0.11%,1.00,131,47.33%,
01/11/2023 - 01/07/2026,$15.00,0.01%,1.00,134,47.01%,
01/10/2023 - 01/07/2026,$795.00,0.67%,1.02,139,46.76%,
01/09/2023 - 01/07/2026,$565.00,0.47%,1.01,143,46.15%,
01/08/2023 - 01/07/2026,$795.00,0.67%,1.02,147,47.62%,
01/07/2023 - 01/07/2026,$335.00,0.28%,1.01,152,46.05%,
01/06/2023 - 01/07/2026,$170.00,0.14%,1.00,156,45.51%,
01/05/2023 - 01/07/2026,($510.00),-0.42%,0.99,160,45.00%,
01/04/2023 - 01/07/2026,($765.00),-0.63%,0.98,164,44.51%,


Weekly

,,,,,,
TradeStation Periodical Returns:Weekly,,,,,,
,,,,,,
Mark-To-Market Period Analysis:,,,,,,
Period,Net Profit,% Gain,Profit Factor,# Trades,% Profitable,
05/07/2026,$945.00,0.79%,n/a,1,100.00%,
28/06/2026,($565.00),-0.47%,0.00,1,0.00%,
21/06/2026,$705.00,0.59%,n/a,1,100.00%,
14/06/2026,$3820.00,3.31%,n/a,1,100.00%,
07/06/2026,($520.00),-0.45%,0.00,2,0.00%,
31/05/2026,($1545.00),-1.32%,0.00,2,0.00%,
24/05/2026,$1160.00,1.00%,2.60,2,50.00%,
17/05/2026,($390.00),-0.33%,0.22,2,50.00%,
10/05/2026,($2485.00),-2.09%,0.00,2,0.00%,
03/05/2026,$255.00,0.21%,1.72,2,50.00%,
26/04/2026,($1265.00),-1.05%,0.00,2,0.00%,
19/04/2026,($3120.00),-2.53%,0.00,2,0.00%,
12/04/2026,($5535.00),-4.30%,0.00,2,0.00%,
05/04/2026,($690.00),-0.53%,0.00,1,0.00%,
29/03/2026,($75.00),-0.06%,0.00,1,0.00%,
22/03/2026,($1335.00),-1.02%,0.20,2,50.00%,
15/03/2026,($4445.00),-3.29%,0.00,2,0.00%,
08/03/2026,($830.00),-0.61%,0.41,2,50.00%,
01/03/2026,$4005.00,3.03%,n/a,2,100.00%,
22/02/2026,$2165.00,1.67%,n/a,2,100.00%,
15/02/2026,$625.00,0.48%,1.53,2,50.00%,
08/02/2026,$1600.00,1.25%,n/a,2,100.00%,
01/02/2026,($3205.00),-2.45%,0.03,2,50.00%,
25/01/2026,$2855.00,2.23%,n/a,2,100.00%,
18/01/2026,$3270.00,2.62%,n/a,2,100.00%,
11/01/2026,$1145.00,0.93%,n/a,2,100.00%,
04/01/2026,$1600.00,1.31%,n/a,2,100.00%,
28/12/2025,$1305.00,1.08%,n/a,2,100.00%,
21/12/2025,$70.00,0.06%,15.00,2,50.00%,
14/12/2025,($560.00),-0.46%,0.00,2,0.00%,
07/12/2025,$300.00,0.25%,n/a,2,100.00%,
30/11/2025,($275.00),-0.23%,0.55,2,50.00%,
23/11/2025,$95.00,0.08%,3.38,2,50.00%,
16/11/2025,($1410.00),-1.15%,0.00,2,0.00%,
09/11/2025,($465.00),-0.38%,0.41,2,50.00%,
02/11/2025,($565.00),-0.46%,0.00,2,0.00%,
26/10/2025,($1110.00),-0.89%,0.16,2,50.00%,
19/10/2025,$905.00,0.73%,n/a,2,100.00%,
12/10/2025,$1365.00,1.12%,5.96,2,50.00%,
05/10/2025,$1770.00,1.47%,n/a,2,100.00%,
,,,,,,
Mark-To-Market Rolling Period Analysis:,,,,,,
Period,Net Profit,% Gain,Profit Factor,# Trades,% Profitable,
05/07/2026 - Today,$945.00,0.79%,n/a,1,100.00%,
28/06/2026 - 05/07/2026,$380.00,0.32%,1.67,2,50.00%,
21/06/2026 - 05/07/2026,$1085.00,0.91%,n/a,2,100.00%,
14/06/2026 - 05/07/2026,$4905.00,4.25%,n/a,3,100.00%,
07/06/2026 - 05/07/2026,$4385.00,3.79%,10.97,4,75.00%,
31/05/2026 - 05/07/2026,$2840.00,2.42%,2.43,5,60.00%,
24/05/2026 - 05/07/2026,$4000.00,3.44%,2.48,6,66.67%,
17/05/2026 - 05/07/2026,$3610.00,3.10%,2.33,7,71.43%,
10/05/2026 - 05/07/2026,$1125.00,0.94%,1.22,8,50.00%,
03/05/2026 - 05/07/2026,$1380.00,1.16%,1.25,9,55.56%,
26/04/2026 - 05/07/2026,$115.00,0.10%,1.02,10,40.00%,
19/04/2026 - 05/07/2026,($3005.00),-2.44%,0.67,11,36.36%,
12/04/2026 - 05/07/2026,($8540.00),-6.63%,0.42,12,33.33%,
05/04/2026 - 05/07/2026,($9230.00),-7.13%,0.40,12,33.33%,
29/03/2026 - 05/07/2026,($9305.00),-7.18%,0.40,13,30.77%,
22/03/2026 - 05/07/2026,($10640.00),-8.13%,0.38,14,35.71%,
15/03/2026 - 05/07/2026,($15085.00),-11.15%,0.30,15,33.33%,
08/03/2026 - 05/07/2026,($15915.00),-11.69%,0.31,16,37.50%,
01/03/2026 - 05/07/2026,($11910.00),-9.01%,0.48,17,41.18%,
22/02/2026 - 05/07/2026,($9745.00),-7.50%,0.58,18,44.44%,
15/02/2026 - 05/07/2026,($9120.00),-7.05%,0.62,19,42.11%,
08/02/2026 - 05/07/2026,($7520.00),-5.89%,0.68,20,45.00%,
01/02/2026 - 05/07/2026,($10725.00),-8.19%,0.60,21,42.86%,
25/01/2026 - 05/07/2026,($7870.00),-6.14%,0.70,22,45.45%,
18/01/2026 - 05/07/2026,($4600.00),-3.69%,0.82,23,47.83%,
11/01/2026 - 05/07/2026,($3455.00),-2.79%,0.87,24,50.00%,
04/01/2026 - 05/07/2026,($1855.00),-1.52%,0.93,25,52.00%,
28/12/2025 - 05/07/2026,($550.00),-0.46%,0.98,26,53.85%,
21/12/2025 - 05/07/2026,($480.00),-0.40%,0.98,27,55.56%,
14/12/2025 - 05/07/2026,($1040.00),-0.86%,0.96,28,50.00%,
07/12/2025 - 05/07/2026,($740.00),-0.61%,0.97,29,55.17%,
30/11/2025 - 05/07/2026,($1015.00),-0.84%,0.96,30,53.33%,
23/11/2025 - 05/07/2026,($920.00),-0.76%,0.97,31,54.84%,
16/11/2025 - 05/07/2026,($2330.00),-1.90%,0.92,32,50.00%,
09/11/2025 - 05/07/2026,($2795.00),-2.27%,0.90,33,51.52%,
02/11/2025 - 05/07/2026,($3360.00),-2.72%,0.89,34,50.00%,
26/10/2025 - 05/07/2026,($4470.00),-3.59%,0.85,35,48.57%,
19/10/2025 - 05/07/2026,($3565.00),-2.88%,0.88,36,50.00%,
