

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
560,Sell Short,04/04/2023 11:30,SE,$16242.25,$0.00,1,($560.00),-0.17%,$320.00,34.78%,,$0.00,$0.00
,Buy to Cover,04/04/2023 12:00,SXlivS,$16270.25,,($560.00),$130720.00,,($600.00),4.35%,-60.87%,$0.00,$0.00
561,Sell Short,05/04/2023 09:00,SE,$16188.00,$0.00,1,$1300.00,0.40%,$2805.00,88.21%,,$0.00,$0.00
,Buy to Cover,05/04/2023 15:00,SXeoS,$16123.00,,$1300.00,$132020.00,,($375.00),52.67%,40.88%,$0.00,$0.00
562,Sell Short,10/04/2023 09:15,SE,$16028.25,$0.00,1,($1045.00),-0.33%,$310.00,21.91%,,$0.00,$0.00
,Buy to Cover,10/04/2023 10:00,SXlivS,$16080.50,,($1045.00),$130975.00,,($1105.00),4.24%,-73.85%,$0.00,$0.00
563,Sell Short,11/04/2023 09:15,SE,$16149.00,$0.00,1,($295.00),-0.09%,$1075.00,75.97%,,$0.00,$0.00
,Buy to Cover,11/04/2023 13:15,SXlivS,$16163.75,,($295.00),$130680.00,,($340.00),3.18%,-20.85%,$0.00,$0.00
564,Sell Short,12/04/2023 09:00,SE,$16135.00,$0.00,1,$2485.00,0.77%,$2995.00,80.73%,,$0.00,$0.00
,Buy to Cover,12/04/2023 15:00,SXeoS,$16010.75,,$2485.00,$133165.00,,($715.00),86.25%,66.98%,$0.00,$0.00
565,Sell Short,18/04/2023 09:30,SE,$16260.00,$0.00,1,$690.00,0.21%,$1605.00,89.66%,,$0.00,$0.00
,Buy to Cover,18/04/2023 15:00,SXeoS,$16225.50,,$690.00,$133855.00,,($185.00),48.88%,38.55%,$0.00,$0.00
566,Sell Short,21/04/2023 09:15,SE,$16038.00,$0.00,1,($635.00),-0.20%,$275.00,27.78%,,$0.00,$0.00
,Buy to Cover,21/04/2023 09:30,SXlivS,$16069.75,,($635.00),$133220.00,,($715.00),8.08%,-64.14%,$0.00,$0.00
567,Sell Short,24/04/2023 10:00,SE,$16054.25,$0.00,1,($890.00),-0.28%,$905.00,48.79%,,$0.00,$0.00
,Buy to Cover,24/04/2023 13:30,SXlivS,$16098.75,,($890.00),$132330.00,,($950.00),3.23%,-47.98%,$0.00,$0.00
568,Sell Short,25/04/2023 09:30,SE,$15994.00,$0.00,1,$2500.00,0.78%,$2625.00,85.23%,,$0.00,$0.00
,Buy to Cover,25/04/2023 15:00,SXeoS,$15869.00,,$2500.00,$134830.00,,($455.00),95.94%,81.17%,$0.00,$0.00
569,Sell Short,26/04/2023 14:00,SE,$15932.50,$0.00,1,$215.00,0.07%,$440.00,69.29%,,$0.00,$0.00
,Buy to Cover,26/04/2023 15:00,SXeoS,$15921.75,,$215.00,$135045.00,,($195.00),64.57%,33.86%,$0.00,$0.00
570,Sell Short,02/05/2023 09:30,SE,$16282.00,$0.00,1,$1045.00,0.32%,$2600.00,96.65%,,$0.00,$0.00
,Buy to Cover,02/05/2023 15:00,SXeoS,$16229.75,,$1045.00,$136090.00,,($90.00),42.19%,38.85%,$0.00,$0.00
571,Sell Short,03/05/2023 14:45,SE,$16165.25,$0.00,1,$215.00,0.07%,$565.00,77.93%,,$0.00,$0.00
,Buy to Cover,03/05/2023 15:00,SXeoS,$16154.50,,$215.00,$136305.00,,($160.00),51.72%,29.66%,$0.00,$0.00
572,Sell Short,04/05/2023 09:45,SE,$16051.25,$0.00,1,($265.00),-0.08%,$155.00,21.38%,,$0.00,$0.00
,Buy to Cover,04/05/2023 10:00,SXlivS,$16064.50,,($265.00),$136040.00,,($570.00),42.07%,-36.55%,$0.00,$0.00
573,Sell Short,10/05/2023 10:00,SE,$16378.50,$0.00,1,($920.00),-0.28%,$770.00,40.63%,,$0.00,$0.00
,Buy to Cover,10/05/2023 11:00,SXlivS,$16424.50,,($920.00),$135120.00,,($1125.00),10.82%,-48.55%,$0.00,$0.00
574,Sell Short,12/05/2023 10:45,SE,$16421.00,$0.00,1,($520.00),-0.16%,$185.00,24.50%,,$0.00,$0.00
,Buy to Cover,12/05/2023 11:15,SXlivS,$16447.00,,($520.00),$134600.00,,($570.00),6.62%,-68.87%,$0.00,$0.00
575,Sell Short,15/05/2023 09:15,SE,$16418.75,$0.00,1,($350.00),-0.11%,$510.00,51.00%,,$0.00,$0.00
,Buy to Cover,15/05/2023 10:00,SXlivS,$16436.25,,($350.00),$134250.00,,($490.00),14.00%,-35.00%,$0.00,$0.00
576,Sell Short,23/05/2023 12:00,SE,$16831.25,$0.00,1,($450.00),-0.13%,$270.00,34.62%,,$0.00,$0.00
,Buy to Cover,23/05/2023 12:30,SXlivS,$16853.75,,($450.00),$133800.00,,($510.00),7.69%,-57.69%,$0.00,$0.00
577,Sell Short,31/05/2023 10:30,SE,$17328.25,$0.00,1,($105.00),-0.03%,$675.00,64.29%,,$0.00,$0.00
,Buy to Cover,31/05/2023 11:15,SXlivS,$17333.50,,($105.00),$133695.00,,($375.00),25.71%,-10.00%,$0.00,$0.00
578,Sell Short,06/06/2023 09:00,SE,$17573.75,$0.00,1,($275.00),-0.08%,$85.00,12.50%,,$0.00,$0.00
,Buy to Cover,06/06/2023 09:15,SXlivS,$17587.50,,($275.00),$133420.00,,($595.00),47.06%,-40.44%,$0.00,$0.00
579,Sell Short,07/06/2023 09:45,SE,$17590.25,$0.00,1,$4440.00,1.26%,$4800.00,95.43%,,$0.00,$0.00
,Buy to Cover,07/06/2023 15:00,SXeoS,$17368.25,,$4440.00,$137860.00,,($230.00),92.84%,88.27%,$0.00,$0.00
580,Sell Short,13/06/2023 09:30,SE,$17844.50,$0.00,1,($840.00),-0.24%,$385.00,24.92%,,$0.00,$0.00
,Buy to Cover,13/06/2023 10:00,SXlivS,$17886.50,,($840.00),$137020.00,,($1160.00),20.71%,-54.37%,$0.00,$0.00
581,Sell Short,16/06/2023 14:30,SE,$18143.25,$0.00,1,($500.00),-0.14%,$20.00,2.25%,,$0.00,$0.00
,Buy to Cover,16/06/2023 15:00,SXlivS,$18168.25,,($500.00),$136520.00,,($870.00),41.57%,-56.18%,$0.00,$0.00
582,Sell Short,20/06/2023 09:45,SE,$18004.50,$0.00,1,($690.00),-0.19%,$315.00,24.71%,,$0.00,$0.00
,Buy to Cover,20/06/2023 10:45,SXlivS,$18039.00,,($690.00),$135830.00,,($960.00),21.18%,-54.12%,$0.00,$0.00
583,Sell Short,21/06/2023 09:15,SE,$17989.00,$0.00,1,$1225.00,0.34%,$2490.00,84.41%,,$0.00,$0.00
,Buy to Cover,21/06/2023 15:00,SXeoS,$17927.75,,$1225.00,$137055.00,,($460.00),57.12%,41.53%,$0.00,$0.00
584,Sell Short,26/06/2023 11:00,SE,$17847.75,$0.00,1,($555.00),-0.16%,$40.00,6.20%,,$0.00,$0.00
,Buy to Cover,26/06/2023 11:15,SXlivS,$17875.50,,($555.00),$136500.00,,($605.00),7.75%,-86.05%,$0.00,$0.00
585,Sell Short,06/07/2023 09:30,SE,$18004.50,$0.00,1,($430.00),-0.12%,$340.00,42.77%,,$0.00,$0.00
,Buy to Cover,06/07/2023 09:45,SXlivS,$18026.00,,($430.00),$136070.00,,($455.00),3.14%,-54.09%,$0.00,$0.00
586,Sell Short,10/07/2023 11:30,SE,$17931.25,$0.00,1,($785.00),-0.22%,$115.00,11.44%,,$0.00,$0.00
,Buy to Cover,10/07/2023 11:45,SXlivS,$17970.50,,($785.00),$135285.00,,($890.00),10.45%,-78.11%,$0.00,$0.00
587,Sell Short,11/07/2023 09:00,SE,$18029.50,$0.00,1,($105.00),-0.03%,$1155.00,82.50%,,$0.00,$0.00
,Buy to Cover,11/07/2023 09:45,SXlivS,$18034.75,,($105.00),$135180.00,,($245.00),10.00%,-7.50%,$0.00,$0.00
588,Sell Short,12/07/2023 11:15,SE,$18222.50,$0.00,1,($455.00),-0.12%,$225.00,25.00%,,$0.00,$0.00
,Buy to Cover,12/07/2023 11:30,SXlivS,$18245.25,,($455.00),$134725.00,,($675.00),24.44%,-50.56%,$0.00,$0.00
589,Sell Short,20/07/2023 10:00,SE,$18589.25,$0.00,1,($550.00),-0.15%,$160.00,17.20%,,$0.00,$0.00
,Buy to Cover,20/07/2023 10:30,SXlivS,$18616.75,,($550.00),$134175.00,,($770.00),23.66%,-59.14%,$0.00,$0.00
590,Sell Short,26/07/2023 10:15,SE,$18400.25,$0.00,1,($795.00),-0.22%,$460.00,36.51%,,$0.00,$0.00
,Buy to Cover,26/07/2023 11:00,SXlivS,$18440.00,,($795.00),$133380.00,,($800.00),0.40%,-63.10%,$0.00,$0.00
591,Sell Short,27/07/2023 12:45,SE,$18603.75,$0.00,1,$4070.00,1.09%,$4135.00,97.87%,,$0.00,$0.00
,Buy to Cover,27/07/2023 15:00,SXeoS,$18400.25,,$4070.00,$137450.00,,($90.00),98.46%,96.33%,$0.00,$0.00
592,Sell Short,02/08/2023 09:30,SE,$18392.75,$0.00,1,$1290.00,0.35%,$2330.00,75.77%,,$0.00,$0.00
,Buy to Cover,02/08/2023 15:00,SXeoS,$18328.25,,$1290.00,$138740.00,,($745.00),66.18%,41.95%,$0.00,$0.00
593,Sell Short,04/08/2023 14:00,SE,$18256.00,$0.00,1,$930.00,0.25%,$1035.00,69.46%,,$0.00,$0.00
,Buy to Cover,04/08/2023 15:00,SXeoS,$18209.50,,$930.00,$139670.00,,($455.00),92.95%,62.42%,$0.00,$0.00
594,Sell Short,07/08/2023 09:00,SE,$18252.25,$0.00,1,($265.00),-0.07%,$660.00,41.38%,,$0.00,$0.00
,Buy to Cover,07/08/2023 09:30,SXlivS,$18265.50,,($265.00),$139405.00,,($935.00),42.01%,-16.61%,$0.00,$0.00
595,Sell Short,08/08/2023 09:15,SE,$18155.50,$0.00,1,($840.00),-0.23%,$1505.00,59.25%,,$0.00,$0.00
,Buy to Cover,08/08/2023 14:15,SXlivS,$18197.50,,($840.00),$138565.00,,($1035.00),7.68%,-33.07%,$0.00,$0.00
596,Sell Short,09/08/2023 09:00,SE,$18157.25,$0.00,1,$1390.00,0.38%,$2970.00,92.81%,,$0.00,$0.00
,Buy to Cover,09/08/2023 15:00,SXeoS,$18087.75,,$1390.00,$139955.00,,($230.00),50.63%,43.44%,$0.00,$0.00
597,Sell Short,10/08/2023 12:15,SE,$18075.25,$0.00,1,($645.00),-0.18%,$1540.00,69.37%,,$0.00,$0.00
,Buy to Cover,10/08/2023 14:15,SXlivS,$18107.50,,($645.00),$139310.00,,($680.00),1.58%,-29.05%,$0.00,$0.00
598,Sell Short,15/08/2023 09:30,SE,$17997.75,$0.00,1,($840.00),-0.23%,$560.00,37.84%,,$0.00,$0.00
,Buy to Cover,15/08/2023 10:30,SXlivS,$18039.75,,($840.00),$138470.00,,($920.00),5.41%,-56.76%,$0.00,$0.00
599,Sell Short,16/08/2023 14:30,SE,$17825.25,$0.00,1,($175.00),-0.05%,$290.00,37.66%,,$0.00,$0.00
,Buy to Cover,16/08/2023 15:00,SXeoS,$17834.00,,($175.00),$138295.00,,($480.00),39.61%,-22.73%,$0.00,$0.00
600,Sell Short,17/08/2023 10:45,SE,$17731.75,$0.00,1,($190.00),-0.05%,$215.00,31.39%,,$0.00,$0.00
,Buy to Cover,17/08/2023 11:00,SXlivS,$17741.25,,($190.00),$138105.00,,($470.00),40.88%,-27.74%,$0.00,$0.00
601,Sell Short,22/08/2023 11:30,SE,$17807.25,$0.00,1,($355.00),-0.10%,$230.00,34.85%,,$0.00,$0.00
,Buy to Cover,22/08/2023 11:45,SXlivS,$17825.00,,($355.00),$137750.00,,($430.00),11.36%,-53.79%,$0.00,$0.00
602,Sell Short,24/08/2023 09:30,SE,$18009.25,$0.00,1,$5130.00,1.42%,$5275.00,99.72%,,$0.00,$0.00
,Buy to Cover,24/08/2023 15:00,SXeoS,$17752.75,,$5130.00,$142880.00,,($15.00),97.26%,96.98%,$0.00,$0.00
603,Sell Short,01/09/2023 09:00,SE,$18415.25,$0.00,1,($525.00),-0.14%,$1085.00,58.81%,,$0.00,$0.00
,Buy to Cover,01/09/2023 09:30,SXlivS,$18441.50,,($525.00),$142355.00,,($760.00),12.74%,-28.46%,$0.00,$0.00
604,Sell Short,04/09/2023 10:15,SE,$18381.75,$0.00,1,($160.00),-0.04%,$95.00,33.93%,,$0.00,$0.00
,Buy to Cover,04/09/2023 10:30,SXlivS,$18389.75,,($160.00),$142195.00,,($185.00),8.93%,-57.14%,$0.00,$0.00
605,Sell Short,06/09/2023 09:30,SE,$18254.75,$0.00,1,$265.00,0.07%,$1640.00,67.08%,,$0.00,$0.00
,Buy to Cover,06/09/2023 15:00,SXeoS,$18241.50,,$265.00,$142460.00,,($805.00),43.76%,10.84%,$0.00,$0.00
606,Sell Short,11/09/2023 09:15,SE,$18229.75,$0.00,1,($300.00),-0.08%,$530.00,50.00%,,$0.00,$0.00
,Buy to Cover,11/09/2023 09:45,SXlivS,$18244.75,,($300.00),$142160.00,,($530.00),21.70%,-28.30%,$0.00,$0.00
607,Sell Short,12/09/2023 14:15,SE,$18169.75,$0.00,1,$35.00,0.01%,$400.00,83.33%,,$0.00,$0.00
,Buy to Cover,12/09/2023 15:00,SXeoS,$18168.00,,$35.00,$142195.00,,($80.00),23.96%,7.29%,$0.00,$0.00
608,Sell Short,14/09/2023 09:30,SE,$18228.50,$0.00,1,($385.00),-0.11%,$630.00,61.76%,,$0.00,$0.00
,Buy to Cover,14/09/2023 09:45,SXlivS,$18247.75,,($385.00),$141810.00,,($390.00),0.49%,-37.75%,$0.00,$0.00
609,Sell Short,15/09/2023 09:00,SE,$18202.25,$0.00,1,$3080.00,0.85%,$3590.00,98.36%,,$0.00,$0.00
,Buy to Cover,15/09/2023 15:00,SXeoS,$18048.25,,$3080.00,$144890.00,,($60.00),86.03%,84.38%,$0.00,$0.00
610,Sell Short,20/09/2023 09:30,SE,$18038.75,$0.00,1,$3790.00,1.05%,$3900.00,90.80%,,$0.00,$0.00
,Buy to Cover,20/09/2023 15:00,SXeoS,$17849.25,,$3790.00,$148680.00,,($395.00),97.44%,88.24%,$0.00,$0.00
611,Sell Short,26/09/2023 09:15,SE,$17436.00,$0.00,1,$1475.00,0.42%,$2075.00,74.37%,,$0.00,$0.00
,Buy to Cover,26/09/2023 15:00,SXeoS,$17362.25,,$1475.00,$150155.00,,($715.00),78.49%,52.87%,$0.00,$0.00
612,Sell Short,27/09/2023 10:15,SE,$17355.50,$0.00,1,($825.00),-0.24%,$75.00,7.46%,,$0.00,$0.00
,Buy to Cover,27/09/2023 10:30,SXlivS,$17396.75,,($825.00),$149330.00,,($930.00),10.45%,-82.09%,$0.00,$0.00
613,Sell Short,29/09/2023 11:30,SE,$17584.75,$0.00,1,($580.00),-0.16%,$95.00,9.18%,,$0.00,$0.00
,Buy to Cover,29/09/2023 11:45,SXlivS,$17613.75,,($580.00),$148750.00,,($940.00),34.78%,-56.04%,$0.00,$0.00
614,Sell Short,03/10/2023 09:45,SE,$17444.25,$0.00,1,$1920.00,0.55%,$2535.00,79.47%,,$0.00,$0.00
,Buy to Cover,03/10/2023 15:00,SXeoS,$17348.25,,$1920.00,$150670.00,,($655.00),80.72%,60.19%,$0.00,$0.00
615,Sell Short,05/10/2023 10:00,SE,$17405.25,$0.00,1,($555.00),-0.16%,$460.00,29.68%,,$0.00,$0.00
,Buy to Cover,05/10/2023 11:15,SXlivS,$17433.00,,($555.00),$150115.00,,($1090.00),34.52%,-35.81%,$0.00,$0.00
616,Sell Short,12/10/2023 13:00,SE,$17956.75,$0.00,1,($220.00),-0.06%,$1490.00,71.63%,,$0.00,$0.00
,Buy to Cover,12/10/2023 14:45,SXlivS,$17967.75,,($220.00),$149895.00,,($590.00),17.79%,-10.58%,$0.00,$0.00
617,Sell Short,13/10/2023 09:45,SE,$17943.75,$0.00,1,$3735.00,1.04%,$4310.00,92.00%,,$0.00,$0.00
,Buy to Cover,13/10/2023 15:00,SXeoS,$17757.00,,$3735.00,$153630.00,,($375.00),87.73%,79.72%,$0.00,$0.00
618,Sell Short,17/10/2023 09:15,SE,$17745.50,$0.00,1,($1580.00),-0.45%,$170.00,8.83%,,$0.00,$0.00
,Buy to Cover,17/10/2023 09:30,SXlivS,$17824.50,,($1580.00),$152050.00,,($1755.00),9.09%,-82.08%,$0.00,$0.00
619,Sell Short,18/10/2023 14:00,SE,$17741.25,$0.00,1,$1225.00,0.35%,$1255.00,90.61%,,$0.00,$0.00
,Buy to Cover,18/10/2023 15:00,SXeoS,$17680.00,,$1225.00,$153275.00,,($130.00),97.83%,88.45%,$0.00,$0.00
620,Sell Short,19/10/2023 10:30,SE,$17662.25,$0.00,1,($355.00),-0.10%,$600.00,58.82%,,$0.00,$0.00
,Buy to Cover,19/10/2023 10:45,SXlivS,$17680.00,,($355.00),$152920.00,,($420.00),6.37%,-34.80%,$0.00,$0.00
621,Sell Short,20/10/2023 10:15,SE,$17349.00,$0.00,1,($405.00),-0.12%,$45.00,5.26%,,$0.00,$0.00
,Buy to Cover,20/10/2023 10:30,SXlivS,$17369.25,,($405.00),$152515.00,,($810.00),47.37%,-47.37%,$0.00,$0.00
622,Sell Short,25/10/2023 09:00,SE,$17297.25,$0.00,1,$3105.00,0.90%,$3600.00,77.09%,,$0.00,$0.00
,Buy to Cover,25/10/2023 15:00,SXeoS,$17142.00,,$3105.00,$155620.00,,($1070.00),89.40%,66.49%,$0.00,$0.00
623,Sell Short,31/10/2023 09:00,SE,$16999.00,$0.00,1,($1065.00),-0.31%,$435.00,23.20%,,$0.00,$0.00
,Buy to Cover,31/10/2023 09:30,SXlivS,$17052.25,,($1065.00),$154555.00,,($1440.00),20.00%,-56.80%,$0.00,$0.00
624,Sell Short,09/11/2023 13:30,SE,$17965.75,$0.00,1,$1145.00,0.32%,$1200.00,65.93%,,$0.00,$0.00
,Buy to Cover,09/11/2023 15:00,SXeoS,$17908.50,,$1145.00,$155700.00,,($620.00),96.98%,62.91%,$0.00,$0.00
625,Sell Short,17/11/2023 09:00,SE,$18506.50,$0.00,1,($660.00),-0.18%,$75.00,8.52%,,$0.00,$0.00
,Buy to Cover,17/11/2023 09:15,SXlivS,$18539.50,,($660.00),$155040.00,,($805.00),16.48%,-75.00%,$0.00,$0.00
626,Sell Short,29/11/2023 10:30,SE,$18733.75,$0.00,1,$775.00,0.21%,$1085.00,62.90%,,$0.00,$0.00
,Buy to Cover,29/11/2023 15:00,SXeoS,$18695.00,,$775.00,$155815.00,,($640.00),82.03%,44.93%,$0.00,$0.00
627,Sell Short,30/11/2023 09:00,SE,$18649.75,$0.00,1,$1130.00,0.30%,$2555.00,89.34%,,$0.00,$0.00
,Buy to Cover,30/11/2023 15:00,SXeoS,$18593.25,,$1130.00,$156945.00,,($305.00),50.17%,39.51%,$0.00,$0.00
628,Sell Short,04/12/2023 09:45,SE,$18419.50,$0.00,1,($1520.00),-0.41%,$645.00,29.38%,,$0.00,$0.00
,Buy to Cover,04/12/2023 11:30,SXlivS,$18495.50,,($1520.00),$155425.00,,($1550.00),1.37%,-69.25%,$0.00,$0.00
629,Sell Short,06/12/2023 09:00,SE,$18614.50,$0.00,1,($180.00),-0.05%,$670.00,59.82%,,$0.00,$0.00
,Buy to Cover,06/12/2023 09:30,SXlivS,$18623.50,,($180.00),$155245.00,,($450.00),24.11%,-16.07%,$0.00,$0.00
630,Sell Short,14/12/2023 12:45,SE,$19139.25,$0.00,1,($830.00),-0.22%,$1115.00,57.03%,,$0.00,$0.00
,Buy to Cover,14/12/2023 13:45,SXlivS,$19180.75,,($830.00),$154415.00,,($840.00),0.51%,-42.46%,$0.00,$0.00
631,Sell Short,20/12/2023 14:15,SE,$19297.75,$0.00,1,$450.00,0.12%,$1200.00,69.16%,,$0.00,$0.00
,Buy to Cover,20/12/2023 15:00,SXeoS,$19275.25,,$450.00,$154865.00,,($535.00),56.77%,25.94%,$0.00,$0.00
632,Sell Short,21/12/2023 11:30,SE,$19294.00,$0.00,1,($555.00),-0.14%,$470.00,41.23%,,$0.00,$0.00
,Buy to Cover,21/12/2023 12:45,SXlivS,$19321.75,,($555.00),$154310.00,,($670.00),10.09%,-48.68%,$0.00,$0.00
633,Sell Short,22/12/2023 13:45,SE,$19372.25,$0.00,1,($875.00),-0.23%,$415.00,30.40%,,$0.00,$0.00
,Buy to Cover,22/12/2023 14:00,SXlivS,$19416.00,,($875.00),$153435.00,,($950.00),5.49%,-64.10%,$0.00,$0.00
634,Sell Short,29/12/2023 10:00,SE,$19491.75,$0.00,1,$320.00,0.08%,$1960.00,87.89%,,$0.00,$0.00
,Buy to Cover,29/12/2023 15:00,SXeoS,$19475.75,,$320.00,$153755.00,,($270.00),26.46%,14.35%,$0.00,$0.00
635,Sell Short,02/01/2024 09:00,SE,$19233.25,$0.00,1,$2510.00,0.65%,$3105.00,93.24%,,$0.00,$0.00
,Buy to Cover,02/01/2024 15:00,SXeoS,$19107.75,,$2510.00,$156265.00,,($225.00),82.13%,75.38%,$0.00,$0.00
636,Sell Short,11/01/2024 09:30,SE,$19293.25,$0.00,1,($1075.00),-0.28%,$140.00,10.26%,,$0.00,$0.00
,Buy to Cover,11/01/2024 09:45,SXlivS,$19347.00,,($1075.00),$155190.00,,($1225.00),10.99%,-78.75%,$0.00,$0.00
637,Sell Short,17/01/2024 09:00,SE,$19193.00,$0.00,1,($1185.00),-0.31%,$965.00,38.22%,,$0.00,$0.00
,Buy to Cover,17/01/2024 10:30,SXlivS,$19252.25,,($1185.00),$154005.00,,($1560.00),14.85%,-46.93%,$0.00,$0.00
638,Sell Short,18/01/2024 12:45,SE,$19412.00,$0.00,1,($1160.00),-0.30%,$30.00,2.30%,,$0.00,$0.00
,Buy to Cover,18/01/2024 13:00,SXlivS,$19470.00,,($1160.00),$152845.00,,($1275.00),8.81%,-88.89%,$0.00,$0.00
639,Sell Short,25/01/2024 12:45,SE,$20084.00,$0.00,1,($130.00),-0.03%,$555.00,66.87%,,$0.00,$0.00
,Buy to Cover,25/01/2024 13:00,SXlivS,$20090.50,,($130.00),$152715.00,,($275.00),17.47%,-15.66%,$0.00,$0.00
640,Sell Short,30/01/2024 12:00,SE,$20031.50,$0.00,1,($420.00),-0.10%,$430.00,49.43%,,$0.00,$0.00
,Buy to Cover,30/01/2024 12:45,SXlivS,$20052.50,,($420.00),$152295.00,,($440.00),2.30%,-48.28%,$0.00,$0.00
641,Sell Short,31/01/2024 14:30,SE,$19748.75,$0.00,1,($105.00),-0.03%,$540.00,42.86%,,$0.00,$0.00
,Buy to Cover,31/01/2024 14:45,SXlivS,$19754.00,,($105.00),$152190.00,,($720.00),48.81%,-8.33%,$0.00,$0.00
642,Sell Short,06/02/2024 09:15,SE,$20110.25,$0.00,1,$875.00,0.22%,$1880.00,91.71%,,$0.00,$0.00
,Buy to Cover,06/02/2024 15:00,SXeoS,$20066.50,,$875.00,$153065.00,,($170.00),50.98%,42.68%,$0.00,$0.00
643,Sell Short,16/02/2024 09:15,SE,$20227.50,$0.00,1,($1730.00),-0.43%,$1100.00,38.80%,,$0.00,$0.00
,Buy to Cover,16/02/2024 10:30,SXlivS,$20314.00,,($1730.00),$151335.00,,($1735.00),0.18%,-61.02%,$0.00,$0.00
644,Sell Short,20/02/2024 09:15,SE,$20018.00,$0.00,1,($235.00),-0.06%,$1610.00,84.51%,,$0.00,$0.00
,Buy to Cover,20/02/2024 10:15,SXlivS,$20029.75,,($235.00),$151100.00,,($295.00),3.15%,-12.34%,$0.00,$0.00
645,Sell Short,21/02/2024 14:00,SE,$19832.50,$0.00,1,($580.00),-0.15%,$75.00,9.38%,,$0.00,$0.00
,Buy to Cover,21/02/2024 14:15,SXlivS,$19861.50,,($580.00),$150520.00,,($725.00),18.13%,-72.50%,$0.00,$0.00
646,Sell Short,27/02/2024 09:00,SE,$20411.50,$0.00,1,($645.00),-0.16%,$115.00,12.78%,,$0.00,$0.00
,Buy to Cover,27/02/2024 09:15,SXlivS,$20443.75,,($645.00),$149875.00,,($785.00),15.56%,-71.67%,$0.00,$0.00
647,Sell Short,29/02/2024 11:00,SE,$20391.75,$0.00,1,($960.00),-0.24%,$260.00,20.08%,,$0.00,$0.00
,Buy to Cover,29/02/2024 11:15,SXlivS,$20439.75,,($960.00),$148915.00,,($1035.00),5.79%,-74.13%,$0.00,$0.00
648,Sell Short,05/03/2024 09:30,SE,$20455.25,$0.00,1,$2505.00,0.61%,$3345.00,93.44%,,$0.00,$0.00
,Buy to Cover,05/03/2024 15:00,SXeoS,$20330.00,,$2505.00,$151420.00,,($235.00),76.54%,69.97%,$0.00,$0.00
649,Sell Short,08/03/2024 11:15,SE,$20631.75,$0.00,1,$2410.00,0.58%,$3275.00,81.67%,,$0.00,$0.00
,Buy to Cover,08/03/2024 15:00,SXeoS,$20511.25,,$2410.00,$153830.00,,($735.00),78.43%,60.10%,$0.00,$0.00
650,Sell Short,13/03/2024 09:15,SE,$20544.50,$0.00,1,($820.00),-0.20%,$735.00,46.23%,,$0.00,$0.00
,Buy to Cover,13/03/2024 10:00,SXlivS,$20585.50,,($820.00),$153010.00,,($855.00),2.20%,-51.57%,$0.00,$0.00
651,Sell Short,14/03/2024 09:15,SE,$20443.25,$0.00,1,($1415.00),-0.35%,$700.00,32.56%,,$0.00,$0.00
,Buy to Cover,14/03/2024 09:30,SXlivS,$20514.00,,($1415.00),$151595.00,,($1450.00),1.63%,-65.81%,$0.00,$0.00
652,Sell Short,15/03/2024 09:00,SE,$20288.25,$0.00,1,($1085.00),-0.27%,$1085.00,44.11%,,$0.00,$0.00
,Buy to Cover,15/03/2024 10:00,SXlivS,$20342.50,,($1085.00),$150510.00,,($1375.00),11.79%,-44.11%,$0.00,$0.00
653,Sell Short,25/03/2024 09:00,SE,$20628.25,$0.00,1,($1115.00),-0.27%,$90.00,6.55%,,$0.00,$0.00
,Buy to Cover,25/03/2024 09:15,SXlivS,$20684.00,,($1115.00),$149395.00,,($1285.00),12.36%,-81.09%,$0.00,$0.00
654,Sell Short,26/03/2024 14:45,SE,$20717.25,$0.00,1,$1055.00,0.25%,$1085.00,97.31%,,$0.00,$0.00
,Buy to Cover,26/03/2024 15:00,SXeoS,$20664.50,,$1055.00,$150450.00,,($30.00),97.31%,94.62%,$0.00,$0.00
655,Sell Short,27/03/2024 09:00,SE,$20698.50,$0.00,1,$15.00,0.00%,$2300.00,84.87%,,$0.00,$0.00
,Buy to Cover,27/03/2024 15:00,SXeoS,$20697.75,,$15.00,$150465.00,,($410.00),15.68%,0.55%,$0.00,$0.00
656,Sell Short,28/03/2024 14:00,SE,$20660.75,$0.00,1,($865.00),-0.21%,$90.00,8.18%,,$0.00,$0.00
,Buy to Cover,28/03/2024 14:15,SXlivS,$20704.00,,($865.00),$149600.00,,($1010.00),13.18%,-78.64%,$0.00,$0.00
657,Sell Short,01/04/2024 11:15,SE,$20630.50,$0.00,1,($880.00),-0.21%,$220.00,18.72%,,$0.00,$0.00
,Buy to Cover,01/04/2024 11:30,SXlivS,$20674.50,,($880.00),$148720.00,,($955.00),6.38%,-74.89%,$0.00,$0.00
658,Sell Short,02/04/2024 09:30,SE,$20422.00,$0.00,1,($530.00),-0.13%,$310.00,30.39%,,$0.00,$0.00
,Buy to Cover,02/04/2024 10:00,SXlivS,$20448.50,,($530.00),$148190.00,,($710.00),17.65%,-51.96%,$0.00,$0.00
659,Sell Short,04/04/2024 13:30,SE,$20621.50,$0.00,1,$6270.00,1.52%,$6730.00,99.19%,,$0.00,$0.00
,Buy to Cover,04/04/2024 15:00,SXeoS,$20308.00,,$6270.00,$154460.00,,($55.00),93.22%,92.41%,$0.00,$0.00
660,Sell Short,09/04/2024 10:00,SE,$20392.25,$0.00,1,($1975.00),-0.48%,$530.00,19.70%,,$0.00,$0.00
