

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
,Buy to Cover,23/06/2023 15:00,EoDS,$17942.75,,($73.50),$23961.00,,($97.50),7.44%,-22.79%,$0.00,$0.00
578,Sell Short,26/06/2023 10:00,StochES2,$17917.25,$0.00,3,$921.00,0.86%,$1059.00,79.33%,,$0.00,$0.00
,Buy to Cover,26/06/2023 15:00,EoDS,$17763.75,,$921.00,$24882.00,,($276.00),89.66%,68.99%,$0.00,$0.00
579,Sell Short,05/07/2023 10:45,StochES2,$18224.25,$0.00,3,($72.00),-0.07%,$51.00,36.17%,,$0.00,$0.00
,Buy to Cover,05/07/2023 11:00,StochSx2,$18236.25,,($72.00),$24810.00,,($90.00),12.77%,-51.06%,$0.00,$0.00
580,Sell Short,07/07/2023 14:45,StochES2,$18113.00,$0.00,3,$180.00,0.17%,$198.00,72.93%,,$0.00,$0.00
,Buy to Cover,07/07/2023 15:00,EoDS,$18083.00,,$180.00,$24990.00,,($73.50),93.37%,66.30%,$0.00,$0.00
581,Sell Short,18/07/2023 09:00,StochES1,$18624.00,$0.00,3,($130.50),-0.12%,$169.50,49.34%,,$0.00,$0.00
,Buy to Cover,18/07/2023 10:00,StochSx2,$18645.75,,($130.50),$24859.50,,($174.00),12.66%,-37.99%,$0.00,$0.00
582,Sell Short,20/07/2023 09:00,StochES1,$18752.50,$0.00,3,$1663.50,1.48%,$1665.00,98.32%,,$0.00,$0.00
,Buy to Cover,20/07/2023 13:45,Profit Target,$18475.25,,$1663.50,$26523.00,,($28.50),99.91%,98.23%,$0.00,$0.00
583,Sell Short,26/07/2023 09:00,StochES1,$18464.00,$0.00,3,($142.50),-0.13%,$75.00,31.85%,,$0.00,$0.00
,Buy to Cover,26/07/2023 09:15,StochSx2,$18487.75,,($142.50),$26380.50,,($160.50),7.64%,-60.51%,$0.00,$0.00
584,Sell Short,27/07/2023 13:30,StochES2,$18516.75,$0.00,3,$697.50,0.63%,$735.00,82.49%,,$0.00,$0.00
,Buy to Cover,27/07/2023 15:00,EoDS,$18400.50,,$697.50,$27078.00,,($156.00),95.79%,78.28%,$0.00,$0.00
585,Sell Short,01/08/2023 09:00,StochES1,$18654.25,$0.00,3,($186.00),-0.17%,$384.00,58.72%,,$0.00,$0.00
,Buy to Cover,01/08/2023 10:45,StochSx2,$18685.25,,($186.00),$26892.00,,($270.00),12.84%,-28.44%,$0.00,$0.00
586,Sell Short,01/08/2023 11:00,StochES2,$18666.75,$0.00,3,($102.00),-0.09%,$4.50,2.97%,,$0.00,$0.00
,Buy to Cover,01/08/2023 11:15,StochSx2,$18683.75,,($102.00),$26790.00,,($147.00),29.70%,-67.33%,$0.00,$0.00
587,Sell Short,01/08/2023 11:45,StochES2,$18657.25,$0.00,3,($187.50),-0.17%,$102.00,33.50%,,$0.00,$0.00
,Buy to Cover,01/08/2023 12:15,StochSx2,$18688.50,,($187.50),$26602.50,,($202.50),4.93%,-61.58%,$0.00,$0.00
588,Sell Short,02/08/2023 09:00,StochES1,$18470.50,$0.00,3,$855.00,0.77%,$1170.00,93.08%,,$0.00,$0.00
,Buy to Cover,02/08/2023 15:00,EoDS,$18328.00,,$855.00,$27457.50,,($87.00),74.94%,68.02%,$0.00,$0.00
589,Sell Short,04/08/2023 13:30,StochES2,$18340.50,$0.00,3,$786.00,0.71%,$817.50,99.09%,,$0.00,$0.00
,Buy to Cover,04/08/2023 15:00,EoDS,$18209.50,,$786.00,$28243.50,,($7.50),96.18%,95.27%,$0.00,$0.00
590,Sell Short,08/08/2023 09:00,StochES1,$18192.75,$0.00,3,($88.50),-0.08%,$685.50,81.61%,,$0.00,$0.00
,Buy to Cover,08/08/2023 15:00,EoDS,$18207.50,,($88.50),$28155.00,,($154.50),7.86%,-10.54%,$0.00,$0.00
591,Sell Short,15/08/2023 09:30,StochES2,$17997.50,$0.00,3,($253.50),-0.23%,$163.50,37.20%,,$0.00,$0.00
,Buy to Cover,15/08/2023 10:30,StochSx2,$18039.75,,($253.50),$27901.50,,($276.00),5.12%,-57.68%,$0.00,$0.00
592,Sell Short,15/08/2023 13:00,StochES2,$18005.75,$0.00,3,($79.50),-0.07%,$19.50,17.11%,,$0.00,$0.00
,Buy to Cover,15/08/2023 13:15,StochSx2,$18019.00,,($79.50),$27822.00,,($94.50),13.16%,-69.74%,$0.00,$0.00
593,Sell Short,15/08/2023 14:30,StochES2,$18000.25,$0.00,3,$346.50,0.32%,$372.00,92.88%,,$0.00,$0.00
,Buy to Cover,15/08/2023 15:00,EoDS,$17942.50,,$346.50,$28168.50,,($28.50),93.63%,86.52%,$0.00,$0.00
594,Sell Short,24/08/2023 09:45,StochES2,$17935.25,$0.00,3,$1095.00,1.02%,$1138.50,93.36%,,$0.00,$0.00
,Buy to Cover,24/08/2023 15:00,EoDS,$17752.75,,$1095.00,$29263.50,,($81.00),96.43%,89.79%,$0.00,$0.00
595,Sell Short,01/09/2023 10:15,StochES2,$18357.50,$0.00,3,($70.50),-0.06%,$250.50,57.19%,,$0.00,$0.00
,Buy to Cover,01/09/2023 15:00,EoDS,$18369.25,,($70.50),$29193.00,,($187.50),26.71%,-16.10%,$0.00,$0.00
596,Sell Short,05/09/2023 10:45,StochES2,$18394.50,$0.00,3,($151.50),-0.14%,$178.50,52.65%,,$0.00,$0.00
,Buy to Cover,05/09/2023 12:00,StochSx2,$18419.75,,($151.50),$29041.50,,($160.50),2.65%,-44.69%,$0.00,$0.00
597,Sell Short,06/09/2023 09:00,StochES1,$18359.00,$0.00,3,$703.50,0.64%,$1117.50,91.41%,,$0.00,$0.00
,Buy to Cover,06/09/2023 15:00,EoDS,$18241.75,,$703.50,$29745.00,,($105.00),66.13%,57.55%,$0.00,$0.00
598,Sell Short,08/09/2023 14:15,StochES2,$18132.50,$0.00,3,($12.00),-0.01%,$88.50,65.56%,,$0.00,$0.00
,Buy to Cover,08/09/2023 15:00,EoDS,$18134.50,,($12.00),$29733.00,,($46.50),25.56%,-8.89%,$0.00,$0.00
599,Sell Short,12/09/2023 10:15,StochES2,$18210.00,$0.00,3,($343.50),-0.31%,$163.50,27.53%,,$0.00,$0.00
,Buy to Cover,12/09/2023 12:45,StochSx2,$18267.25,,($343.50),$29389.50,,($430.50),14.65%,-57.83%,$0.00,$0.00
600,Sell Short,12/09/2023 13:00,StochES2,$18230.25,$0.00,3,$373.50,0.34%,$481.50,94.97%,,$0.00,$0.00
,Buy to Cover,12/09/2023 15:00,EoDS,$18168.00,,$373.50,$29763.00,,($25.50),78.70%,73.67%,$0.00,$0.00
601,Sell Short,13/09/2023 11:30,StochES2,$18225.75,$0.00,3,($195.00),-0.18%,$34.50,14.38%,,$0.00,$0.00
,Buy to Cover,13/09/2023 11:45,StochSx2,$18258.25,,($195.00),$29568.00,,($205.50),4.38%,-81.25%,$0.00,$0.00
602,Sell Short,15/09/2023 09:00,StochES1,$18202.25,$0.00,3,$925.50,0.85%,$1077.00,98.09%,,$0.00,$0.00
,Buy to Cover,15/09/2023 15:00,EoDS,$18048.00,,$925.50,$30493.50,,($21.00),86.20%,84.29%,$0.00,$0.00
603,Sell Short,19/09/2023 14:15,StochES2,$18014.25,$0.00,3,($81.00),-0.07%,$63.00,36.84%,,$0.00,$0.00
,Buy to Cover,19/09/2023 14:45,StochSx2,$18027.75,,($81.00),$30412.50,,($108.00),15.79%,-47.37%,$0.00,$0.00
604,Sell Short,20/09/2023 10:45,StochES2,$18002.25,$0.00,3,($237.00),-0.22%,$57.00,19.00%,,$0.00,$0.00
,Buy to Cover,20/09/2023 11:15,StochSx2,$18041.75,,($237.00),$30175.50,,($243.00),2.00%,-79.00%,$0.00,$0.00
605,Sell Short,20/09/2023 13:30,StochES2,$17974.25,$0.00,3,$750.00,0.70%,$783.00,61.27%,,$0.00,$0.00
,Buy to Cover,20/09/2023 15:00,EoDS,$17849.25,,$750.00,$30925.50,,($495.00),97.42%,58.69%,$0.00,$0.00
606,Sell Short,25/09/2023 12:00,StochES2,$17558.50,$0.00,3,($141.00),-0.13%,$169.50,49.34%,,$0.00,$0.00
,Buy to Cover,25/09/2023 12:30,StochSx2,$17582.00,,($141.00),$30784.50,,($174.00),9.61%,-41.05%,$0.00,$0.00
607,Sell Short,26/09/2023 09:00,StochES1,$17494.25,$0.00,3,$792.00,0.75%,$972.00,97.15%,,$0.00,$0.00
,Buy to Cover,26/09/2023 15:00,EoDS,$17362.25,,$792.00,$31576.50,,($28.50),82.01%,79.16%,$0.00,$0.00
608,Sell Short,27/09/2023 15:00,StochES2,$17376.00,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,27/09/2023 15:00,EoDS,$17376.00,,$0.00,$31576.50,,$0.00,100.00%,100.00%,$0.00,$0.00
609,Sell Short,28/09/2023 09:00,StochES1,$17334.25,$0.00,3,($454.50),-0.44%,$45.00,8.67%,,$0.00,$0.00
,Buy to Cover,28/09/2023 09:15,StochSx2,$17410.00,,($454.50),$31122.00,,($474.00),3.76%,-87.57%,$0.00,$0.00
610,Sell Short,29/09/2023 13:15,StochES2,$17486.25,$0.00,3,($271.50),-0.26%,$55.50,14.98%,,$0.00,$0.00
,Buy to Cover,29/09/2023 14:00,StochSx2,$17531.50,,($271.50),$30850.50,,($315.00),11.74%,-73.28%,$0.00,$0.00
611,Sell Short,02/10/2023 11:15,StochES2,$17585.25,$0.00,3,($213.00),-0.20%,$315.00,58.82%,,$0.00,$0.00
,Buy to Cover,02/10/2023 13:30,StochSx2,$17620.75,,($213.00),$30637.50,,($220.50),1.40%,-39.78%,$0.00,$0.00
612,Sell Short,02/10/2023 13:45,StochES2,$17548.50,$0.00,3,($321.00),-0.30%,$108.00,21.49%,,$0.00,$0.00
,Buy to Cover,02/10/2023 15:00,StochSx2,$17602.00,,($321.00),$30316.50,,($394.50),14.63%,-63.88%,$0.00,$0.00
613,Sell Short,03/10/2023 09:00,StochES1,$17574.50,$0.00,3,($255.00),-0.24%,$97.50,19.88%,,$0.00,$0.00
,Buy to Cover,03/10/2023 09:15,StochSx2,$17617.00,,($255.00),$30061.50,,($393.00),28.13%,-51.99%,$0.00,$0.00
614,Sell Short,03/10/2023 09:30,StochES2,$17482.50,$0.00,3,$804.00,0.77%,$990.00,99.10%,,$0.00,$0.00
,Buy to Cover,03/10/2023 15:00,EoDS,$17348.50,,$804.00,$30865.50,,($9.00),81.38%,80.48%,$0.00,$0.00
615,Sell Short,06/10/2023 09:00,StochES1,$17408.50,$0.00,3,($594.00),-0.57%,$210.00,25.45%,,$0.00,$0.00
,Buy to Cover,06/10/2023 09:45,StochSx2,$17507.50,,($594.00),$30271.50,,($615.00),2.55%,-72.00%,$0.00,$0.00
616,Sell Short,11/10/2023 13:00,StochES2,$17929.00,$0.00,3,($115.50),-0.11%,$60.00,28.57%,,$0.00,$0.00
,Buy to Cover,11/10/2023 13:15,StochSx2,$17948.25,,($115.50),$30156.00,,($150.00),16.43%,-55.00%,$0.00,$0.00
617,Sell Short,12/10/2023 12:30,StochES2,$18000.50,$0.00,3,$108.00,0.10%,$709.50,99.58%,,$0.00,$0.00
,Buy to Cover,12/10/2023 15:00,EoDS,$17982.50,,$108.00,$30264.00,,($3.00),15.58%,15.16%,$0.00,$0.00
618,Sell Short,13/10/2023 09:30,StochES2,$17955.00,$0.00,3,$1188.00,1.10%,$1362.00,93.03%,,$0.00,$0.00
,Buy to Cover,13/10/2023 15:00,EoDS,$17757.00,,$1188.00,$31452.00,,($102.00),88.11%,81.15%,$0.00,$0.00
619,Sell Short,17/10/2023 09:00,StochES1,$17773.75,$0.00,3,($606.00),-0.57%,$346.50,30.84%,,$0.00,$0.00
,Buy to Cover,17/10/2023 10:00,StochSx2,$17874.75,,($606.00),$30846.00,,($777.00),15.22%,-53.94%,$0.00,$0.00
620,Sell Short,18/10/2023 09:00,StochES1,$17801.75,$0.00,3,$730.50,0.68%,$738.00,58.22%,,$0.00,$0.00
,Buy to Cover,18/10/2023 15:00,EoDS,$17680.00,,$730.50,$31576.50,,($529.50),99.41%,57.63%,$0.00,$0.00
621,Sell Short,25/10/2023 09:00,StochES1,$17297.25,$0.00,3,$930.00,0.90%,$1077.00,76.96%,,$0.00,$0.00
,Buy to Cover,25/10/2023 15:00,EoDS,$17142.25,,$930.00,$32506.50,,($322.50),89.50%,66.45%,$0.00,$0.00
622,Sell Short,31/10/2023 09:00,StochES1,$16999.00,$0.00,3,($321.00),-0.31%,$130.50,23.20%,,$0.00,$0.00
,Buy to Cover,31/10/2023 09:30,StochSx2,$17052.50,,($321.00),$32185.50,,($432.00),19.73%,-57.07%,$0.00,$0.00
623,Sell Short,16/11/2023 09:00,StochES1,$18519.00,$0.00,3,($235.50),-0.21%,$331.50,51.16%,,$0.00,$0.00
,Buy to Cover,16/11/2023 12:00,StochSx2,$18558.25,,($235.50),$31950.00,,($316.50),12.50%,-36.34%,$0.00,$0.00
624,Sell Short,17/11/2023 09:00,StochES1,$18506.50,$0.00,3,($166.50),-0.15%,$96.00,28.44%,,$0.00,$0.00
,Buy to Cover,17/11/2023 11:00,StochSx2,$18534.25,,($166.50),$31783.50,,($241.50),22.22%,-49.33%,$0.00,$0.00
625,Sell Short,21/11/2023 09:45,StochES2,$18593.00,$0.00,3,($301.50),-0.27%,$60.00,11.94%,,$0.00,$0.00
,Buy to Cover,21/11/2023 15:00,EoDS,$18643.25,,($301.50),$31482.00,,($442.50),28.06%,-60.00%,$0.00,$0.00
626,Sell Short,22/11/2023 10:15,StochES2,$18705.75,$0.00,3,($165.00),-0.15%,$28.50,12.26%,,$0.00,$0.00
,Buy to Cover,22/11/2023 10:30,StochSx2,$18733.25,,($165.00),$31317.00,,($204.00),16.77%,-70.97%,$0.00,$0.00
627,Sell Short,24/11/2023 09:00,StochES1,$18684.75,$0.00,3,($144.00),-0.13%,$291.00,60.82%,,$0.00,$0.00
,Buy to Cover,27/11/2023 10:00,StochSx2,$18708.75,,($144.00),$31173.00,,($187.50),9.09%,-30.09%,$0.00,$0.00
628,Sell Short,27/11/2023 10:30,StochES2,$18681.25,$0.00,3,($142.50),-0.13%,$105.00,19.18%,,$0.00,$0.00
,Buy to Cover,27/11/2023 14:45,StochSx2,$18705.00,,($142.50),$31030.50,,($442.50),54.79%,-26.03%,$0.00,$0.00
629,Sell Short,28/11/2023 08:45,StochES2,$18640.50,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,28/11/2023 08:45,EoDS,$18640.50,,$0.00,$31030.50,,$0.00,100.00%,100.00%,$0.00,$0.00
630,Sell Short,29/11/2023 10:30,StochES2,$18733.75,$0.00,3,($126.00),-0.11%,$214.50,61.64%,,$0.00,$0.00
,Buy to Cover,29/11/2023 11:45,StochSx2,$18754.75,,($126.00),$30904.50,,($133.50),2.16%,-36.21%,$0.00,$0.00
631,Sell Short,04/12/2023 09:00,StochES1,$18500.50,$0.00,3,($157.50),-0.14%,$679.50,75.37%,,$0.00,$0.00
,Buy to Cover,04/12/2023 15:00,EoDS,$18526.75,,($157.50),$30747.00,,($222.00),7.15%,-17.47%,$0.00,$0.00
632,Sell Short,05/12/2023 12:00,StochES2,$18508.75,$0.00,3,($336.00),-0.30%,$91.50,19.93%,,$0.00,$0.00
,Buy to Cover,05/12/2023 14:15,StochSx2,$18564.75,,($336.00),$30411.00,,($367.50),6.86%,-73.20%,$0.00,$0.00
633,Sell Short,06/12/2023 11:00,StochES2,$18536.00,$0.00,3,($277.50),-0.25%,$18.00,5.97%,,$0.00,$0.00
,Buy to Cover,06/12/2023 11:15,StochSx2,$18582.25,,($277.50),$30133.50,,($283.50),1.99%,-92.04%,$0.00,$0.00
634,Sell Short,14/12/2023 12:45,StochES2,$19139.50,$0.00,3,($247.50),-0.22%,$340.50,57.47%,,$0.00,$0.00
,Buy to Cover,14/12/2023 13:45,StochSx2,$19180.75,,($247.50),$29886.00,,($252.00),0.76%,-41.77%,$0.00,$0.00
635,Sell Short,20/12/2023 14:00,StochES2,$19407.75,$0.00,3,$793.50,0.68%,$1018.50,95.63%,,$0.00,$0.00
,Buy to Cover,20/12/2023 15:00,EoDS,$19275.50,,$793.50,$30679.50,,($46.50),78.87%,74.51%,$0.00,$0.00
636,Sell Short,21/12/2023 09:15,StochES2,$19348.75,$0.00,3,($277.50),-0.24%,$472.50,62.50%,,$0.00,$0.00
,Buy to Cover,21/12/2023 14:45,StochSx2,$19395.00,,($277.50),$30402.00,,($283.50),0.79%,-36.71%,$0.00,$0.00
637,Sell Short,05/01/2024 10:45,StochES2,$18974.75,$0.00,3,$450.00,0.40%,$694.50,89.73%,,$0.00,$0.00
,Buy to Cover,05/01/2024 15:00,EoDS,$18899.75,,$450.00,$30852.00,,($79.50),68.41%,58.14%,$0.00,$0.00
638,Sell Short,11/01/2024 09:30,StochES2,$19292.75,$0.00,3,($325.50),-0.28%,$40.50,9.85%,,$0.00,$0.00
,Buy to Cover,11/01/2024 09:45,StochSx2,$19347.00,,($325.50),$30526.50,,($370.50),10.95%,-79.20%,$0.00,$0.00
639,Sell Short,11/01/2024 10:15,StochES2,$19311.25,$0.00,3,($468.00),-0.40%,$616.50,55.99%,,$0.00,$0.00
,Buy to Cover,11/01/2024 13:15,StochSx2,$19389.25,,($468.00),$30058.50,,($484.50),1.50%,-42.51%,$0.00,$0.00
640,Sell Short,16/01/2024 09:00,StochES1,$19334.50,$0.00,3,($679.50),-0.59%,$144.00,16.13%,,$0.00,$0.00
,Buy to Cover,16/01/2024 09:45,StochSx2,$19447.75,,($679.50),$29379.00,,($748.50),7.73%,-76.13%,$0.00,$0.00
641,Sell Short,17/01/2024 09:00,StochES1,$19193.25,$0.00,3,($591.00),-0.51%,$292.50,31.55%,,$0.00,$0.00
,Buy to Cover,17/01/2024 15:00,EoDS,$19291.75,,($591.00),$28788.00,,($634.50),4.69%,-63.75%,$0.00,$0.00
642,Sell Short,25/01/2024 13:15,StochES2,$20032.25,$0.00,3,($160.50),-0.13%,$210.00,40.11%,,$0.00,$0.00
,Buy to Cover,25/01/2024 15:00,EoDS,$20059.00,,($160.50),$28627.50,,($313.50),29.23%,-30.66%,$0.00,$0.00
643,Sell Short,30/01/2024 11:45,StochES2,$20042.75,$0.00,3,$1.50,0.00%,$234.00,65.00%,,$0.00,$0.00
,Buy to Cover,30/01/2024 15:00,EoDS,$20042.50,,$1.50,$28629.00,,($126.00),35.42%,0.42%,$0.00,$0.00
644,Sell Short,06/02/2024 09:15,StochES2,$20110.25,$0.00,3,$261.00,0.22%,$564.00,91.48%,,$0.00,$0.00
,Buy to Cover,06/02/2024 15:00,EoDS,$20066.75,,$261.00,$28890.00,,($52.50),50.85%,42.34%,$0.00,$0.00
645,Sell Short,14/02/2024 10:00,StochES2,$20247.00,$0.00,3,$6.00,0.00%,$606.00,81.78%,,$0.00,$0.00
,Buy to Cover,14/02/2024 13:00,StochSx2,$20246.00,,$6.00,$28896.00,,($135.00),19.03%,0.81%,$0.00,$0.00
646,Sell Short,16/02/2024 09:15,StochES2,$20228.50,$0.00,3,($511.50),-0.42%,$355.50,40.93%,,$0.00,$0.00
,Buy to Cover,16/02/2024 10:30,StochSx2,$20313.75,,($511.50),$28384.50,,($513.00),0.17%,-58.89%,$0.00,$0.00
647,Sell Short,16/02/2024 12:30,StochES2,$20267.25,$0.00,3,($124.50),-0.10%,$33.00,15.83%,,$0.00,$0.00
,Buy to Cover,16/02/2024 12:45,StochSx2,$20288.00,,($124.50),$28260.00,,($175.50),24.46%,-59.71%,$0.00,$0.00
648,Sell Short,16/02/2024 14:15,StochES2,$20246.25,$0.00,3,$223.50,0.18%,$259.50,86.50%,,$0.00,$0.00
,Buy to Cover,16/02/2024 15:00,EoDS,$20209.00,,$223.50,$28483.50,,($40.50),88.00%,74.50%,$0.00,$0.00
649,Sell Short,27/02/2024 10:45,StochES2,$20431.00,$0.00,3,($67.50),-0.06%,$402.00,66.01%,,$0.00,$0.00
,Buy to Cover,27/02/2024 13:30,StochSx2,$20442.25,,($67.50),$28416.00,,($207.00),22.91%,-11.08%,$0.00,$0.00
650,Sell Short,28/02/2024 09:00,StochES1,$20378.75,$0.00,3,$55.50,0.05%,$282.00,47.59%,,$0.00,$0.00
,Buy to Cover,28/02/2024 15:00,EoDS,$20369.50,,$55.50,$28471.50,,($310.50),61.77%,9.37%,$0.00,$0.00
651,Sell Short,05/03/2024 09:00,StochES1,$20520.25,$0.00,3,$1141.50,0.93%,$1393.50,92.35%,,$0.00,$0.00
,Buy to Cover,05/03/2024 15:00,EoDS,$20330.00,,$1141.50,$29613.00,,($115.50),83.30%,75.65%,$0.00,$0.00
652,Sell Short,08/03/2024 10:45,StochES2,$20654.00,$0.00,3,$858.00,0.69%,$1117.50,85.05%,,$0.00,$0.00
,Buy to Cover,08/03/2024 15:00,EoDS,$20511.00,,$858.00,$30471.00,,($196.50),80.25%,65.30%,$0.00,$0.00
653,Sell Short,14/03/2024 09:15,StochES2,$20443.25,$0.00,3,$136.50,0.11%,$462.00,42.60%,,$0.00,$0.00
,Buy to Cover,14/03/2024 15:00,EoDS,$20420.50,,$136.50,$30607.50,,($622.50),69.99%,12.59%,$0.00,$0.00
654,Sell Short,19/03/2024 09:00,StochES1,$20272.25,$0.00,3,($775.50),-0.64%,$60.00,6.90%,,$0.00,$0.00
,Buy to Cover,19/03/2024 11:45,StochSx2,$20401.50,,($775.50),$29832.00,,($810.00),3.97%,-89.14%,$0.00,$0.00
655,Sell Short,26/03/2024 08:45,StochES2,$20773.50,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,26/03/2024 08:45,EoDS,$20773.50,,$0.00,$29832.00,,$0.00,100.00%,100.00%,$0.00,$0.00
656,Sell Short,01/04/2024 08:45,StochES2,$20706.00,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,01/04/2024 08:45,EoDS,$20706.00,,$0.00,$29832.00,,$0.00,100.00%,100.00%,$0.00,$0.00
657,Sell Short,03/04/2024 14:30,StochES2,$20549.75,$0.00,3,($94.50),-0.08%,$249.00,65.61%,,$0.00,$0.00
,Buy to Cover,03/04/2024 15:00,StochSx2,$20565.50,,($94.50),$29737.50,,($130.50),9.49%,-24.90%,$0.00,$0.00
658,Sell Short,04/04/2024 13:45,StochES2,$20538.75,$0.00,3,$1386.00,1.12%,$1525.50,99.71%,,$0.00,$0.00
,Buy to Cover,04/04/2024 15:00,EoDS,$20307.75,,$1386.00,$31123.50,,($4.50),90.88%,90.59%,$0.00,$0.00
659,Sell Short,05/04/2024 13:15,StochES2,$20496.00,$0.00,3,($4.50),0.00%,$238.50,43.44%,,$0.00,$0.00
,Buy to Cover,05/04/2024 15:00,EoDS,$20496.75,,($4.50),$31119.00,,($310.50),55.74%,-0.82%,$0.00,$0.00
660,Sell Short,09/04/2024 09:45,StochES2,$20487.75,$0.00,3,($19.50),-0.02%,$735.00,90.41%,,$0.00,$0.00
,Buy to Cover,09/04/2024 11:30,StochSx2,$20491.00,,($19.50),$31099.50,,($78.00),7.20%,-2.40%,$0.00,$0.00
661,Sell Short,09/04/2024 12:15,StochES2,$20469.25,$0.00,3,($379.50),-0.31%,$292.50,42.03%,,$0.00,$0.00
,Buy to Cover,09/04/2024 14:45,StochSx2,$20532.50,,($379.50),$30720.00,,($403.50),3.45%,-54.53%,$0.00,$0.00
662,Sell Short,10/04/2024 09:00,StochES1,$20395.50,$0.00,3,($91.50),-0.07%,$499.50,66.60%,,$0.00,$0.00
,Buy to Cover,10/04/2024 15:00,EoDS,$20410.75,,($91.50),$30628.50,,($250.50),21.20%,-12.20%,$0.00,$0.00
663,Sell Short,11/04/2024 09:30,StochES2,$20417.25,$0.00,3,($184.50),-0.15%,$259.50,53.73%,,$0.00,$0.00
,Buy to Cover,11/04/2024 10:00,StochSx2,$20448.00,,($184.50),$30444.00,,($223.50),8.07%,-38.20%,$0.00,$0.00
664,Sell Short,25/04/2024 09:00,StochES1,$19576.75,$0.00,3,($1185.00),-1.01%,$253.50,17.62%,,$0.00,$0.00
,Buy to Cover,25/04/2024 13:00,Stop Loss,$19774.25,,($1185.00),$29259.00,,($1185.00),0.00%,-82.38%,$0.00,$0.00
665,Sell Short,25/04/2024 13:45,StochES2,$19717.50,$0.00,3,($340.50),-0.29%,$123.00,24.92%,,$0.00,$0.00
,Buy to Cover,25/04/2024 14:30,StochSx2,$19774.25,,($340.50),$28918.50,,($370.50),6.08%,-69.00%,$0.00,$0.00
666,Sell Short,25/04/2024 15:00,StochES2,$19750.00,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,25/04/2024 15:00,EoDS,$19750.00,,$0.00,$28918.50,,$0.00,100.00%,100.00%,$0.00,$0.00
667,Sell Short,30/04/2024 09:45,StochES2,$20030.75,$0.00,3,$849.00,0.71%,$988.50,75.66%,,$0.00,$0.00
,Buy to Cover,30/04/2024 15:00,EoDS,$19889.25,,$849.00,$29767.50,,($318.00),89.32%,64.98%,$0.00,$0.00
668,Sell Short,01/05/2024 15:00,StochES2,$19772.00,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,01/05/2024 15:00,EoDS,$19772.00,,$0.00,$29767.50,,$0.00,100.00%,100.00%,$0.00,$0.00
669,Sell Short,08/05/2024 09:00,StochES1,$20329.25,$0.00,3,($262.50),-0.22%,$15.00,4.72%,,$0.00,$0.00
,Buy to Cover,08/05/2024 09:15,StochSx2,$20373.00,,($262.50),$29505.00,,($303.00),12.74%,-82.55%,$0.00,$0.00
670,Sell Short,09/05/2024 09:00,StochES1,$20336.50,$0.00,3,($415.50),-0.34%,$141.00,22.27%,,$0.00,$0.00
,Buy to Cover,09/05/2024 10:00,StochSx2,$20405.75,,($415.50),$29089.50,,($492.00),12.09%,-65.64%,$0.00,$0.00
671,Sell Short,22/05/2024 13:00,StochES2,$20963.50,$0.00,3,($78.00),-0.06%,$76.50,43.59%,,$0.00,$0.00
,Buy to Cover,22/05/2024 13:15,StochSx2,$20976.50,,($78.00),$29011.50,,($99.00),11.97%,-44.44%,$0.00,$0.00
672,Sell Short,23/05/2024 10:15,StochES2,$21013.00,$0.00,3,($444.00),-0.35%,$18.00,3.25%,,$0.00,$0.00
,Buy to Cover,23/05/2024 10:30,StochSx2,$21087.00,,($444.00),$28567.50,,($535.50),16.53%,-80.22%,$0.00,$0.00
673,Sell Short,23/05/2024 13:00,StochES2,$20968.00,$0.00,3,$426.00,0.34%,$849.00,92.48%,,$0.00,$0.00
,Buy to Cover,23/05/2024 15:00,EoDS,$20897.00,,$426.00,$28993.50,,($69.00),53.92%,46.41%,$0.00,$0.00
674,Sell Short,28/05/2024 13:45,StochES2,$21082.00,$0.00,3,($18.00),-0.01%,$345.00,65.34%,,$0.00,$0.00
,Buy to Cover,28/05/2024 15:00,EoDS,$21085.00,,($18.00),$28975.50,,($183.00),31.25%,-3.41%,$0.00,$0.00
675,Sell Short,29/05/2024 09:00,StochES1,$20992.50,$0.00,3,($504.00),-0.40%,$34.50,5.85%,,$0.00,$0.00
,Buy to Cover,29/05/2024 12:15,StochSx2,$21076.50,,($504.00),$28471.50,,($555.00),8.65%,-85.50%,$0.00,$0.00
676,Sell Short,29/05/2024 12:30,StochES2,$21043.00,$0.00,3,($126.00),-0.10%,$130.50,44.62%,,$0.00,$0.00
,Buy to Cover,29/05/2024 13:15,StochSx2,$21064.00,,($126.00),$28345.50,,($162.00),12.31%,-43.08%,$0.00,$0.00
677,Sell Short,29/05/2024 13:45,StochES2,$21042.25,$0.00,3,$7.50,0.01%,$141.00,47.72%,,$0.00,$0.00
