

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
78,Sell Short,17/03/2017 03:35,SE,$1966.3,$0.00,1,($330.00),-0.17%,$60.00,9.52%,,$0.00,$0.00
,Buy to Cover,17/03/2017 16:50,SX,$1969.6,,($330.00),$8970.00,,($570.00),38.10%,-52.38%,$0.00,$0.00
79,Sell Short,20/03/2017 04:10,SE,$1973.6,$0.00,1,($90.00),-0.05%,$330.00,66.00%,,$0.00,$0.00
,Buy to Cover,20/03/2017 16:50,SX,$1974.5,,($90.00),$8880.00,,($170.00),16.00%,-18.00%,$0.00,$0.00
80,Buy,23/03/2017 02:40,LE,$1987.8,$0.00,1,($190.00),-0.10%,$600.00,56.60%,,$0.00,$0.00
,Sell,23/03/2017 16:50,LX,$1985.9,,($190.00),$8690.00,,($460.00),25.47%,-17.92%,$0.00,$0.00
81,Buy,29/03/2017 02:30,LE,$1990.8,$0.00,1,$250.00,0.13%,$400.00,75.47%,,$0.00,$0.00
,Sell,29/03/2017 16:50,LX,$1993.3,,$250.00,$8940.00,,($130.00),71.70%,47.17%,$0.00,$0.00
82,Buy,30/03/2017 02:50,LE,$1991.3,$0.00,1,($860.00),-0.43%,$0.00,0.00%,,$0.00,$0.00
,Sell,30/03/2017 16:50,LX,$1982.7,,($860.00),$8080.00,,($980.00),12.24%,-87.76%,$0.00,$0.00
83,Sell Short,03/04/2017 01:25,SE,$1986.9,$0.00,1,($540.00),-0.27%,$320.00,33.68%,,$0.00,$0.00
,Buy to Cover,03/04/2017 16:50,SX,$1992.3,,($540.00),$7540.00,,($630.00),9.47%,-56.84%,$0.00,$0.00
84,Sell Short,05/04/2017 05:10,SE,$1993.3,$0.00,1,($160.00),-0.08%,$1060.00,77.94%,,$0.00,$0.00
,Buy to Cover,05/04/2017 16:50,SX,$1994.9,,($160.00),$7380.00,,($300.00),10.29%,-11.76%,$0.00,$0.00
85,Sell Short,13/04/2017 01:25,SE,$2024.5,$0.00,1,($260.00),-0.13%,$340.00,49.28%,,$0.00,$0.00
,Buy to Cover,13/04/2017 16:50,SX,$2027.1,,($260.00),$7120.00,,($350.00),13.04%,-37.68%,$0.00,$0.00
86,Sell Short,17/04/2017 01:45,SE,$2029.7,$0.00,1,$640.00,0.32%,$930.00,80.17%,,$0.00,$0.00
,Buy to Cover,17/04/2017 16:50,SX,$2023.3,,$640.00,$7760.00,,($230.00),75.00%,55.17%,$0.00,$0.00
87,Sell Short,19/04/2017 01:20,SE,$2025.4,$0.00,1,$650.00,0.32%,$1270.00,100.00%,,$0.00,$0.00
,Buy to Cover,19/04/2017 16:50,SX,$2018.9,,$650.00,$8410.00,,$0.00,51.18%,51.18%,$0.00,$0.00
88,Sell Short,21/04/2017 03:05,SE,$2018.2,$0.00,1,($530.00),-0.26%,$90.00,8.91%,,$0.00,$0.00
,Buy to Cover,21/04/2017 16:50,SX,$2023.5,,($530.00),$7880.00,,($920.00),38.61%,-52.48%,$0.00,$0.00
89,Sell Short,27/04/2017 02:15,SE,$2004.5,$0.00,1,$190.00,0.09%,$540.00,81.82%,,$0.00,$0.00
,Buy to Cover,27/04/2017 16:50,SX,$2002.6,,$190.00,$8070.00,,($120.00),46.97%,28.79%,$0.00,$0.00
90,Buy,28/04/2017 02:25,LE,$2004.5,$0.00,1,$190.00,0.09%,$270.00,54.00%,,$0.00,$0.00
,Sell,28/04/2017 16:50,LX,$2006.4,,$190.00,$8260.00,,($230.00),84.00%,38.00%,$0.00,$0.00
91,Sell Short,01/05/2017 03:10,SE,$2000.0,$0.00,1,$480.00,0.24%,$780.00,52.70%,,$0.00,$0.00
,Buy to Cover,01/05/2017 16:50,SX,$1995.2,,$480.00,$8740.00,,($700.00),79.73%,32.43%,$0.00,$0.00
92,Buy,05/05/2017 00:10,LE,$1966.8,$0.00,1,($70.00),-0.04%,$650.00,66.33%,,$0.00,$0.00
,Sell,05/05/2017 16:50,LX,$1966.1,,($70.00),$8670.00,,($330.00),26.53%,-7.14%,$0.00,$0.00
93,Sell Short,10/05/2017 02:40,SE,$1958.1,$0.00,1,$190.00,0.10%,$330.00,39.76%,,$0.00,$0.00
,Buy to Cover,10/05/2017 16:50,SX,$1956.2,,$190.00,$8860.00,,($500.00),83.13%,22.89%,$0.00,$0.00
94,Buy,11/05/2017 01:55,LE,$1958.4,$0.00,1,$350.00,0.18%,$660.00,86.84%,,$0.00,$0.00
,Sell,11/05/2017 16:50,LX,$1961.9,,$350.00,$9210.00,,($100.00),59.21%,46.05%,$0.00,$0.00
95,Sell Short,15/05/2017 03:45,SE,$1966.2,$0.00,1,($120.00),-0.06%,$50.00,5.56%,,$0.00,$0.00
,Buy to Cover,15/05/2017 16:50,SX,$1967.4,,($120.00),$9090.00,,($850.00),81.11%,-13.33%,$0.00,$0.00
96,Buy,19/05/2017 02:20,LE,$1988.3,$0.00,1,$430.00,0.22%,$540.00,62.79%,,$0.00,$0.00
,Sell,19/05/2017 16:50,LX,$1992.6,,$430.00,$9520.00,,($320.00),87.21%,50.00%,$0.00,$0.00
97,Buy,22/05/2017 03:05,LE,$1991.9,$0.00,1,$520.00,0.26%,$800.00,86.02%,,$0.00,$0.00
,Sell,22/05/2017 16:50,LX,$1997.1,,$520.00,$10040.00,,($130.00),69.89%,55.91%,$0.00,$0.00
98,Buy,25/05/2017 00:55,LE,$1996.6,$0.00,1,($410.00),-0.21%,$10.00,1.69%,,$0.00,$0.00
,Sell,25/05/2017 16:50,LX,$1992.5,,($410.00),$9630.00,,($580.00),28.81%,-69.49%,$0.00,$0.00
99,Buy,26/05/2017 00:20,LE,$1995.1,$0.00,1,$920.00,0.46%,$1150.00,94.26%,,$0.00,$0.00
,Sell,26/05/2017 16:50,LX,$2004.3,,$920.00,$10550.00,,($70.00),81.15%,75.41%,$0.00,$0.00
100,Sell Short,30/05/2017 03:40,SE,$2003.8,$0.00,1,$390.00,0.19%,$800.00,100.00%,,$0.00,$0.00
,Buy to Cover,30/05/2017 16:50,SX,$1999.9,,$390.00,$10940.00,,$0.00,48.75%,48.75%,$0.00,$0.00
101,Buy,02/06/2017 05:55,LE,$1999.0,$0.00,1,$1660.00,0.83%,$1700.00,93.41%,,$0.00,$0.00
,Sell,02/06/2017 16:50,LX,$2015.6,,$1660.00,$12600.00,,($120.00),97.80%,91.21%,$0.00,$0.00
102,Buy,08/06/2017 01:40,LE,$2023.8,$0.00,1,($800.00),-0.40%,$170.00,9.44%,,$0.00,$0.00
,Sell,08/06/2017 16:50,LX,$2015.8,,($800.00),$11800.00,,($1630.00),46.11%,-44.44%,$0.00,$0.00
103,Sell Short,12/06/2017 03:00,SE,$2002.5,$0.00,1,$60.00,0.03%,$290.00,42.65%,,$0.00,$0.00
,Buy to Cover,12/06/2017 16:50,SX,$2001.9,,$60.00,$11860.00,,($390.00),66.18%,8.82%,$0.00,$0.00
104,Sell Short,16/06/2017 01:30,SE,$1987.4,$0.00,1,($180.00),-0.09%,$20.00,3.70%,,$0.00,$0.00
,Buy to Cover,16/06/2017 16:50,SX,$1989.2,,($180.00),$11680.00,,($520.00),62.96%,-33.33%,$0.00,$0.00
105,Buy,21/06/2017 00:10,LE,$1981.6,$0.00,1,($70.00),-0.04%,$120.00,16.90%,,$0.00,$0.00
,Sell,21/06/2017 16:50,LX,$1980.9,,($70.00),$11610.00,,($590.00),73.24%,-9.86%,$0.00,$0.00
106,Sell Short,26/06/2017 00:20,SE,$1988.5,$0.00,1,$1000.00,0.50%,$1800.00,92.78%,,$0.00,$0.00
,Buy to Cover,26/06/2017 16:50,SX,$1978.5,,$1000.00,$12610.00,,($140.00),58.76%,51.55%,$0.00,$0.00
107,Buy,28/06/2017 04:15,LE,$1987.9,$0.00,1,($390.00),-0.20%,$180.00,24.00%,,$0.00,$0.00
,Sell,28/06/2017 16:50,LX,$1984.0,,($390.00),$12220.00,,($570.00),24.00%,-52.00%,$0.00,$0.00
108,Sell Short,29/06/2017 03:15,SE,$1983.4,$0.00,1,$350.00,0.18%,$970.00,92.38%,,$0.00,$0.00
,Buy to Cover,29/06/2017 16:50,SX,$1979.9,,$350.00,$12570.00,,($80.00),40.95%,33.33%,$0.00,$0.00
109,Sell Short,03/07/2017 02:00,SE,$1970.4,$0.00,1,$1740.00,0.88%,$1840.00,98.92%,,$0.00,$0.00
,Buy to Cover,03/07/2017 16:50,SX,$1953.0,,$1740.00,$14310.00,,($20.00),94.62%,93.55%,$0.00,$0.00
110,Sell Short,05/07/2017 01:55,SE,$1958.3,$0.00,1,($160.00),-0.08%,$780.00,78.79%,,$0.00,$0.00
,Buy to Cover,05/07/2017 16:50,SX,$1959.9,,($160.00),$14150.00,,($210.00),5.05%,-16.16%,$0.00,$0.00
111,Sell Short,11/07/2017 00:55,SE,$1944.2,$0.00,1,($540.00),-0.28%,$280.00,29.47%,,$0.00,$0.00
,Buy to Cover,11/07/2017 16:50,SX,$1949.6,,($540.00),$13610.00,,($670.00),13.68%,-56.84%,$0.00,$0.00
112,Buy,12/07/2017 01:50,LE,$1953.9,$0.00,1,($60.00),-0.03%,$530.00,41.73%,,$0.00,$0.00
,Sell,12/07/2017 16:50,LX,$1953.3,,($60.00),$13550.00,,($740.00),53.54%,-4.72%,$0.00,$0.00
113,Buy,14/07/2017 02:00,LE,$1951.1,$0.00,1,$1090.00,0.56%,$1560.00,96.30%,,$0.00,$0.00
,Sell,14/07/2017 16:50,LX,$1962.0,,$1090.00,$14640.00,,($60.00),70.99%,67.28%,$0.00,$0.00
114,Sell Short,18/07/2017 03:05,SE,$1969.6,$0.00,1,($580.00),-0.29%,$110.00,11.46%,,$0.00,$0.00
,Buy to Cover,18/07/2017 16:50,SX,$1975.4,,($580.00),$14060.00,,($850.00),28.12%,-60.42%,$0.00,$0.00
115,Sell Short,20/07/2017 03:40,SE,$1971.0,$0.00,1,($640.00),-0.32%,$240.00,19.05%,,$0.00,$0.00
,Buy to Cover,20/07/2017 16:50,SX,$1977.4,,($640.00),$13420.00,,($1020.00),30.16%,-50.79%,$0.00,$0.00
116,Sell Short,28/07/2017 00:10,SE,$1991.0,$0.00,1,($1270.00),-0.64%,$0.00,0.00%,,$0.00,$0.00
,Buy to Cover,28/07/2017 16:50,SX,$2003.7,,($1270.00),$12150.00,,($1380.00),7.97%,-92.03%,$0.00,$0.00
117,Buy,01/08/2017 00:40,LE,$2004.5,$0.00,1,($180.00),-0.09%,$360.00,30.25%,,$0.00,$0.00
,Sell,01/08/2017 16:50,LX,$2002.7,,($180.00),$11970.00,,($830.00),54.62%,-15.13%,$0.00,$0.00
118,Sell Short,03/08/2017 03:25,SE,$1995.3,$0.00,1,($700.00),-0.35%,$170.00,15.18%,,$0.00,$0.00
,Buy to Cover,03/08/2017 16:50,SX,$2002.3,,($700.00),$11270.00,,($950.00),22.32%,-62.50%,$0.00,$0.00
119,Buy,08/08/2017 04:10,LE,$1994.2,$0.00,1,($10.00),-0.01%,$460.00,33.09%,,$0.00,$0.00
,Sell,08/08/2017 16:50,LX,$1994.1,,($10.00),$11260.00,,($930.00),66.19%,-0.72%,$0.00,$0.00
120,Sell Short,14/08/2017 02:05,SE,$2018.8,$0.00,1,$370.00,0.18%,$680.00,75.56%,,$0.00,$0.00
,Buy to Cover,14/08/2017 16:50,SX,$2015.1,,$370.00,$11630.00,,($220.00),65.56%,41.11%,$0.00,$0.00
121,Sell Short,22/08/2017 02:20,SE,$2020.6,$0.00,1,$260.00,0.13%,$580.00,59.79%,,$0.00,$0.00
,Buy to Cover,22/08/2017 16:50,SX,$2018.0,,$260.00,$11890.00,,($390.00),67.01%,26.80%,$0.00,$0.00
122,Buy,23/08/2017 02:20,LE,$2019.8,$0.00,1,$360.00,0.18%,$500.00,72.46%,,$0.00,$0.00
,Sell,23/08/2017 16:50,LX,$2023.4,,$360.00,$12250.00,,($190.00),79.71%,52.17%,$0.00,$0.00
123,Sell Short,24/08/2017 02:55,SE,$2020.4,$0.00,1,$160.00,0.08%,$330.00,55.00%,,$0.00,$0.00
,Buy to Cover,24/08/2017 16:50,SX,$2018.8,,$160.00,$12410.00,,($270.00),71.67%,26.67%,$0.00,$0.00
124,Buy,25/08/2017 01:05,LE,$2020.0,$0.00,1,$430.00,0.21%,$920.00,45.77%,,$0.00,$0.00
,Sell,25/08/2017 16:50,LX,$2024.3,,$430.00,$12840.00,,($1090.00),75.62%,21.39%,$0.00,$0.00
125,Buy,31/08/2017 03:05,LE,$2040.0,$0.00,1,$1480.00,0.73%,$1680.00,89.36%,,$0.00,$0.00
,Sell,31/08/2017 16:50,LX,$2054.8,,$1480.00,$14320.00,,($200.00),89.36%,78.72%,$0.00,$0.00
126,Sell Short,04/09/2017 04:55,SE,$2065.7,$0.00,1,($710.00),-0.34%,$680.00,36.56%,,$0.00,$0.00
,Buy to Cover,05/09/2017 16:50,SX,$2072.8,,($710.00),$13610.00,,($1180.00),25.27%,-38.17%,$0.00,$0.00
127,Buy,07/09/2017 01:40,LE,$2068.4,$0.00,1,$1270.00,0.61%,$1490.00,89.22%,,$0.00,$0.00
,Sell,07/09/2017 16:50,LX,$2081.1,,$1270.00,$14880.00,,($180.00),86.83%,76.05%,$0.00,$0.00
128,Sell Short,11/09/2017 02:35,SE,$2067.6,$0.00,1,$840.00,0.41%,$920.00,72.44%,,$0.00,$0.00
,Buy to Cover,11/09/2017 16:50,SX,$2059.2,,$840.00,$15720.00,,($350.00),93.70%,66.14%,$0.00,$0.00
129,Sell Short,12/09/2017 00:35,SE,$2056.3,$0.00,1,($700.00),-0.34%,$180.00,18.95%,,$0.00,$0.00
,Buy to Cover,12/09/2017 16:50,SX,$2063.3,,($700.00),$15020.00,,($770.00),7.37%,-73.68%,$0.00,$0.00
130,Sell Short,13/09/2017 01:20,SE,$2061.5,$0.00,1,$730.00,0.35%,$920.00,63.01%,,$0.00,$0.00
,Buy to Cover,13/09/2017 16:50,SX,$2054.2,,$730.00,$15750.00,,($540.00),86.99%,50.00%,$0.00,$0.00
131,Sell Short,15/09/2017 00:25,SE,$2060.8,$0.00,1,$880.00,0.43%,$960.00,82.05%,,$0.00,$0.00
,Buy to Cover,15/09/2017 16:50,SX,$2052.0,,$880.00,$16630.00,,($210.00),93.16%,75.21%,$0.00,$0.00
132,Sell Short,18/09/2017 02:20,SE,$2047.8,$0.00,1,$900.00,0.44%,$1190.00,98.35%,,$0.00,$0.00
,Buy to Cover,18/09/2017 16:50,SX,$2038.8,,$900.00,$17530.00,,($20.00),76.03%,74.38%,$0.00,$0.00
133,Buy,20/09/2017 01:30,LE,$2044.3,$0.00,1,($1360.00),-0.67%,$330.00,16.26%,,$0.00,$0.00
,Sell,20/09/2017 16:50,LX,$2030.7,,($1360.00),$16170.00,,($1700.00),16.75%,-67.00%,$0.00,$0.00
134,Buy,22/09/2017 00:50,LE,$2029.2,$0.00,1,($160.00),-0.08%,$50.00,9.26%,,$0.00,$0.00
,Sell,22/09/2017 16:50,LX,$2027.6,,($160.00),$16010.00,,($490.00),61.11%,-29.63%,$0.00,$0.00
135,Buy,25/09/2017 00:15,LE,$2025.6,$0.00,1,$1590.00,0.78%,$1800.00,81.08%,,$0.00,$0.00
,Sell,25/09/2017 16:50,LX,$2041.5,,$1590.00,$17600.00,,($420.00),90.54%,71.62%,$0.00,$0.00
136,Sell Short,27/09/2017 02:45,SE,$2023.4,$0.00,1,$1010.00,0.50%,$1150.00,87.12%,,$0.00,$0.00
,Buy to Cover,27/09/2017 16:50,SX,$2013.3,,$1010.00,$18610.00,,($170.00),89.39%,76.52%,$0.00,$0.00
137,Buy,28/09/2017 05:35,LE,$2013.2,$0.00,1,$480.00,0.24%,$620.00,89.86%,,$0.00,$0.00
,Sell,28/09/2017 16:50,LX,$2018.0,,$480.00,$19090.00,,($70.00),79.71%,69.57%,$0.00,$0.00
138,Sell Short,29/09/2017 02:10,SE,$2014.4,$0.00,1,$430.00,0.21%,$840.00,56.00%,,$0.00,$0.00
,Buy to Cover,29/09/2017 16:50,SX,$2010.1,,$430.00,$19520.00,,($660.00),72.67%,28.67%,$0.00,$0.00
139,Buy,04/10/2017 01:10,LE,$2006.6,$0.00,1,($110.00),-0.05%,$620.00,52.10%,,$0.00,$0.00
,Sell,04/10/2017 16:50,LX,$2005.5,,($110.00),$19410.00,,($570.00),38.66%,-9.24%,$0.00,$0.00
140,Sell Short,12/10/2017 05:30,SE,$2024.2,$0.00,1,$90.00,0.04%,$460.00,67.65%,,$0.00,$0.00
,Buy to Cover,12/10/2017 16:50,SX,$2023.3,,$90.00,$19500.00,,($220.00),45.59%,13.24%,$0.00,$0.00
141,Sell Short,13/10/2017 04:25,SE,$2025.4,$0.00,1,($810.00),-0.40%,$470.00,35.34%,,$0.00,$0.00
,Buy to Cover,13/10/2017 16:50,SX,$2033.5,,($810.00),$18690.00,,($860.00),3.76%,-60.90%,$0.00,$0.00
142,Buy,19/10/2017 03:30,LE,$2011.0,$0.00,1,$780.00,0.39%,$960.00,98.97%,,$0.00,$0.00
,Sell,19/10/2017 16:50,LX,$2018.8,,$780.00,$19470.00,,($10.00),81.44%,80.41%,$0.00,$0.00
143,Sell Short,23/10/2017 03:15,SE,$2003.6,$0.00,1,($710.00),-0.35%,$220.00,19.82%,,$0.00,$0.00
,Buy to Cover,23/10/2017 16:50,SX,$2010.7,,($710.00),$18760.00,,($890.00),16.22%,-63.96%,$0.00,$0.00
144,Sell Short,24/10/2017 03:05,SE,$2009.6,$0.00,1,$350.00,0.17%,$700.00,89.74%,,$0.00,$0.00
,Buy to Cover,24/10/2017 16:50,SX,$2006.1,,$350.00,$19110.00,,($80.00),55.13%,44.87%,$0.00,$0.00
145,Sell Short,25/10/2017 05:00,SE,$2000.4,$0.00,1,($620.00),-0.31%,$60.00,6.45%,,$0.00,$0.00
,Buy to Cover,25/10/2017 16:50,SX,$2006.6,,($620.00),$18490.00,,($870.00),26.88%,-66.67%,$0.00,$0.00
146,Sell Short,30/10/2017 02:05,SE,$1999.3,$0.00,1,($550.00),-0.28%,$170.00,16.83%,,$0.00,$0.00
,Buy to Cover,30/10/2017 16:50,SX,$2004.8,,($550.00),$17940.00,,($840.00),28.71%,-54.46%,$0.00,$0.00
147,Sell Short,31/10/2017 05:40,SE,$2003.7,$0.00,1,$420.00,0.21%,$760.00,91.57%,,$0.00,$0.00
,Buy to Cover,31/10/2017 16:50,SX,$1999.5,,$420.00,$18360.00,,($70.00),59.04%,50.60%,$0.00,$0.00
148,Sell Short,03/11/2017 02:35,SE,$2004.7,$0.00,1,$630.00,0.31%,$1100.00,71.90%,,$0.00,$0.00
,Buy to Cover,03/11/2017 16:50,SX,$1998.4,,$630.00,$18990.00,,($430.00),69.28%,41.18%,$0.00,$0.00
149,Sell Short,08/11/2017 01:30,SE,$2004.5,$0.00,1,($500.00),-0.25%,$20.00,1.72%,,$0.00,$0.00
,Buy to Cover,08/11/2017 16:50,SX,$2009.5,,($500.00),$18490.00,,($1140.00),55.17%,-43.10%,$0.00,$0.00
150,Sell Short,10/11/2017 02:20,SE,$2012.3,$0.00,1,$800.00,0.40%,$1090.00,85.83%,,$0.00,$0.00
,Buy to Cover,10/11/2017 16:50,SX,$2004.3,,$800.00,$19290.00,,($180.00),77.17%,62.99%,$0.00,$0.00
151,Sell Short,14/11/2017 03:05,SE,$2003.3,$0.00,1,($540.00),-0.27%,$580.00,41.13%,,$0.00,$0.00
,Buy to Cover,14/11/2017 16:50,SX,$2008.7,,($540.00),$18750.00,,($830.00),20.57%,-38.30%,$0.00,$0.00
152,Sell Short,16/11/2017 02:20,SE,$2003.3,$0.00,1,($290.00),-0.14%,$60.00,8.70%,,$0.00,$0.00
,Buy to Cover,16/11/2017 16:50,SX,$2006.2,,($290.00),$18460.00,,($630.00),49.28%,-42.03%,$0.00,$0.00
153,Buy,22/11/2017 01:15,LE,$2009.8,$0.00,1,$980.00,0.49%,$1260.00,94.74%,,$0.00,$0.00
,Sell,22/11/2017 16:50,LX,$2019.6,,$980.00,$19440.00,,($70.00),78.95%,73.68%,$0.00,$0.00
154,Sell Short,24/11/2017 02:20,SE,$2018.0,$0.00,1,($370.00),-0.18%,$510.00,36.69%,,$0.00,$0.00
,Buy to Cover,27/11/2017 16:50,SX,$2021.7,,($370.00),$19070.00,,($880.00),36.69%,-26.62%,$0.00,$0.00
155,Buy,29/11/2017 02:25,LE,$2023.0,$0.00,1,($1300.00),-0.64%,$70.00,4.58%,,$0.00,$0.00
,Sell,29/11/2017 16:50,LX,$2010.0,,($1300.00),$17770.00,,($1460.00),10.46%,-84.97%,$0.00,$0.00
156,Buy,05/12/2017 06:10,LE,$2002.3,$0.00,1,($1060.00),-0.53%,$40.00,2.47%,,$0.00,$0.00
,Sell,05/12/2017 16:50,LX,$1991.7,,($1060.00),$16710.00,,($1580.00),32.10%,-65.43%,$0.00,$0.00
157,Buy,11/12/2017 00:35,LE,$1974.4,$0.00,1,($770.00),-0.39%,$230.00,20.91%,,$0.00,$0.00
,Sell,11/12/2017 16:50,LX,$1966.7,,($770.00),$15940.00,,($870.00),9.09%,-70.00%,$0.00,$0.00
158,Sell Short,13/12/2017 02:15,SE,$1967.6,$0.00,1,($1370.00),-0.70%,$200.00,11.49%,,$0.00,$0.00
,Buy to Cover,13/12/2017 16:50,SX,$1981.3,,($1370.00),$14570.00,,($1540.00),9.77%,-78.74%,$0.00,$0.00
159,Buy,15/12/2017 02:15,LE,$1981.4,$0.00,1,$0.00,0.00%,$640.00,76.19%,,$0.00,$0.00
,Sell,15/12/2017 16:50,LX,$1981.4,,$0.00,$14570.00,,($200.00),23.81%,0.00%,$0.00,$0.00
160,Sell Short,29/12/2017 02:15,SE,$2020.4,$0.00,1,($730.00),-0.36%,$30.00,2.31%,,$0.00,$0.00
,Buy to Cover,29/12/2017 16:50,SX,$2027.7,,($730.00),$13840.00,,($1270.00),41.54%,-56.15%,$0.00,$0.00
161,Buy,04/01/2018 01:10,LE,$2035.1,$0.00,1,$1240.00,0.61%,$1550.00,86.59%,,$0.00,$0.00
,Sell,04/01/2018 16:50,LX,$2047.5,,$1240.00,$15080.00,,($240.00),82.68%,69.27%,$0.00,$0.00
162,Sell Short,08/01/2018 00:40,SE,$2043.4,$0.00,1,($110.00),-0.05%,$440.00,72.13%,,$0.00,$0.00
,Buy to Cover,08/01/2018 16:50,SX,$2044.5,,($110.00),$14970.00,,($170.00),9.84%,-18.03%,$0.00,$0.00
163,Sell Short,16/01/2018 02:15,SE,$2062.0,$0.00,1,$0.00,0.00%,$660.00,78.57%,,$0.00,$0.00
,Buy to Cover,16/01/2018 16:50,SX,$2062.0,,$0.00,$14970.00,,($180.00),21.43%,0.00%,$0.00,$0.00
164,Sell Short,29/01/2018 02:40,SE,$2068.2,$0.00,1,$690.00,0.33%,$910.00,81.25%,,$0.00,$0.00
,Buy to Cover,29/01/2018 16:50,SX,$2061.3,,$690.00,$15660.00,,($210.00),80.36%,61.61%,$0.00,$0.00
165,Buy,31/01/2018 00:55,LE,$2064.2,$0.00,1,$200.00,0.10%,$500.00,32.26%,,$0.00,$0.00
,Sell,31/01/2018 16:50,LX,$2066.2,,$200.00,$15860.00,,($1050.00),80.65%,12.90%,$0.00,$0.00
166,Sell Short,02/02/2018 02:00,SE,$2067.8,$0.00,1,$1570.00,0.76%,$1950.00,87.44%,,$0.00,$0.00
,Buy to Cover,02/02/2018 16:50,SX,$2052.1,,$1570.00,$17430.00,,($280.00),82.96%,70.40%,$0.00,$0.00
167,Sell Short,06/02/2018 03:25,SE,$2062.7,$0.00,1,$1810.00,0.88%,$2170.00,87.85%,,$0.00,$0.00
,Buy to Cover,06/02/2018 16:50,SX,$2044.6,,$1810.00,$19240.00,,($300.00),85.43%,73.28%,$0.00,$0.00
168,Sell Short,08/02/2018 04:00,SE,$2029.9,$0.00,1,($870.00),-0.43%,$270.00,17.42%,,$0.00,$0.00
,Buy to Cover,08/02/2018 16:50,SX,$2038.6,,($870.00),$18370.00,,($1280.00),26.45%,-56.13%,$0.00,$0.00
169,Sell Short,12/02/2018 02:45,SE,$2042.5,$0.00,1,($80.00),-0.04%,$600.00,60.00%,,$0.00,$0.00
,Buy to Cover,12/02/2018 16:50,SX,$2043.3,,($80.00),$18290.00,,($400.00),32.00%,-8.00%,$0.00,$0.00
170,Sell Short,14/02/2018 02:55,SE,$2052.6,$0.00,1,($1920.00),-0.94%,$1530.00,38.73%,,$0.00,$0.00
,Buy to Cover,14/02/2018 16:50,SX,$2071.8,,($1920.00),$16370.00,,($2420.00),12.66%,-48.61%,$0.00,$0.00
171,Sell Short,20/02/2018 01:05,SE,$2060.5,$0.00,1,$1080.00,0.52%,$1170.00,76.97%,,$0.00,$0.00
,Buy to Cover,20/02/2018 16:50,SX,$2049.7,,$1080.00,$17450.00,,($350.00),94.08%,71.05%,$0.00,$0.00
172,Sell Short,23/02/2018 00:20,SE,$2046.9,$0.00,1,($190.00),-0.09%,$100.00,16.67%,,$0.00,$0.00
,Buy to Cover,23/02/2018 16:50,SX,$2048.8,,($190.00),$17260.00,,($500.00),51.67%,-31.67%,$0.00,$0.00
173,Buy,26/02/2018 00:35,LE,$2058.0,$0.00,1,($480.00),-0.23%,$310.00,27.68%,,$0.00,$0.00
,Sell,26/02/2018 16:50,LX,$2053.2,,($480.00),$16780.00,,($810.00),29.46%,-42.86%,$0.00,$0.00
174,Sell Short,05/03/2018 02:20,SE,$2044.3,$0.00,1,$520.00,0.25%,$780.00,73.58%,,$0.00,$0.00
,Buy to Cover,05/03/2018 16:50,SX,$2039.1,,$520.00,$17300.00,,($280.00),75.47%,49.06%,$0.00,$0.00
175,Buy,08/03/2018 01:45,LE,$2047.1,$0.00,1,($580.00),-0.28%,$90.00,8.82%,,$0.00,$0.00
,Sell,08/03/2018 16:50,LX,$2041.3,,($580.00),$16720.00,,($930.00),34.31%,-56.86%,$0.00,$0.00
176,Buy,09/03/2018 01:50,LE,$2037.8,$0.00,1,$460.00,0.23%,$630.00,49.61%,,$0.00,$0.00
,Sell,09/03/2018 16:50,LX,$2042.4,,$460.00,$17180.00,,($640.00),86.61%,36.22%,$0.00,$0.00
177,Buy,15/03/2018 01:15,LE,$2046.0,$0.00,1,($1160.00),-0.57%,$30.00,2.27%,,$0.00,$0.00
,Sell,15/03/2018 16:50,LX,$2034.4,,($1160.00),$16020.00,,($1290.00),9.85%,-87.88%,$0.00,$0.00
178,Buy,19/03/2018 06:10,LE,$2030.5,$0.00,1,$450.00,0.22%,$730.00,68.22%,,$0.00,$0.00
,Sell,19/03/2018 16:50,LX,$2035.0,,$450.00,$16470.00,,($340.00),73.83%,42.06%,$0.00,$0.00
179,Sell Short,20/03/2018 00:45,SE,$2033.6,$0.00,1,$460.00,0.23%,$880.00,87.13%,,$0.00,$0.00
,Buy to Cover,20/03/2018 16:50,SX,$2029.0,,$460.00,$16930.00,,($130.00),58.42%,45.54%,$0.00,$0.00
180,Buy,21/03/2018 02:55,LE,$2032.5,$0.00,1,$1810.00,0.89%,$2260.00,97.41%,,$0.00,$0.00
,Sell,21/03/2018 16:50,LX,$2050.6,,$1810.00,$18740.00,,($60.00),80.60%,78.02%,$0.00,$0.00
181,Buy,23/03/2018 02:20,LE,$2057.4,$0.00,1,$880.00,0.43%,$1120.00,93.33%,,$0.00,$0.00
,Sell,23/03/2018 16:50,LX,$2066.2,,$880.00,$19620.00,,($80.00),80.00%,73.33%,$0.00,$0.00
182,Buy,27/03/2018 00:30,LE,$2072.6,$0.00,1,($1030.00),-0.50%,$230.00,13.37%,,$0.00,$0.00
,Sell,27/03/2018 16:50,LX,$2062.3,,($1030.00),$18590.00,,($1490.00),26.74%,-59.88%,$0.00,$0.00
